doc_no,account_ref,doc_date_text,doc_time,doc_type,junk_note,stated_lines
304134,P:1034,28/04/2025,11:58,INV,,5
304135,P:1036,17/04/2025,13:52,INV,,10
304136,P:1037,12/04/2025,14:31,INV,,3
304137,P:1039,19/04/2025,14:45,INV,,4
304139,P:1040,12/04/2025,08:07,INV,,6
304140,P:1049,08/04/2025,10:10,INV,,8
304143,P:1055,24/04/2025,09:55,INV,,7
304144,P:1056,19/04/2025,14:40,INV,,9
304145,P:1056,18/04/2025,12:11,INV,,2
304146,P:1056,12/04/2025,10:09,INV,,9
304147,P:1058,03/04/2025,13:16,INV,,9
304148,P:1058,13/04/2025,13:56,INV,,12
304150,P:1060,23/04/2025,14:59,INV,,7
304151,P:1064,13/04/2025,09:45,INV,,11
304152,P:1064,12/04/2025,11:50,INV,,6
304155,P:1066,05/04/2025,11:39,INV,,3
304158,P:1069,11/04/2025,09:26,INV,,5
304159,P:1071,07/04/2025,08:29,INV,,11
304160,P:1074,06/04/2025,08:44,INV,,6
304162,P:1076,15/04/2025,15:52,INV,,10
304164,P:1079,27/04/2025,16:38,INV,,12
304165,P:1080,16/04/2025,09:58,INV,,11
304166,P:1080,01/04/2025,14:16,INV,,9
304167,P:1083,15/04/2025,09:02,INV,,3
304168,P:1084,08/04/2025,10:24,INV,,9
304170,P:1086,09/04/2025,13:34,INV,,8
304174,P:1100,26/04/2025,12:16,INV,,10
304178,P:1112,15/04/2025,17:30,INV,,6
9304178,P:1112,15/04/2025,22:30,CR,,2
304181,P:1112,16/04/2025,14:19,INV,,2
304182,P:1115,01/04/2025,15:21,INV,,10
304184,P:1115,14/04/2025,11:56,INV,,8
9304184,P:1115,14/04/2025,17:56,CR,,2
304189,P:1126,06/04/2025,16:58,INV,,14
304191,P:1144,27/04/2025,13:04,INV,,14
304192,P:1154,09/04/2025,12:54,INV,,10
304196,P:1160,23/04/2025,08:24,INV,,5
304197,P:1162,13/04/2025,12:31,INV,,9
304201,P:1178,01/04/2025,13:24,INV,,3
304202,P:1178,10/04/2025,08:46,INV,,8
304203,P:1178,12/04/2025,12:35,INV,,11
304206,P:1192,16/04/2025,15:05,INV,,13
304209,P:1199,20/04/2025,09:15,INV,,11
304213,P:1211,19/04/2025,10:40,INV,,2
304214,P:1213,16/04/2025,13:51,INV,,2
304216,P:1216,16/04/2025,14:59,INV,,8
304219,P:1220,14/04/2025,10:34,INV,,6
304221,P:1220,09/04/2025,13:50,INV,,10
304224,P:1227,17/04/2025,10:24,INV,,9
304226,P:1228,16/04/2025,13:17,INV,,7
304229,P:1229,18/04/2025,11:59,INV,,2
304230,P:1230,10/04/2025,13:22,INV,,7
304232,P:1232,22/04/2025,09:44,INV,,10
304233,P:1232,16/04/2025,14:03,INV,,7
304235,P:1237,05/04/2025,08:54,INV,,4
304236,P:1241,23/04/2025,15:45,INV,,4
304237,P:1243,08/04/2025,09:29,INV,,5
304239,P:1244,22/04/2025,09:39,INV,,12
304241,P:1246,19/04/2025,18:28,INV,,2
304242,P:1248,23/04/2025,12:34,INV,,4
304243,P:1249,04/04/2025,08:31,INV,,4
304244,P:1256,04/04/2025,08:01,INV,,3
304245,P:1256,11/04/2025,11:26,INV,,3
304246,P:1256,03/04/2025,11:44,INV,,10
304249,P:1262,11/04/2025,17:02,INV,,6
304251,P:1263,06/04/2025,16:05,INV,,13
304254,P:1267,12/04/2025,12:53,INV,,4
304255,P:1271,05/04/2025,08:48,INV,,12
304256,P:1271,13/04/2025,09:27,INV,,4
304262,P:1287,07/04/2025,08:19,INV,,6
304264,P:1290,19/04/2025,12:19,INV,,3
304265,P:1290,01/04/2025,15:53,INV,,6
304269,P:1294,08/04/2025,14:37,INV,,5
304270,P:1294,22/04/2025,12:41,INV,,8
9304270,P:1294,22/04/2025,17:41,CR,,2
304271,P:1294,13/04/2025,12:23,INV,,9
304272,P:1297,26/04/2025,11:32,INV,,11
304274,P:1297,05/04/2025,16:30,INV,,10
304276,P:1298,24/04/2025,11:28,INV,,7
304279,P:1302,28/04/2025,15:26,INV,,3
304281,P:1305,05/04/2025,10:45,INV,,7
304282,P:1305,07/04/2025,13:16,INV,,4
304283,P:1305,14/04/2025,09:02,INV,,7
304287,P:1316,18/04/2025,13:12,INV,,6
304288,P:1317,07/04/2025,15:06,INV,,5
304289,P:1317,22/04/2025,11:10,INV,,4
304290,P:1320,21/04/2025,09:22,INV,,5
304291,P:1320,13/04/2025,08:18,INV,,7
304292,P:1321,15/04/2025,09:48,INV,,6
304293,P:1322,01/04/2025,12:58,INV,,15
304294,P:1323,18/04/2025,12:02,INV,,3
304296,P:1324,04/04/2025,15:47,INV,,3
304297,P:1324,21/04/2025,10:11,INV,,12
304306,P:1335,20/04/2025,08:22,INV,,4
304307,P:1336,05/04/2025,08:38,INV,,12
304308,P:1336,06/04/2025,11:51,INV,,8
304309,P:1337,03/04/2025,09:31,INV,,9
304310,P:1340,03/04/2025,14:15,INV,,2
304311,P:1342,25/04/2025,16:14,INV,,7
304314,P:1346,23/04/2025,08:05,INV,,5
304316,P:1348,25/04/2025,08:32,INV,,4
304317,P:1352,04/04/2025,11:23,INV,,9
304323,P:1373,21/04/2025,10:28,INV,,5
304324,P:1374,14/04/2025,19:59,INV,,8
304326,P:1374,15/04/2025,14:02,INV,,13
304327,P:1374,16/04/2025,12:10,INV,,4
304328,P:1377,16/04/2025,10:01,INV,,10
304329,P:1379,05/04/2025,08:25,INV,,6
304330,P:1380,20/04/2025,08:24,INV,,6
304333,P:1382,13/04/2025,10:45,INV,,4
304334,P:1383,15/04/2025,08:07,INV,,9
304336,P:1383,06/04/2025,08:12,INV,,5
304339,P:1388,15/04/2025,10:51,INV,,5
304340,P:1388,14/04/2025,13:43,INV,,4
304345,P:1394,24/04/2025,15:53,INV,,4
304346,P:1394,10/04/2025,09:17,INV,,3
304347,P:1394,26/04/2025,15:43,INV,,10
304352,P:1400,28/04/2025,12:32,INV,,4
304353,P:1405,17/04/2025,12:03,INV,,11
304357,P:1415,26/04/2025,09:23,INV,,4
304358,P:1416,06/04/2025,14:25,INV,,4
304360,P:1419,10/04/2025,10:50,INV,,9
304368,P:1432,03/04/2025,09:52,INV,,6
304369,P:1433,02/04/2025,08:56,INV,,4
304370,P:1435,22/04/2025,13:51,INV,,2
304372,P:1443,21/04/2025,13:38,INV,,11
304375,P:1445,15/04/2025,15:54,INV,,5
304376,P:1445,10/04/2025,08:58,INV,,9
304377,P:1446,10/04/2025,13:11,INV,,4
304378,P:1446,12/04/2025,15:52,INV,,11
304380,P:1449,11/04/2025,13:49,INV,,6
304382,P:1451,02/04/2025,10:02,INV,,6
304383,P:1457,16/04/2025,15:01,INV,,6
304384,P:1457,13/04/2025,12:24,INV,,8
304386,P:1458,04/04/2025,08:08,INV,,12
304387,P:1461,19/04/2025,15:46,INV,,5
304388,P:1462,12/04/2025,13:20,INV,,10
304395,P:1469,13/04/2025,12:19,INV,,10
304398,P:1473,24/04/2025,08:02,INV,,7
304400,P:1477,09/04/2025,14:43,INV,,9
304402,P:1478,04/04/2025,15:17,INV,,8
304405,P:1482,10/04/2025,12:05,INV,,4
304407,P:1485,09/04/2025,19:29,INV,,6
304408,P:1485,04/04/2025,12:19,INV,,11
304409,P:1487,12/04/2025,11:02,INV,,11
304413,P:1500,21/04/2025,10:31,INV,,11
304418,P:1533,10/04/2025,15:23,INV,,9
304424,P:1546,25/04/2025,13:57,INV,,9
304425,P:1551,17/04/2025,14:04,INV,,2
304427,P:1558,19/04/2025,15:36,INV,,14
304429,P:1558,21/04/2025,12:48,INV,,8
304430,P:1563,27/04/2025,12:12,INV,,11
304431,P:1563,06/04/2025,21:52,INV,,4
304436,P:1568,28/04/2025,10:46,INV,,5
304441,P:1571,08/04/2025,12:49,INV,,11
304445,P:1577,28/04/2025,12:35,INV,,4
304447,P:1584,18/04/2025,17:41,INV,,5
304448,P:1585,02/04/2025,13:13,INV,,4
304450,P:1587,13/04/2025,11:19,INV,,5
304452,P:1590,03/04/2025,15:14,INV,,7
304456,P:1599,11/04/2025,11:29,INV,,4
304457,P:1599,20/04/2025,14:04,INV,,2
304460,P:1602,18/04/2025,12:28,INV,,9
304461,P:1603,13/04/2025,08:47,INV,,8
304462,P:1604,08/04/2025,08:16,INV,,8
304463,P:1604,03/04/2025,18:01,INV,,5
304467,P:1605,06/04/2025,16:08,INV,,9
304468,P:1605,10/04/2025,17:12,INV,,10
304469,P:1607,21/04/2025,11:41,INV,,13
304471,P:1608,18/04/2025,08:58,INV,,3
304472,P:1609,28/04/2025,13:19,INV,,7
304474,P:1610,18/04/2025,13:24,INV,,10
304475,P:1610,24/04/2025,12:30,INV,,2
304477,P:1614,08/04/2025,10:50,INV,,2
304480,P:1617,20/04/2025,16:18,INV,,3
304481,P:1618,24/04/2025,13:17,INV,,15
304484,P:1620,16/04/2025,15:25,INV,,7
9304484,P:1620,16/04/2025,21:25,CR,,2
304485,P:1621,25/04/2025,17:08,INV,,5
304486,P:1621,11/04/2025,09:54,INV,,15
304488,P:1624,07/04/2025,11:59,INV,,6
304489,P:1624,22/04/2025,08:16,INV,,7
304490,P:1629,03/04/2025,12:43,INV,,2
304492,P:1629,28/04/2025,13:22,INV,,6
304493,P:1629,10/04/2025,11:23,INV,,4
304494,P:1631,11/04/2025,14:20,INV,,9
304499,P:1639,20/04/2025,10:50,INV,,7
304501,P:1644,09/04/2025,11:18,INV,,8
304502,P:1645,17/04/2025,13:49,INV,,15
304504,P:1648,09/04/2025,16:20,INV,,6
304505,P:1648,28/04/2025,12:58,INV,,5
304508,P:1648,17/04/2025,19:26,INV,,4
304509,P:1650,18/04/2025,14:36,INV,,4
304510,P:1650,20/04/2025,09:53,INV,,6
304511,P:1650,25/04/2025,14:58,INV,,6
304512,P:1650,07/04/2025,08:05,INV,,4
304513,P:1650,04/04/2025,13:11,INV,,5
304514,P:1660,10/04/2025,18:45,INV,,6
304518,P:1664,10/04/2025,14:34,INV,,6
304520,P:1668,01/04/2025,13:54,INV,,6
304523,P:1676,18/04/2025,12:21,INV,,5
304524,P:1678,13/04/2025,08:00,INV,,6
304525,P:1680,17/04/2025,13:24,INV,,5
304526,P:1683,14/04/2025,12:27,INV,,3
304527,P:1688,17/04/2025,15:57,INV,,5
304530,P:1702,14/04/2025,16:42,INV,,5
304533,P:1710,06/04/2025,11:53,INV,,3
304534,P:1718,24/04/2025,11:39,INV,,11
304535,P:1719,26/04/2025,17:59,INV,,5
304538,P:1722,10/04/2025,21:46,INV,,6
304540,P:1722,25/04/2025,11:40,INV,,6
304543,P:1722,07/04/2025,10:03,INV,,9
304545,P:1726,21/04/2025,14:01,INV,,6
304546,P:1731,03/04/2025,17:06,INV,,2
304547,P:1731,07/04/2025,08:11,INV,,10
304549,P:1731,01/04/2025,11:47,INV,,6
304550,P:1735,03/04/2025,08:01,INV,,6
304551,P:1736,15/04/2025,15:41,INV,,8
304554,P:1744,17/04/2025,08:50,INV,,7
304558,P:1749,03/04/2025,08:11,INV,,8
304559,P:1750,02/04/2025,08:39,INV,,13
304563,P:1755,14/04/2025,10:15,INV,,4
304564,P:1756,08/04/2025,08:23,INV,,6
304566,P:1760,04/04/2025,08:39,INV,,4
304567,P:1765,23/04/2025,16:51,INV,,6
304568,P:1765,27/04/2025,15:20,INV,,3
304571,P:1767,17/04/2025,11:26,INV,,13
304572,P:1770,15/04/2025,18:03,INV,,7
304575,P:1771,01/04/2025,15:51,INV,,7
304578,P:1780,10/04/2025,12:12,INV,,5
304580,P:1780,01/04/2025,08:31,INV,,8
304581,P:1784,12/04/2025,15:39,INV,,5
304583,P:1789,04/04/2025,10:30,INV,,7
304586,P:1795,09/04/2025,09:40,INV,,7
304588,P:1795,22/04/2025,13:35,INV,,8
304589,P:1801,17/04/2025,14:13,INV,,4
304595,P:1814,20/04/2025,10:36,INV,,8
304599,P:1819,14/04/2025,11:44,INV,,11
304602,P:1827,02/04/2025,11:31,INV,,7
304604,P:1827,10/04/2025,13:24,INV,,3
304607,P:1830,01/04/2025,10:42,INV,,11
304609,P:1832,10/04/2025,17:27,INV,,6
304610,P:1832,15/04/2025,19:04,INV,,7
304614,P:1844,18/04/2025,08:37,INV,,12
304617,P:1851,12/04/2025,11:08,INV,,4
304619,P:1854,06/04/2025,17:01,INV,,10
304621,P:1857,14/04/2025,13:18,INV,,5
304624,P:1860,18/04/2025,11:12,INV,,4
304629,P:1862,02/04/2025,11:40,INV,,6
304631,P:1864,06/04/2025,11:54,INV,,9
304633,P:1865,18/04/2025,08:15,INV,,4
304634,P:1865,22/04/2025,14:15,INV,,5
304635,P:1865,15/04/2025,13:29,INV,,6
304636,P:1865,05/04/2025,08:37,INV,,9
304639,P:1865,15/04/2025,10:16,INV,,6
304645,P:1872,12/04/2025,14:52,INV,,13
304647,P:1885,09/04/2025,12:04,INV,,2
304657,P:1903,15/04/2025,13:49,INV,,4
304659,P:1905,24/04/2025,11:23,INV,,9
304660,P:1906,25/04/2025,11:14,INV,,2
304661,P:1906,21/04/2025,16:26,INV,,8
304662,P:1908,12/04/2025,16:14,INV,,8
304663,P:1909,02/04/2025,08:24,INV,,5
9304663,P:1909,02/04/2025,14:24,CR,,2
304665,P:1914,07/04/2025,12:23,INV,,5
304667,P:1915,05/04/2025,13:48,INV,,15
304669,P:1915,04/04/2025,14:44,INV,,9
304670,P:1917,25/04/2025,11:46,INV,,6
304671,P:1917,25/04/2025,15:55,INV,,9
304674,P:1921,08/04/2025,11:04,INV,,5
304676,P:1929,16/04/2025,10:56,INV,,5
304677,P:1929,15/04/2025,17:42,INV,,10
304680,P:1930,10/04/2025,09:38,INV,,9
304682,P:1934,19/04/2025,12:02,INV,,4
304685,P:1938,17/04/2025,14:23,INV,,6
304688,P:1944,14/04/2025,12:04,INV,,5
304689,P:1945,19/04/2025,12:44,INV,,9
304690,P:1945,10/04/2025,11:58,INV,,5
304691,P:1945,04/04/2025,10:06,INV,,6
304692,P:1947,04/04/2025,12:05,INV,,4
304693,P:1949,08/04/2025,18:02,INV,,4
304695,P:1951,28/04/2025,12:37,INV,,5
304696,P:1951,19/04/2025,12:40,INV,,11
304698,P:1961,05/04/2025,08:05,INV,,3
304699,P:1961,13/04/2025,15:19,INV,,7
304704,P:1979,16/04/2025,08:50,INV,,10
304706,P:1981,26/04/2025,08:42,INV,,4
304708,P:1985,15/04/2025,15:19,INV,,8
304709,P:1987,01/04/2025,14:24,INV,,5
304710,P:1988,28/04/2025,12:46,INV,,2
304712,P:1988,13/04/2025,15:19,INV,,3
304714,P:1990,06/04/2025,09:26,INV,,5
304715,P:1990,03/04/2025,12:00,INV,,11
304716,P:1993,05/04/2025,14:05,INV,,7
304717,P:1994,23/04/2025,09:53,INV,,8
304718,P:1999,28/04/2025,16:38,INV,,6
304721,P:2017,12/04/2025,18:35,INV,,3
304722,P:2017,18/04/2025,09:42,INV,,6
304723,P:2017,11/04/2025,08:28,INV,,3
304725,P:2023,21/04/2025,13:38,INV,,12
304727,P:2026,14/04/2025,09:09,INV,,13
304728,P:2026,08/04/2025,09:32,INV,,2
304731,P:2029,25/04/2025,10:51,INV,,9
304732,P:2030,11/04/2025,10:56,INV,,6
304733,P:2030,14/04/2025,12:44,INV,,9
304738,P:2042,13/04/2025,14:19,INV,,7
304740,P:2044,09/04/2025,10:36,INV,,4
304741,P:2046,06/04/2025,14:34,INV,,5
304746,P:2053,08/04/2025,10:17,INV,,3
304747,P:2054,04/04/2025,12:59,INV,,2
304748,P:2059,21/04/2025,18:42,INV,,4
304753,P:2068,10/04/2025,14:12,INV,,4
304754,P:2068,20/04/2025,08:40,INV,,9
304757,P:2090,19/04/2025,15:02,INV,,8
304758,P:2090,04/04/2025,10:04,INV,,7
304761,P:2094,03/04/2025,18:50,INV,,6
304762,P:2094,25/04/2025,11:53,INV,,9
304764,P:2101,13/04/2025,12:27,INV,,14
304766,P:2104,19/04/2025,13:49,INV,,15
304767,P:2107,16/04/2025,17:40,INV,,5
304768,P:2107,28/04/2025,11:11,INV,,9
304769,P:2110,07/04/2025,10:27,INV,,3
304770,P:2111,19/04/2025,11:32,INV,,8
304771,P:2112,12/04/2025,11:55,INV,,5
304772,P:2117,24/04/2025,13:15,INV,,3
304774,P:2117,01/04/2025,08:57,INV,,9
304776,P:2121,24/04/2025,09:30,INV,,2
304777,P:2123,15/04/2025,12:44,INV,,5
304778,P:2123,16/04/2025,17:45,INV,,9
304779,P:2124,13/04/2025,12:54,INV,,8
304780,P:2124,24/04/2025,08:54,INV,,5
304781,P:2128,17/04/2025,13:32,INV,,8
304784,P:2138,11/04/2025,09:31,INV,,6
304786,P:2144,01/04/2025,09:43,INV,,7
304787,P:2144,04/04/2025,10:40,INV,,6
304788,P:2145,12/04/2025,13:30,INV,,8
304790,P:2146,22/04/2025,11:02,INV,,5
304791,P:2148,04/04/2025,12:30,INV,,6
304793,P:2154,25/04/2025,14:23,INV,,8
304794,P:2156,27/04/2025,12:14,INV,,4
304796,P:2157,28/04/2025,10:29,INV,,7
304798,P:2159,08/04/2025,11:18,INV,,7
304800,P:2162,12/04/2025,10:53,INV,,15
304801,P:2166,23/04/2025,08:57,INV,,5
304803,P:2167,16/04/2025,14:37,INV,,6
304804,P:2169,06/04/2025,09:23,INV,,6
304805,P:2175,18/04/2025,14:22,INV,,8
304806,P:2180,28/04/2025,12:00,INV,,3
304808,P:2183,12/04/2025,12:35,INV,,12
304809,P:2183,07/04/2025,15:59,INV,,10
304815,P:2187,28/04/2025,10:48,INV,,5
304818,P:2194,17/04/2025,11:05,INV,,6
304820,P:2200,19/04/2025,08:37,INV,,15
304827,P:2210,11/04/2025,10:31,INV,,7
304828,P:2212,08/04/2025,11:03,INV,,12
304829,P:2214,18/04/2025,08:10,INV,,12
9304829,P:2214,18/04/2025,13:10,CR,,2
304831,P:2214,13/04/2025,13:59,INV,,5
304834,P:2219,27/04/2025,09:27,INV,,9
304836,P:2223,26/04/2025,11:12,INV,,4
304838,P:2225,07/04/2025,10:48,INV,,6
304841,P:2230,08/04/2025,10:21,INV,,5
304843,P:2233,01/04/2025,13:38,INV,,7
304845,P:2235,09/04/2025,09:07,INV,,15
304850,P:2241,22/04/2025,14:45,INV,,8
304851,P:2245,10/04/2025,08:10,INV,,10
304852,P:2246,23/04/2025,13:29,INV,,8
304859,P:2250,04/04/2025,10:36,INV,,7
304860,P:2260,13/04/2025,09:20,INV,,8
304861,P:2262,08/04/2025,17:37,INV,,10
304863,P:2268,20/04/2025,17:01,INV,,10
304864,P:2270,16/04/2025,08:19,INV,,4
304865,P:2272,16/04/2025,16:04,INV,,4
304866,P:2272,02/04/2025,16:28,INV,,2
304867,P:2272,28/04/2025,13:55,INV,,8
304868,P:2273,04/04/2025,09:07,INV,,6
304870,P:2276,15/04/2025,18:04,INV,,4
304871,P:2279,06/04/2025,13:57,INV,,8
304872,P:2279,22/04/2025,15:32,INV,,4
304874,P:2280,04/04/2025,10:36,INV,,4
304878,P:2292,17/04/2025,13:45,INV,,7
304880,P:2294,03/04/2025,17:58,INV,,7
304881,P:2300,25/04/2025,10:33,INV,,8
304882,P:2300,25/04/2025,08:14,INV,,6
304884,P:2308,28/04/2025,10:23,INV,,9
304886,P:2315,19/04/2025,08:39,INV,,9
304888,P:2317,22/04/2025,11:01,INV,,3
304891,P:2322,03/04/2025,11:55,INV,,10
304893,P:2323,18/04/2025,14:48,INV,,7
304894,P:2327,24/04/2025,09:33,INV,,7
304902,P:2339,08/04/2025,15:47,INV,,7
304905,P:2346,18/04/2025,13:42,INV,,4
304907,P:2356,21/04/2025,13:44,INV,,5
304908,P:2358,17/04/2025,17:23,INV,,9
304909,P:2359,20/04/2025,17:30,INV,,10
304911,P:2362,23/04/2025,15:20,INV,,3
304913,P:2362,14/04/2025,14:00,INV,,5
304914,P:2362,16/04/2025,11:03,INV,,7
304915,P:2368,12/04/2025,11:10,INV,,7
304916,P:2369,04/04/2025,13:46,INV,,4
304917,P:2372,01/04/2025,18:13,INV,,7
304918,P:2372,07/04/2025,11:38,INV,,3
304920,P:2373,04/04/2025,11:03,INV,,14
304921,P:2379,28/04/2025,14:24,INV,,7
304928,P:2394,20/04/2025,08:57,INV,,4
304929,P:2396,13/04/2025,09:13,INV,,6
304930,P:2396,09/04/2025,09:15,INV,,10
304931,P:2399,03/04/2025,10:27,INV,,7
304932,P:2400,03/04/2025,14:35,INV,,3
304934,P:2401,09/04/2025,08:51,INV,,4
304935,P:2401,11/04/2025,12:28,INV,,10
304936,P:2402,27/04/2025,11:31,INV,,6
304937,P:2405,09/04/2025,11:35,INV,,3
304938,P:2405,28/04/2025,13:21,INV,,3
304939,P:2408,05/04/2025,12:10,INV,,13
9304939,P:2408,05/04/2025,18:10,CR,,2
304940,P:2410,03/04/2025,15:43,INV,,7
304941,P:2412,04/04/2025,15:23,INV,,7
304943,P:2414,13/04/2025,08:36,INV,,7
304944,P:2414,04/04/2025,08:38,INV,,4
304945,P:2414,23/04/2025,15:04,INV,,7
304947,P:2417,18/04/2025,12:18,INV,,9
304948,P:2418,01/04/2025,12:50,INV,,2
304949,P:2419,08/04/2025,13:34,INV,,10
304955,P:2421,27/04/2025,14:59,INV,,6
304957,P:2427,25/04/2025,13:08,INV,,2
304958,P:2427,20/04/2025,13:19,INV,,10
304960,P:2438,27/04/2025,12:15,INV,,10
304961,P:2439,26/04/2025,11:24,INV,,4
304962,P:2441,22/04/2025,15:46,INV,,9
304965,P:2442,13/04/2025,10:55,INV,,5
304967,P:2444,01/04/2025,14:08,INV,,6
304969,P:2453,02/04/2025,16:01,INV,,7
304971,P:2457,01/04/2025,10:23,INV,,6
304973,P:2462,01/04/2025,11:28,INV,,13
304974,P:2469,04/04/2025,15:03,INV,,9
304976,P:2475,26/04/2025,12:29,INV,,12
304978,P:2478,07/04/2025,11:11,INV,,6
304982,P:2493,04/04/2025,12:08,INV,,10
304983,P:2494,02/04/2025,10:59,INV,,4
304984,P:2498,24/04/2025,21:46,INV,,5
304986,P:2504,04/04/2025,13:22,INV,,5
304989,P:2506,04/04/2025,14:40,INV,,2
304991,P:2507,15/04/2025,12:53,INV,,3
304992,P:2508,09/04/2025,08:43,INV,,9
304994,P:2516,13/04/2025,10:07,INV,,8
304999,P:2520,27/04/2025,11:26,INV,,8
305000,P:2523,02/04/2025,11:39,INV,,9
305002,P:2524,13/04/2025,14:38,INV,,5
305003,P:2525,27/04/2025,15:37,INV,,4
305005,P:2526,18/04/2025,15:50,INV,,11
305006,P:2540,22/04/2025,12:44,INV,,8
305014,P:2559,24/04/2025,09:07,INV,,4
305015,P:2560,18/04/2025,09:15,INV,,4
305017,P:2562,18/04/2025,11:02,INV,,6
305018,P:2562,25/04/2025,11:06,INV,,9
305020,P:2565,20/04/2025,12:28,INV,,3
305022,P:2566,27/04/2025,14:10,INV,,6
305025,P:2568,11/04/2025,14:06,INV,,9
305026,P:2572,20/04/2025,21:41,INV,,6
305027,P:2578,03/04/2025,15:42,INV,,11
305029,P:2579,25/04/2025,10:10,INV,,4
305030,P:2579,19/04/2025,16:17,INV,,7
9305030,P:2579,19/04/2025,19:17,CR,,2
305032,P:2582,06/04/2025,08:39,INV,,3
305033,P:2585,12/04/2025,17:42,INV,,4
305035,P:2587,22/04/2025,14:40,INV,,8
305036,P:2588,26/04/2025,15:17,INV,,4
305037,P:2588,10/04/2025,18:17,INV,,7
305040,P:2595,15/04/2025,11:40,INV,,9
305041,P:2596,12/04/2025,15:45,INV,,8
305043,P:2609,06/04/2025,12:16,INV,,6
305047,P:2614,17/04/2025,09:57,INV,,4
305048,P:2615,26/04/2025,11:26,INV,,4
305049,P:2616,21/04/2025,12:14,INV,,15
305050,P:2616,17/04/2025,09:34,INV,,6
305051,P:2620,04/04/2025,12:20,INV,,4
305053,P:2624,12/04/2025,14:38,INV,,7
305054,P:2625,26/04/2025,13:13,INV,,8
305055,P:2625,19/04/2025,09:54,INV,,3
305056,P:2626,01/04/2025,09:51,INV,,9
305057,P:2626,18/04/2025,14:21,INV,,8
305058,P:2626,22/04/2025,10:08,INV,,7
305060,P:2628,25/04/2025,08:18,INV,,4
305061,P:2628,19/04/2025,08:12,INV,,8
305062,P:2635,17/04/2025,16:19,INV,,4
305064,P:2636,27/04/2025,08:37,INV,,2
305065,P:2638,07/04/2025,13:31,INV,,8
305066,P:2639,05/04/2025,11:12,INV,,3
305067,P:2641,26/04/2025,10:19,INV,,4
305072,P:2650,26/04/2025,13:52,INV,,5
305073,P:2654,20/04/2025,09:04,INV,,4
305075,P:2654,20/04/2025,08:56,INV,,6
305077,P:2655,23/04/2025,12:52,INV,,3
305078,P:2656,21/04/2025,09:17,INV,,8
305079,P:2657,05/04/2025,12:16,INV,,6
305081,P:2658,01/04/2025,09:14,INV,,3
305083,P:2664,23/04/2025,18:34,INV,,2
305084,P:2668,28/04/2025,11:00,INV,,11
305088,P:2674,23/04/2025,14:38,INV,,3
305089,P:2675,26/04/2025,13:09,INV,,5
305091,P:2678,02/04/2025,13:40,INV,,8
305092,P:2679,13/04/2025,14:10,INV,,9
305093,P:2682,09/04/2025,19:58,INV,,9
305097,P:2687,13/04/2025,08:25,INV,,4
305101,P:2693,01/04/2025,20:09,INV,,3
305103,P:2696,22/04/2025,10:42,INV,,14
305104,P:2697,03/04/2025,11:36,INV,,6
305107,P:2698,15/04/2025,14:28,INV,,5
305110,P:2698,18/04/2025,11:03,INV,,6
305111,P:2700,21/04/2025,08:22,INV,,3
305112,P:2700,13/04/2025,15:12,INV,,6
305113,P:2706,21/04/2025,10:13,INV,,2
305116,P:2709,16/04/2025,11:05,INV,,13
305117,P:2711,03/04/2025,10:34,INV,,11
305119,P:2714,12/04/2025,18:55,INV,,7
305120,P:2714,16/04/2025,10:05,INV,,5
305126,P:2720,25/04/2025,09:07,INV,,5
305128,P:2726,02/04/2025,08:07,INV,,4
305130,P:2728,09/04/2025,15:14,INV,,15
305131,P:2729,17/04/2025,10:33,INV,,5
305133,P:2732,06/04/2025,11:01,INV,,7
305135,P:2734,27/04/2025,08:43,INV,,10
305137,P:2738,02/04/2025,08:11,INV,,7
305138,P:2742,17/04/2025,21:37,INV,,5
305139,P:2742,16/04/2025,13:11,INV,,5
305143,P:2746,27/04/2025,13:22,INV,,8
305148,P:2752,14/04/2025,11:09,INV,,12
305149,P:2752,20/04/2025,14:22,INV,,8
305150,P:2752,11/04/2025,10:05,INV,,8
305152,P:2754,24/04/2025,12:31,INV,,6
305153,P:2758,17/04/2025,13:11,INV,,7
305155,P:2758,27/04/2025,13:45,INV,,7
305156,P:2759,11/04/2025,11:58,INV,,10
305159,P:2762,27/04/2025,17:42,INV,,4
305160,P:2765,17/04/2025,13:10,INV,,7
305162,P:2766,08/04/2025,10:23,INV,,12
305163,P:2766,25/04/2025,15:40,INV,,8
305164,P:2767,07/04/2025,13:50,INV,,5
305165,P:2772,14/04/2025,16:59,INV,,6
305167,P:2779,25/04/2025,16:49,INV,,9
9305167,P:2779,25/04/2025,23:49,CR,,2
305168,P:2781,09/04/2025,10:46,INV,,8
305169,P:2781,01/04/2025,10:08,INV,,5
305171,P:2782,28/04/2025,09:41,INV,,7
305172,P:2782,25/04/2025,11:43,INV,,7
305173,P:2784,05/04/2025,16:25,INV,,8
305176,P:2784,24/04/2025,08:36,INV,,11
305179,P:2787,25/04/2025,08:54,INV,,5
305181,P:2790,12/04/2025,10:32,INV,,2
305183,P:2790,18/04/2025,08:28,INV,,14
305184,P:2793,24/04/2025,15:26,INV,,8
305186,P:2799,17/04/2025,15:10,INV,,5
305187,P:2807,16/04/2025,12:20,INV,,8
305188,P:2808,25/04/2025,10:21,INV,,4
305189,P:2808,03/04/2025,14:50,INV,,7
305192,P:2823,14/04/2025,17:17,INV,,3
305197,P:1001,19/05/2025,14:04,INV,,9
