id,name,class,governorate,area,lat,lon,opens_at_hh,closes_at_hh,sales_rep_id,registered_on,status_code,phone_last4
1973,Better Life Pharmacy - 6th,,Giza,6th of October,29.975006,30.940146,9,1,20,2025-05-05,0,9870
1974,El Faraby Pharmacy,,Giza,6th of October,29.9656,30.945021,9,23,20,2025-09-15,0,9581
1975,Ebn Sina Pharmacy - 6th,,Giza,6th of October,29.963824,30.95102,9,23,20,2024-10-24,0,4362
1976,Metro Pharmacy - Haram,,Giza,6th of October,29.96181,30.937651,10,23,20,2025-08-18,0,1837
1977,Golden Care Pharmacy - Dokki,,Giza,6th of October,29.964733,30.93879,10,23,20,2025-04-01,0,8944
1978,El Zahraa Pharmacy,,Giza,6th of October,29.97345,30.93917,10,1,20,2025-07-01,1,8676
1979,Golden Care Pharmacy - Square,,Giza,6th of October,29.988602,30.948153,8,23,20,2025-01-31,0,5898
1980,Green Leaf Pharmacy - Square,,Giza,6th of October,29.960492,30.932465,9,23,20,2024-10-04,0,3474
1981,Al Amal Pharmacy,,Giza,6th of October,29.968064,30.927768,9,23,20,2025-01-24,0,1455
1982,Al Nozha Pharmacy - 6th,,Giza,6th of October,29.96909,30.926809,8,1,20,2025-05-27,0,7597
1983,Star Care Pharmacy,,Giza,6th of October,29.983069,30.936825,8,1,20,2025-07-26,0,5556
1984,Care 24 Seven - 6th,,Giza,6th of October,29.976369,30.943493,9,1,20,2025-04-05,1,2108
1985,Seha First Pharmacy - Haram,,Giza,6th of October,29.986701,30.931694,9,1,20,2025-02-05,1,1164
1986,El Zahraa Pharmacy - Agami,,Giza,6th of October,29.986146,30.932682,9,2,20,2025-01-21,1,5965
1987,El Nasr Pharmacy,,Giza,6th of October,29.982179,30.925989,9,23,20,2025-01-18,0,4136
1988,El Hokama Pharmacy,,Giza,6th of October,29.968157,30.952696,8,23,20,2025-01-03,0,8373
1989,Family Pharmacy,,Giza,6th of October,29.981036,30.933317,9,23,20,2024-10-26,0,7878
1990,Nile Care Pharmacy,,Giza,6th of October,29.977445,30.939523,9,23,20,2024-12-06,0,7456
1991,Life Line Pharmacy - Montaza,,Giza,6th of October,29.966745,30.950893,8,23,20,2025-03-04,0,3829
1992,Metro Pharmacy - 6th,,Giza,6th of October,29.97825,30.924904,8,1,20,2025-06-07,0,8784
1993,El Faraby Pharmacy,,Giza,6th of October,29.968506,30.931486,9,23,20,2024-12-13,0,7424
1994,El Baraka Pharmacy,,Giza,6th of October,29.978293,30.943604,9,23,20,2024-11-07,0,7269
1995,Life Line Pharmacy - 6th,,Giza,6th of October,29.964938,30.951235,8,23,20,2024-11-21,0,2131
1996,El Hokama Pharmacy,,Giza,6th of October,29.98122,30.925839,9,23,20,2025-08-05,0,4368
1997,El Zahraa Pharmacy,,Giza,6th of October,29.989437,30.945894,9,1,20,2025-08-29,0,4102
1998,El Zahraa Pharmacy - Haram,,Giza,6th of October,29.978726,30.923454,9,1,20,2025-04-10,0,5050
1999,Seha First Pharmacy - 6th,,Giza,6th of October,29.965305,30.947793,10,23,20,2024-09-28,0,3816
2000,Pharma Plus,,Giza,6th of October,29.974458,30.937226,8,2,20,2024-10-25,0,5373
2001,Al Nozha Pharmacy - Smouha,,Giza,6th of October,29.962715,30.948264,9,2,20,2024-12-17,0,3641
2002,Seha First Pharmacy - 6th,,Giza,6th of October,29.974786,30.944434,9,1,20,2025-04-11,0,4499
2003,Health Gate Pharmacy - Banha,,Giza,6th of October,29.985268,30.923391,10,23,20,2025-08-18,0,3781
2004,City Care Pharmacy,,Giza,6th of October,29.991616,30.943375,8,23,20,2025-03-24,0,9694
2005,Ebn Sina Pharmacy - Nozha,,Giza,6th of October,29.987916,30.951587,9,1,20,2025-04-25,0,1071
2006,Pharma Plus - Zayed,,Giza,6th of October,29.96296,30.925812,9,23,20,2025-08-25,0,3158
2007,Dr Medhat Pharmacy,,Giza,6th of October,29.958025,30.939552,9,1,20,2024-09-11,0,8648
2008,Family Pharmacy - 6th,,Giza,6th of October,29.972149,30.935137,8,23,20,2025-08-18,1,9914
2009,Misr Pharmacy,,Giza,6th of October,29.957164,30.921591,8,23,20,2025-08-25,0,8143
2010,Al Nozha Pharmacy - 6th,,Giza,6th of October,29.962257,30.94594,9,23,20,2024-10-25,1,7046
2011,El Nasr Pharmacy - 6th,,Giza,6th of October,29.977097,30.923304,9,23,20,2025-07-24,0,3115
2012,Misr Pharmacy,,Giza,6th of October,29.959054,30.950466,10,23,20,2025-05-31,0,3269
2013,Seha First Pharmacy - 6th,,Giza,6th of October,29.986941,30.954125,10,23,20,2025-01-16,1,1874
2014,City Care Pharmacy - Haram,,Giza,6th of October,29.986004,30.927567,8,1,20,2024-12-09,0,6012
2015,Elite Pharmacy,,Giza,6th of October,29.980871,30.922714,9,23,20,2025-07-26,0,7616
2016,El Hokama Pharmacy,,Giza,6th of October,29.991011,30.920001,9,23,20,2024-09-04,0,9338
2017,Care 24 Seven - 6th,,Giza,6th of October,29.958357,30.926662,9,2,20,2025-02-21,0,5856
2018,Angel Pharmacy,,Giza,6th of October,29.981155,30.946353,9,23,20,2025-02-17,1,4675
2019,El Baraka Pharmacy - 6th,,Giza,6th of October,29.968873,30.947998,8,23,20,2024-10-18,0,2418
2020,El Shifa Pharmacy,,Giza,6th of October,29.98025,30.940164,9,1,20,2025-01-10,0,1278
2021,Mira Pharmacy,,Giza,6th of October,29.977357,30.923883,8,23,20,2025-06-11,0,1737
2022,El Faraby Pharmacy - Marg,,Giza,6th of October,29.962933,30.952692,10,23,20,2025-06-01,0,1736
2023,Alpha Pharma - Square,,Giza,6th of October,29.956222,30.950548,10,23,20,2025-03-06,0,4573
2024,Hope Pharmacy - Dokki,,Giza,6th of October,29.956053,30.953812,9,23,20,2024-09-05,0,7535
2025,Life Line Pharmacy,,Giza,6th of October,29.964904,30.926115,10,2,20,2025-06-29,0,1877
2026,El Zahraa Pharmacy,,Giza,6th of October,29.95726,30.932403,8,23,20,2024-09-26,0,9929
2027,Union Pharm - Rehab View,,Giza,6th of October,29.988355,30.929545,8,1,20,2025-05-23,0,7794
2028,Pharma Plus,,Giza,6th of October,29.97516,30.93782,9,1,20,2024-10-19,0,2412
2029,Better Life Pharmacy - 6th,,Giza,6th of October,29.985616,30.930422,8,23,20,2025-04-17,0,1586
2030,Blue Wave Pharmacy - Shubra,,Giza,6th of October,29.96299,30.94377,8,23,20,2024-11-27,0,6214
2031,Silver Care Pharmacy - Haram,,Giza,6th of October,29.965908,30.922372,8,23,20,2025-07-18,0,2641
2032,El Zahraa Pharmacy - Imbaba,,Giza,6th of October,29.980102,30.921761,8,1,20,2024-09-08,2,2014
2033,El Shifa Pharmacy - Zayed,,Giza,6th of October,29.98412,30.926883,9,23,20,2025-05-31,0,9169
2034,Blue Wave Pharmacy,,Giza,6th of October,29.96358,30.955114,8,23,20,2024-11-10,0,8754
2035,Mira Pharmacy - 6th,,Giza,6th of October,29.95601,30.954127,9,1,20,2025-07-14,0,6632
2036,Omega Pharmacy - 6th,,Giza,6th of October,29.968239,30.931696,8,23,20,2024-09-28,2,9075
2037,Blue Wave Pharmacy - Montaza,,Giza,6th of October,29.964232,30.928894,8,23,20,2025-05-09,0,9017
2038,Al Amal Pharmacy - Faisal,,Giza,6th of October,29.983141,30.950982,9,1,20,2025-08-31,0,1701
2039,Sunrise Pharmacy,,Giza,6th of October,29.967689,30.927027,9,1,20,2025-04-14,0,7605
2040,Omega Pharmacy - 6th,,Giza,6th of October,29.972262,30.937586,8,23,20,2024-10-07,2,5554
2041,Elite Pharmacy,,Giza,6th of October,29.975445,30.945458,8,23,20,2024-11-05,1,8786
2042,El Baraka Pharmacy,,Giza,6th of October,29.969378,30.940914,10,23,20,2025-04-18,0,8087
2043,Elite Pharmacy,,Giza,6th of October,29.979653,30.937588,10,2,20,2025-05-04,0,2738
2044,Elite Pharmacy,,Giza,6th of October,29.965102,30.92092,9,1,20,2025-03-03,0,3639
2045,Sunrise Pharmacy - Agami,,Giza,6th of October,29.986804,30.924943,9,23,20,2024-11-12,0,6007
2046,Better Life Pharmacy,,Giza,6th of October,29.973951,30.928108,10,23,20,2025-04-23,0,9040
2047,Care 24 Seven,,Giza,6th of October,29.967259,30.953143,9,2,20,2024-09-12,0,9240
2048,Nile Care Pharmacy,,Giza,6th of October,29.957777,30.926685,9,23,20,2024-12-07,0,5917
2049,Ebn Sina Pharmacy - 6th,,Giza,6th of October,29.957179,30.942023,9,23,20,2025-06-04,0,3388
2050,Nile Care Pharmacy,,Giza,6th of October,29.97959,30.952211,9,23,20,2024-11-03,0,1870
2051,Golden Care Pharmacy,,Giza,6th of October,29.989656,30.940848,10,23,20,2025-06-25,0,2923
2052,Nile Care Pharmacy,,Giza,6th of October,29.975188,30.928449,9,23,20,2024-12-16,0,7013
2053,Omega Pharmacy - Oct City,,Giza,6th of October,29.967691,30.946063,8,23,20,2025-03-31,0,2563
2054,Care 24 Seven,,Giza,6th of October,29.964822,30.948132,9,23,20,2024-10-25,0,7117
2055,Better Life Pharmacy - Agouza,,Giza,Agouza,30.052324,31.211149,9,23,21,2025-05-23,0,7270
2056,Dr Medhat Pharmacy - Imbaba,,Giza,Agouza,30.044937,31.20608,8,23,21,2025-06-29,0,5761
2057,Silver Care Pharmacy,,Giza,Agouza,30.062306,31.203292,8,23,21,2024-09-15,2,5892
2058,Angel Pharmacy,,Giza,Agouza,30.052393,31.22999,8,23,21,2025-07-23,0,2215
2059,Salamtek Pharmacy,,Giza,Agouza,30.059057,31.227598,8,23,21,2025-02-03,0,3918
2060,El Baraka Pharmacy - Marg,,Giza,Agouza,30.065781,31.216277,9,23,21,2024-11-18,0,8302
2061,Elite Pharmacy - Haram,,Giza,Agouza,30.049233,31.2157,9,2,21,2025-07-26,0,1222
2062,El Zahraa Pharmacy - Obour,,Giza,Agouza,30.079585,31.199541,8,1,21,2025-05-11,0,3545
2063,Omega Pharmacy - Agouza,,Giza,Agouza,30.053387,31.202308,8,1,21,2025-03-31,0,5077
2064,Alpha Pharma,,Giza,Agouza,30.066374,31.205617,8,2,21,2024-12-11,0,3774
2065,El Nasr Pharmacy,,Giza,Agouza,30.055268,31.208118,8,1,21,2025-06-16,0,7592
2066,Omega Pharmacy - Agami,,Giza,Agouza,30.056106,31.228115,9,23,21,2025-01-27,0,3201
2067,Angel Pharmacy - Nozha,,Giza,Agouza,30.046402,31.233858,8,1,21,2025-02-03,0,4501
2068,Union Pharm - Zayed,,Giza,Agouza,30.045132,31.202953,9,23,21,2025-01-29,0,1479
2069,Better Life Pharmacy - Nozha,,Giza,Agouza,30.063722,31.215369,9,23,21,2025-06-15,0,6435
2070,Mira Pharmacy,,Giza,Agouza,30.068628,31.206802,9,23,21,2025-05-23,2,2425
2071,El Zahraa Pharmacy - Agouza,,Giza,Agouza,30.055963,31.222211,9,23,21,2025-02-15,0,8129
2072,Health Gate Pharmacy - Zayed,,Giza,Agouza,30.060689,31.218864,8,1,21,2025-05-08,0,7871
2073,Blue Wave Pharmacy,,Giza,Agouza,30.045747,31.209092,8,1,21,2025-06-05,0,9256
2074,Pharma Plus - Agouza,,Giza,Agouza,30.057353,31.211047,10,23,21,2025-04-30,0,9276
2075,Health Gate Pharmacy - Agouza,,Giza,Agouza,30.057186,31.208727,8,23,21,2025-08-07,0,1312
2076,Elite Pharmacy - Agami,,Giza,Agouza,30.070076,31.208289,8,23,21,2025-05-13,0,5947
2077,Ebn Sina Pharmacy - Agouza,,Giza,Agouza,30.072623,31.220208,10,2,21,2025-01-02,0,8202
2078,El Zahraa Pharmacy,,Giza,Agouza,30.079662,31.225716,8,23,21,2024-10-21,0,8251
2079,Dr Medhat Pharmacy,,Giza,Agouza,30.060789,31.219537,9,1,21,2025-06-27,0,8772
2080,Elite Pharmacy - Dokki,,Giza,Agouza,30.056815,31.226526,10,23,21,2025-04-30,0,2695
2081,Better Life Pharmacy - Agami,,Giza,Agouza,30.079321,31.22577,9,23,21,2025-08-30,2,8603
2082,Family Pharmacy - Faisal,,Giza,Agouza,30.050227,31.223764,9,23,21,2025-07-30,0,6792
2083,Hope Pharmacy,,Giza,Agouza,30.074401,31.233709,8,23,21,2025-03-28,0,3577
2084,Sunrise Pharmacy - Montaza,,Giza,Agouza,30.057703,31.202494,8,23,21,2024-12-06,0,5189
2085,Omega Pharmacy,,Giza,Agouza,30.059988,31.206687,9,23,21,2024-09-25,0,4099
2086,Al Amal Pharmacy - Faisal,,Giza,Agouza,30.074174,31.211522,9,23,21,2025-02-02,0,2092
2087,Ebn Sina Pharmacy - Agouza,,Giza,Agouza,30.046465,31.202928,9,23,21,2025-05-02,0,4235
2088,Green Leaf Pharmacy - Agouza,,Giza,Agouza,30.060968,31.212113,8,23,21,2025-06-10,0,9132
2089,Salamtek Pharmacy - Agouza,,Giza,Agouza,30.054859,31.205754,9,23,21,2025-06-08,0,1741
2090,El Shifa Pharmacy - Helwan,,Giza,Agouza,30.065028,31.208938,8,23,21,2024-09-17,0,7733
2091,Metro Pharmacy - Obour,,Giza,Agouza,30.061392,31.224573,9,23,21,2025-05-27,0,8518
2092,Nile Care Pharmacy - Agouza,,Giza,Agouza,30.050111,31.232503,8,23,21,2025-04-18,0,5419
2093,Green Leaf Pharmacy,,Giza,Agouza,30.058751,31.200803,8,23,21,2025-06-09,0,2745
2094,Green Leaf Pharmacy,,Giza,Agouza,30.072547,31.210021,10,2,21,2024-09-23,0,3576
2095,Star Care Pharmacy - Agouza,,Giza,Agouza,30.051755,31.223939,10,23,21,2025-08-29,0,2888
2096,Green Leaf Pharmacy,,Giza,Agouza,30.061208,31.22744,9,23,21,2025-05-26,0,2347
2097,Silver Care Pharmacy - Dokki,,Giza,Agouza,30.071351,31.216549,8,23,21,2025-06-29,0,4050
2098,Green Leaf Pharmacy - Maadi,,Giza,Agouza,30.049872,31.200737,9,23,21,2025-07-06,0,6283
2099,Metro Pharmacy,,Giza,Ard El Lewa,29.985359,31.203163,9,1,22,2024-12-19,0,6321
2100,City Care Pharmacy - Rehab View,,Giza,Ard El Lewa,29.986972,31.221766,10,23,22,2025-08-06,0,6933
2101,Alpha Pharma - Rehab View,,Giza,Ard El Lewa,29.971618,31.192531,8,2,22,2025-02-03,0,8902
2102,Silver Care Pharmacy - Marg,,Giza,Ard El Lewa,29.99616,31.194595,9,23,22,2025-09-07,0,4414
2103,Al Amal Pharmacy,,Giza,Ard El Lewa,29.983748,31.222857,9,23,22,2024-11-28,0,8760
2104,Pharma Plus - Dokki,,Giza,Ard El Lewa,29.997284,31.219133,9,23,22,2024-09-10,0,9320
2105,Golden Care Pharmacy - Imbaba,,Giza,Ard El Lewa,29.996579,31.226982,9,23,22,2025-07-28,0,2803
2106,El Hokama Pharmacy - Ard,,Giza,Ard El Lewa,29.975572,31.215351,9,23,22,2025-02-10,0,2849
2107,Nile Care Pharmacy - Ard,,Giza,Ard El Lewa,29.968228,31.197798,10,23,22,2024-10-31,0,9863
2108,Al Nozha Pharmacy,,Giza,Ard El Lewa,29.978266,31.203182,9,1,22,2025-08-07,0,9916
2109,Seha First Pharmacy,,Giza,Ard El Lewa,29.969247,31.199189,9,23,22,2025-06-01,0,7969
2110,Star Care Pharmacy,,Giza,Ard El Lewa,29.984192,31.222431,9,2,22,2024-09-27,0,3551
2111,Better Life Pharmacy - Imbaba,,Giza,Ard El Lewa,30.000892,31.222421,9,23,22,2025-04-07,2,2978
2112,Metro Pharmacy - Ard,,Giza,Ard El Lewa,30.001384,31.203166,9,23,22,2025-02-11,0,1354
2113,El Zahraa Pharmacy - Ard,,Giza,Ard El Lewa,30.000773,31.199978,9,23,22,2024-09-27,1,7464
2114,Nile Care Pharmacy,,Giza,Ard El Lewa,29.980262,31.221486,10,1,22,2025-08-27,0,9495
2115,El Nasr Pharmacy - Ard,,Giza,Ard El Lewa,29.971059,31.197721,9,23,22,2025-04-14,0,6302
2116,Star Care Pharmacy - Ard,,Giza,Ard El Lewa,29.989967,31.222982,9,1,22,2024-09-12,0,1292
2117,Better Life Pharmacy - Square,,Giza,Ard El Lewa,29.973055,31.20366,9,23,22,2025-04-09,0,6204
2118,Metro Pharmacy - Ard,,Giza,Ard El Lewa,29.975063,31.209034,8,23,22,2024-09-04,0,9797
2119,Alpha Pharma,,Giza,Ard El Lewa,29.983102,31.202461,9,23,22,2025-02-12,0,7331
2120,Sunrise Pharmacy - Ard,,Giza,Ard El Lewa,29.971329,31.214291,8,23,22,2024-10-16,0,3348
2121,Sunrise Pharmacy,,Giza,Ard El Lewa,29.999709,31.224273,9,2,22,2025-02-05,0,4507
2122,Al Nozha Pharmacy,,Giza,Ard El Lewa,30.002282,31.207699,9,23,22,2025-01-06,0,3254
2123,Al Amal Pharmacy - Ard,,Giza,Ard El Lewa,29.995608,31.22027,9,23,22,2025-01-15,0,3539
2124,Health Gate Pharmacy - Ard,,Giza,Ard El Lewa,29.972323,31.209509,9,23,22,2025-01-20,0,7266
2125,El Faraby Pharmacy - Zayed,,Giza,Ard El Lewa,29.968349,31.192863,9,23,22,2025-06-20,0,2684
2126,Alpha Pharma,,Giza,Ard El Lewa,29.981685,31.205683,9,23,22,2025-08-28,0,5240
2127,El Shifa Pharmacy - Ard,,Giza,Ard El Lewa,29.978404,31.210328,8,1,22,2025-08-10,1,7845
2128,El Hokama Pharmacy - Ard,,Giza,Ard El Lewa,29.993197,31.19657,9,23,22,2025-01-21,0,8477
2129,Union Pharm - Shubra,,Giza,Ard El Lewa,29.972578,31.217122,9,23,22,2025-08-19,0,7721
2130,Pharma Plus - Ard,,Giza,Ard El Lewa,29.971111,31.226269,9,23,22,2025-05-18,0,9704
2131,Star Care Pharmacy - Ard,,Giza,Ard El Lewa,29.982803,31.214022,8,1,22,2025-06-16,0,7847
2132,El Baraka Pharmacy - Obour,,Giza,Ard El Lewa,29.973299,31.225689,9,23,22,2025-06-04,0,3081
2133,Dr Medhat Pharmacy - Nozha,,Giza,Ard El Lewa,29.974559,31.226943,8,23,22,2024-11-11,0,1393
2134,El Zahraa Pharmacy - Obour,,Giza,Ard El Lewa,29.979032,31.198302,8,1,22,2025-02-28,0,2028
2135,Alpha Pharma - Banha,,Giza,Boulak Dakrour,30.067572,31.190847,10,23,23,2025-08-15,0,1817
2136,Green Leaf Pharmacy - Helwan,,Giza,Boulak Dakrour,30.058031,31.209474,9,23,23,2025-03-10,0,3882
2137,El Zahraa Pharmacy,,Giza,Boulak Dakrour,30.082471,31.177476,9,1,23,2025-07-30,0,1284
2138,Health Gate Pharmacy - Obour,,Giza,Boulak Dakrour,30.085417,31.186724,10,2,23,2024-09-27,0,2838
2139,El Zahraa Pharmacy - Boulak,,Giza,Boulak Dakrour,30.063588,31.201499,9,23,23,2025-05-06,0,7696
2140,Angel Pharmacy,,Giza,Boulak Dakrour,30.071696,31.2097,9,2,23,2025-06-19,0,1382
2141,Mira Pharmacy - Boulak,,Giza,Boulak Dakrour,30.086815,31.192709,9,23,23,2025-02-23,0,3018
2142,Ebn Sina Pharmacy - Boulak,,Giza,Boulak Dakrour,30.072853,31.211954,9,2,23,2025-03-26,0,7934
2143,Life Line Pharmacy - Boulak,,Giza,Boulak Dakrour,30.089209,31.193368,10,23,23,2024-10-12,0,4487
2144,Sunrise Pharmacy - Boulak,,Giza,Boulak Dakrour,30.07067,31.1762,9,1,23,2024-09-25,0,3196
2145,Nile Care Pharmacy - Dokki,,Giza,Boulak Dakrour,30.070806,31.200687,9,23,23,2025-03-22,0,5250
2146,Union Pharm - Boulak,,Giza,Boulak Dakrour,30.066956,31.204197,9,1,23,2025-02-16,0,5730
2147,Golden Care Pharmacy,,Giza,Boulak Dakrour,30.086999,31.199338,9,1,23,2025-05-08,0,5765
2148,Star Care Pharmacy,,Giza,Boulak Dakrour,30.065449,31.176795,8,23,23,2025-01-24,0,1771
2149,Life Line Pharmacy - Boulak,,Giza,Boulak Dakrour,30.061215,31.201033,9,23,23,2024-09-10,0,8914
2150,City Care Pharmacy - Boulak,,Giza,Boulak Dakrour,30.05762,31.209672,9,1,23,2024-10-06,0,2639
2151,Union Pharm - Agami,,Giza,Boulak Dakrour,30.080047,31.205412,9,23,23,2025-03-21,0,7143
2152,Salamtek Pharmacy - Boulak,,Giza,Boulak Dakrour,30.08246,31.202322,8,23,23,2024-09-19,0,4993
2153,Mira Pharmacy - Boulak,,Giza,Boulak Dakrour,30.059252,31.203968,10,2,23,2025-09-10,2,7531
2154,Union Pharm,,Giza,Boulak Dakrour,30.066434,31.204779,9,23,23,2024-10-20,0,1191
2155,Star Care Pharmacy - Maadi,,Giza,Boulak Dakrour,30.09102,31.207346,9,1,23,2025-06-03,0,1848
2156,City Care Pharmacy - Nozha,,Giza,Boulak Dakrour,30.089128,31.178088,9,23,23,2025-01-10,0,9507
2157,El Faraby Pharmacy - Boulak,,Giza,Boulak Dakrour,30.078862,31.197216,9,2,23,2025-03-10,0,4066
2158,Elite Pharmacy,,Giza,Boulak Dakrour,30.066565,31.186259,9,23,23,2024-12-23,0,6629
2159,Golden Care Pharmacy,,Giza,Boulak Dakrour,30.064741,31.206806,9,23,23,2025-01-16,1,7857
2160,Dr Medhat Pharmacy - Imbaba,,Giza,Boulak Dakrour,30.091595,31.211632,9,23,23,2025-03-30,0,1895
2161,El Zahraa Pharmacy - Boulak,,Giza,Boulak Dakrour,30.060457,31.188925,9,23,23,2025-07-14,1,4195
2162,Al Amal Pharmacy,,Giza,Boulak Dakrour,30.058764,31.201303,9,23,23,2024-12-20,0,9198
2163,Ebn Sina Pharmacy,,Giza,Boulak Dakrour,30.080521,31.205025,9,23,23,2025-08-28,0,2198
2164,Salamtek Pharmacy - Haram,,Giza,Boulak Dakrour,30.086493,31.192509,8,23,23,2025-05-30,0,1804
2165,Alpha Pharma - Zayed,,Giza,Boulak Dakrour,30.081292,31.180259,8,23,23,2025-07-09,0,8202
2166,Misr Pharmacy,,Giza,Boulak Dakrour,30.085205,31.180595,8,1,23,2025-04-09,0,4577
2167,Sunrise Pharmacy,,Giza,Boulak Dakrour,30.071556,31.191265,9,2,23,2024-12-15,0,2863
2168,Al Amal Pharmacy - Marg,,Giza,Boulak Dakrour,30.087076,31.186691,9,23,23,2025-07-30,0,2545
2169,City Care Pharmacy,,Giza,Boulak Dakrour,30.082676,31.20709,9,23,23,2024-12-13,0,3348
2170,Al Nozha Pharmacy - Boulak,,Giza,Boulak Dakrour,30.089722,31.211519,10,23,23,2025-04-18,0,4919
2171,El Zahraa Pharmacy,,Giza,Boulak Dakrour,30.067962,31.186056,10,23,23,2024-12-05,0,8985
2172,Dr Medhat Pharmacy - Boulak,,Giza,Boulak Dakrour,30.073237,31.194866,9,23,23,2025-06-17,0,6085
2173,Blue Wave Pharmacy - Boulak,,Giza,Boulak Dakrour,30.077266,31.188853,9,23,23,2025-08-29,0,2276
2174,Green Leaf Pharmacy,,Giza,Boulak Dakrour,30.083489,31.206047,8,2,23,2025-06-03,2,6400
2175,Pharma Plus - Dokki,,Giza,Dokki,30.023886,31.199727,9,23,24,2025-03-26,1,5171
2176,El Shifa Pharmacy - Dokki,,Giza,Dokki,30.03828,31.226731,10,2,24,2025-06-13,1,4590
2177,Star Care Pharmacy - Oct City,,Giza,Dokki,30.025514,31.206027,9,2,24,2024-11-12,0,6967
2178,El Shifa Pharmacy - Agami,,Giza,Dokki,30.033443,31.195499,8,23,24,2024-10-16,0,5446
2179,Hope Pharmacy,,Giza,Dokki,30.03516,31.220407,9,23,24,2025-06-07,0,3813
2180,Sunrise Pharmacy - Faisal,,Giza,Dokki,30.036237,31.222687,9,23,24,2024-11-03,0,3029
2181,Omega Pharmacy - Dokki,,Giza,Dokki,30.021941,31.215548,9,23,24,2025-08-21,0,5220
2182,Pharma Plus - Square,,Giza,Dokki,30.02464,31.211164,9,23,24,2024-11-10,0,4320
2183,Salamtek Pharmacy - Dokki,,Giza,Dokki,30.036719,31.226191,9,23,24,2024-10-13,0,7274
2184,Family Pharmacy - Dokki,,Giza,Dokki,30.021497,31.197001,8,23,24,2025-01-15,0,2573
2185,Misr Pharmacy,,Giza,Dokki,30.042071,31.208229,9,23,24,2024-12-31,0,2610
2186,Omega Pharmacy - Dokki,,Giza,Dokki,30.03454,31.19543,9,23,24,2025-07-18,0,2737
2187,Life Line Pharmacy - Dokki,,Giza,Dokki,30.049848,31.195213,8,23,24,2025-01-23,0,5697
2188,Omega Pharmacy - Nozha,,Giza,Dokki,30.043415,31.206444,10,23,24,2025-08-19,0,9509
2189,Blue Wave Pharmacy - Dokki,,Giza,Dokki,30.039649,31.22373,9,23,24,2025-02-26,0,5860
2190,Pharma Plus,,Giza,Dokki,30.044166,31.201425,8,23,24,2025-02-19,0,2345
2191,Hope Pharmacy - Dokki,,Giza,Dokki,30.049844,31.211971,10,1,24,2024-11-30,1,5239
2192,Alpha Pharma,,Giza,Dokki,30.023525,31.197418,8,23,24,2025-07-14,0,8112
2193,El Hokama Pharmacy - Faisal,,Giza,Dokki,30.055679,31.217453,9,23,24,2025-09-01,0,4961
2194,Sunrise Pharmacy,,Giza,Dokki,30.021765,31.206792,9,23,24,2025-04-20,0,6919
2195,El Shifa Pharmacy - Dokki,,Giza,Dokki,30.031386,31.198342,9,23,24,2025-01-08,0,3554
2196,Sunrise Pharmacy,,Giza,Dokki,30.038248,31.21661,10,23,24,2025-03-18,0,2976
2197,City Care Pharmacy - Imbaba,,Giza,Dokki,30.026912,31.201479,9,23,24,2025-05-30,0,3392
2198,El Shifa Pharmacy,,Giza,Dokki,30.035609,31.210623,10,23,24,2025-02-06,0,2777
2199,Nile Care Pharmacy - Maadi,,Giza,Dokki,30.025777,31.194955,9,23,24,2024-12-06,0,2554
2200,El Nasr Pharmacy - Dokki,,Giza,Dokki,30.050795,31.221622,9,23,24,2024-10-28,0,7044
2201,El Hokama Pharmacy - Marg,,Giza,Dokki,30.030508,31.219815,9,23,24,2024-11-12,0,6443
2202,Hope Pharmacy,,Giza,Dokki,30.055703,31.21541,9,1,24,2024-10-19,0,1814
2203,Angel Pharmacy,,Giza,Dokki,30.028686,31.222412,9,23,24,2025-09-05,0,6254
2204,Al Amal Pharmacy - Dokki,,Giza,Dokki,30.026918,31.206317,9,23,24,2024-11-05,0,1005
2205,Pharma Plus - Dokki,,Giza,Dokki,30.036329,31.211905,10,1,24,2025-05-25,0,8879
2206,El Hokama Pharmacy - Dokki,,Giza,Dokki,30.032467,31.201011,10,23,24,2025-04-08,1,7055
2207,Blue Wave Pharmacy,,Giza,Dokki,30.043766,31.199969,8,23,24,2025-04-12,0,3351
2208,Star Care Pharmacy - Dokki,,Giza,Dokki,30.04318,31.218111,9,1,24,2025-04-10,0,6393
2209,Dr Medhat Pharmacy - Agami,,Giza,Dokki,30.032211,31.210609,9,23,24,2025-04-07,0,2889
2210,Al Amal Pharmacy - Dokki,,Giza,Dokki,30.03687,31.201838,9,23,24,2025-02-09,0,3688
2211,El Hokama Pharmacy - Dokki,,Giza,Dokki,30.048431,31.197884,8,1,24,2024-11-22,0,1643
2212,Ebn Sina Pharmacy,,Giza,Dokki,30.027611,31.228172,8,23,24,2025-03-02,1,3745
2213,Elite Pharmacy - Dokki,,Giza,Dokki,30.022974,31.200082,10,23,24,2025-09-13,0,5766
2214,Pharma Plus - Dokki,,Giza,Dokki,30.023885,31.217121,9,2,24,2025-02-17,0,9289
2215,Alpha Pharma,,Giza,Dokki,30.034929,31.221906,9,23,24,2025-05-02,0,8734
2216,El Shifa Pharmacy,,Giza,Dokki,30.025731,31.224562,9,23,24,2025-07-02,0,9110
2217,Misr Pharmacy,,Giza,Dokki,30.054313,31.201959,8,1,24,2025-07-04,2,3846
2218,Seha First Pharmacy - Marg,,Giza,Dokki,30.026527,31.21172,8,23,24,2025-08-18,2,3331
