doc_no,qty,unit_price,line_value,vat_flag
300254,5,8.46,36.04,
300254,4,103.30,343.13,
300254,7,144.14,931.92,
300254,2,18.25,36.28,
300255,6,82.97,357.63,
300255,7,49.32,257.71,
300255,6,262.08,1268.61,
300255,3,73.95,171.61,
300255,3,223.92,487.07,
300255,2,31.45,50.32,
300255,1,412.44,318.53,
300255,3,386.82,886.38,
300255,3,18.99,43.85,
300255,1,223.20,162.70,
300255,4,88.32,270.42,
300262,5,119.42,439.80,
300262,1,59.66,50.32,
300262,5,145.07,544.78,
300262,2,12.16,20.12,
300262,3,12.79,30.14,
300262,6,248.40,1196.75,
300262,5,430.50,1779.39,
300263,5,391.02,1580.84,
300263,3,41.04,96.52,
300263,6,446.04,2080.28,
300263,4,257.52,854.53,
300263,5,42.30,158.08,
300263,4,11.83,39.94,
300266,5,12.45,55.72,
300266,3,160.51,429.89,
300266,4,192.37,666.33,
300266,3,23.21,64.68,
300266,4,23.14,81.35,
300271,5,416.22,1682.29,
300271,7,112.10,715.28,
300271,7,48.06,285.06,
9300271,-7,112.10,-715.28,
9300271,-7,48.06,-285.06,
300272,5,47.61,216.47,
300272,1,396.90,350.23,
300273,4,67.04,245.18,
300273,9,227.76,1773.76,
300273,1,448.14,407.62,
300273,3,7.35,18.99,
300273,1,482.46,397.95,
300273,2,16.42,29.32,
300277,2,311.85,572.55,
300277,7,168.96,1038.43,
300277,4,258.24,899.45,
300277,2,21.77,37.11,
300277,8,31.71,214.08,
300277,3,23.16,63.11,
300277,4,234.96,819.59,
300280,6,333.27,1534.34,
300280,3,12.61,29.43,
300280,4,16.69,54.68,
300280,3,132.53,299.30,
300280,4,7.57,22.79,
300280,3,81.88,199.91,
300280,4,323.51,982.71,
300282,6,66.31,379.69,
300282,7,148.35,913.43,
300282,3,22.92,61.42,
300282,6,158.84,904.13,
300282,7,385.56,2317.59,
300282,6,420.84,2308.09,
300282,6,17.30,93.41,
300282,3,538.56,1517.14,
300282,3,96.77,261.33,
300283,3,8.61,22.99,
300283,5,155.34,676.34,
300283,4,483.48,1783.26,
300283,4,170.54,620.05,
300283,3,201.72,554.86,
300283,4,461.55,1807.32,
300283,3,510.51,1385.50,
300284,5,7.50,30.56,
300284,4,160.86,474.06,
300284,7,158.23,788.12,
300284,4,104.45,339.39,
300286,7,35.01,227.49,
300286,4,167.02,611.51,
300286,3,185.15,538.60,
300286,5,30.59,140.15,
300286,6,201.52,1030.35,
300287,6,137.02,689.74,
300287,1,295.47,252.34,
300287,5,116.94,467.14,
300287,3,334.85,911.75,
300287,4,58.87,200.11,
300288,5,58.87,278.68,
300288,3,22.01,64.30,
300288,5,262.08,1186.67,
300288,3,65.76,176.12,
300288,4,13.01,47.64,
300289,8,85.02,555.76,
300289,7,254.40,1545.43,
300289,6,105.31,509.84,
300295,2,223.44,396.58,
300295,3,196.60,555.11,
300295,6,24.46,126.34,
300295,7,341.46,1973.35,
300295,6,238.56,1226.00,
300295,4,464.61,1706.96,
300295,7,43.92,280.73,
300298,2,147.74,272.31,
300298,2,168.26,286.83,
300298,2,530.91,975.10,
300299,5,221.04,948.75,
300299,4,112.34,394.77,
300299,3,522.75,1316.36,
300299,1,200.29,163.80,
300299,5,121.30,513.90,
300299,5,115.76,495.82,
300299,7,12.10,68.28,
9300299,-4,112.34,-394.77,
9300299,-3,522.75,-1316.36,
300300,2,47.34,67.43,
300300,6,17.14,75.17,
300300,4,116.47,363.35,
300300,4,75.05,234.76,
300300,5,12.91,54.27,
300301,7,43.16,271.49,
300301,2,134.38,224.50,
300301,2,31.81,58.12,
300301,2,234.24,406.68,
300301,8,316.26,2133.87,
300301,3,82.66,213.39,
300301,5,32.54,147.55,
300302,9,220.80,1373.41,
300302,6,12.94,57.77,
300302,5,85.57,314.99,
300302,1,139.84,104.93,
300302,3,63.07,132.38,
300302,4,26.06,79.74,
300302,3,116.47,226.19,
300302,6,396.48,1745.47,
300302,2,524.79,748.41,
300304,5,26.06,106.90,
300304,1,467.16,396.95,
300304,4,286.97,1061.83,
300304,6,13.58,69.88,
300304,4,172.83,594.88,
300304,5,8.79,34.89,
300304,5,291.38,1278.54,
300304,2,48.92,86.02,
300304,3,11.68,27.12,
300305,6,240.72,1335.43,
300305,4,436.80,1497.11,
300305,3,59.84,158.92,
300305,3,384.72,1103.02,
300305,2,7.62,13.72,
300307,3,165.62,338.03,
300307,4,16.49,52.10,
300307,5,13.49,49.48,
300307,5,33.73,126.45,
300307,2,58.87,82.71,
300307,5,29.80,110.48,
300307,3,92.93,192.96,
300307,7,44.73,262.89,
300307,5,92.35,353.26,
300307,3,21.98,49.98,
300307,3,145.62,325.47,
300307,4,263.28,764.79,
300307,3,76.62,159.91,
300307,4,404.04,1414.45,
300307,4,36.23,115.02,
300308,4,187.58,566.92,
300308,4,21.79,71.21,
300308,2,122.23,186.82,
300312,5,30.00,131.33,
300312,4,165.53,573.54,
300312,4,122.48,432.79,
300312,2,56.43,102.27,
300312,2,91.30,156.59,
300312,4,45.54,159.66,
300312,4,262.08,911.44,
300314,7,497.25,2587.79,
300314,6,127.20,539.77,
300314,4,99.65,326.56,
300314,6,73.63,332.28,
300314,4,92.64,304.32,
300314,5,159.45,603.47,
300315,5,256.32,1099.44,
300315,7,30.95,190.08,
300315,5,123.82,563.68,
300315,6,220.38,1217.57,
300315,2,23.14,38.11,
300315,5,11.74,48.70,
300315,5,11.58,51.17,
300315,3,26.06,65.84,
300315,2,31.94,54.04,
300315,4,314.37,1116.00,
300315,2,105.12,174.21,
300315,2,60.70,101.58,
300316,5,333.90,1341.73,
300316,4,152.76,507.11,
300317,2,71.44,115.62,
300317,4,126.50,411.80,
300317,4,58.99,179.09,
300317,4,21.91,66.68,
300317,4,151.70,479.56,
300317,5,47.12,175.13,
300320,2,133.19,241.72,
300320,4,12.19,43.75,
300320,6,103.39,502.98,
300320,2,170.02,298.57,
300323,2,110.57,201.56,
300323,4,137.28,537.47,
300323,4,218.33,854.16,
300323,7,213.00,1363.27,
300336,4,48.38,152.98,
300336,3,22.58,46.38,
300336,4,8.06,23.78,
300336,4,48.29,129.66,
300336,4,98.50,311.24,
300336,3,17.46,40.69,
300336,3,113.87,254.60,
300336,4,7.27,21.17,
300336,4,546.21,1694.87,
300337,4,95.23,313.11,
300337,5,495.21,1861.79,
300337,5,13.14,61.05,
300337,4,17.48,60.14,
300337,5,331.07,1425.17,
300337,4,342.72,1206.57,
300337,2,16.81,27.36,
300338,3,492.15,1258.08,
300338,5,43.79,180.57,
300338,3,83.37,226.23,
300338,4,22.85,74.34,
300338,5,7.53,32.82,
300338,4,72.06,255.58,
300338,2,18.47,34.37,
300338,6,304.92,1588.28,
300339,4,238.56,849.98,
300339,4,192.29,707.29,
300339,4,397.32,1505.35,
300339,3,106.44,295.94,
300339,3,171.78,453.75,
300339,6,254.64,1454.21,
300339,2,35.24,64.36,
300339,1,187.17,179.82,
300340,2,125.14,179.89,
300340,6,118.12,510.39,
300340,4,57.89,175.98,
300340,4,284.45,885.87,
300340,3,469.71,988.67,
300341,2,19.28,32.64,
300341,4,8.50,29.59,
300341,2,532.95,936.76,
300341,4,207.87,681.20,
300341,5,8.51,35.38,
300342,4,237.12,786.29,
300342,5,207.46,875.27,
300344,5,222.00,885.08,
300344,6,59.29,288.19,
300344,4,93.41,305.75,
300344,4,127.78,378.90,
300344,3,12.18,28.11,
300344,3,343.04,838.60,
300344,5,72.61,266.36,
300344,6,172.83,863.80,
300344,3,96.67,238.92,
300344,2,16.20,25.08,
300344,2,34.29,49.92,
300344,3,7.23,16.69,
300344,2,12.58,18.89,
300344,4,66.37,210.66,
300344,4,7.46,24.38,
300346,1,168.61,146.30,
300346,2,126.97,209.02,
300346,3,205.62,516.39,
300346,3,64.05,158.95,
300346,1,60.57,49.83,
300346,3,87.36,209.53,
300347,8,47.70,321.42,
300347,2,11.64,20.78,
300347,6,289.17,1587.82,
300347,7,70.89,457.52,
300347,5,21.98,97.88,
300347,8,85.41,619.08,
300347,6,17.55,96.37,
300347,2,43.56,81.24,
300348,2,218.53,381.89,
300348,2,22.46,40.70,
300348,1,437.64,414.66,
300348,4,34.62,131.41,
300348,5,33.43,156.17,
300348,5,7.22,33.00,
300348,4,551.82,1948.35,
300348,3,100.61,266.59,
300348,4,290.75,1032.18,
300348,3,225.50,613.65,
300348,1,284.45,272.73,
300348,6,343.35,2050.46,
300348,7,530.40,3423.24,
300348,3,156.86,430.59,
300348,3,120.83,308.04,
300351,2,406.98,675.71,
300351,6,326.03,1599.26,
300351,4,22.39,76.26,
300351,5,83.68,369.97,
300351,3,89.86,232.97,
300351,8,82.43,575.86,
300352,3,101.95,241.23,
300352,5,191.66,731.76,
300352,9,13.50,90.24,
300352,3,7.62,17.63,
300352,5,120.60,463.12,
300352,2,23.21,35.24,
300352,2,64.66,104.38,
300352,4,7.97,27.21,
300352,3,96.00,224.03,
300352,4,122.84,359.44,
300353,7,131.87,730.26,
300353,4,325.40,1034.94,
300354,3,304.29,772.99,
300354,1,59.90,52.58,
300354,2,44.46,79.65,
300354,6,163.50,851.06,
300354,2,396.48,725.24,
300355,2,24.62,44.91,
300355,4,244.32,907.44,
300355,4,163.86,636.95,
300355,4,33.50,125.98,
300355,3,193.25,511.06,
300355,7,26.38,177.29,
300355,3,46.08,120.47,
300355,5,83.45,381.13,
300356,7,244.32,1358.78,
300356,4,96.77,283.03,
300356,5,160.36,658.51,
300356,3,11.79,28.29,
300356,8,225.36,1399.37,
300356,3,70.73,168.29,
300356,11,192.02,1853.05,
300356,4,17.08,49.43,
300356,3,17.50,44.07,
300356,5,160.97,619.94,
300356,7,400.68,2412.01,
300357,4,75.52,243.21,
300357,6,7.27,37.64,
300357,5,59.11,228.93,
300357,2,34.16,50.82,
300357,2,412.86,699.66,
300359,3,141.21,351.16,
300359,3,430.50,1018.98,
300359,4,58.26,180.64,
300359,3,165.22,407.02,
300359,3,8.10,18.72,
300360,9,166.74,1339.78,
300360,7,163.25,1038.67,
300360,1,16.76,14.91,
300360,6,16.83,89.67,
300360,4,8.69,32.97,
300360,8,32.31,231.03,
300360,3,529.89,1360.51,
300360,3,162.49,428.89,
300361,6,61.24,312.04,
300361,6,42.98,214.25,
300361,7,17.08,93.23,
300361,5,12.76,47.22,
300361,1,66.86,55.80,
300361,2,11.64,19.33,
300361,4,255.84,860.96,
300361,2,239.52,385.33,
300362,4,226.56,800.76,
300362,4,216.48,830.46,
300362,4,196.60,747.11,
300362,4,193.73,696.91,
300362,6,185.68,984.81,
300362,3,413.28,1159.70,
300362,6,104.93,597.99,
300362,4,34.19,128.18,
300362,2,8.53,13.95,
300362,5,18.61,80.24,
300362,4,84.86,298.31,
300362,7,173.18,1100.83,
300362,3,57.52,170.55,
300362,3,231.36,618.78,
300362,3,162.27,442.76,
300365,3,131.21,297.48,
300365,5,221.52,865.17,
300365,2,185.73,292.65,
300365,8,261.36,1597.53,
300365,5,132.13,496.39,
300365,2,154.13,241.92,
300365,4,140.90,462.13,
300365,4,46.35,142.49,
300365,5,11.56,46.02,
300365,2,19.73,29.98,
300365,6,70.65,342.41,
300371,7,77.87,441.89,
300371,4,13.41,40.81,
300371,2,99.55,161.07,
300371,4,450.24,1261.44,
300371,4,46.40,137.66,
300371,4,139.00,417.80,
300372,5,17.87,69.67,
300372,4,76.07,226.90,
300372,4,178.82,565.45,
300372,3,7.37,18.33,
300372,4,73.55,227.74,
9300372,-4,76.07,-226.9,
300375,3,90.34,237.80,
300375,7,143.49,817.60,
300376,5,34.42,151.75,
300376,4,108.44,358.96,
300376,2,17.82,28.72,
300376,4,64.17,226.32,
300376,2,100.90,167.11,
300376,8,334.85,2449.95,
300377,4,92.16,290.03,
300377,3,199.67,465.21,
300377,5,185.68,747.81,
300377,5,11.81,44.05,
300377,2,35.11,55.52,
300379,2,22.01,36.19,
300379,5,386.82,1580.19,
300379,5,101.18,384.77,
300379,5,184.62,699.71,
300380,3,31.58,82.81,
300380,8,25.10,180.42,
300380,3,31.91,81.94,
300380,5,30.39,117.76,
300380,9,18.09,138.51,
300380,5,49.28,200.10,
300380,3,159.60,383.85,
300380,4,521.73,1676.67,
300381,6,84.39,437.24,
300381,7,242.88,1360.62,
300381,3,82.90,204.80,
300382,2,185.12,298.92,
300382,6,133.85,635.35,
300382,1,240.00,189.47,
300382,9,334.53,2378.94,
300382,5,292.01,1179.53,
300382,2,33.63,60.34,
300382,2,176.35,272.86,
300382,5,17.73,63.43,
300383,3,134.51,325.24,
300383,3,78.42,185.86,
300383,5,317.84,1217.03,
300383,2,91.68,152.01,
300383,3,47.48,124.22,
300383,3,19.46,51.35,
300383,3,119.42,304.93,
300383,5,219.15,902.15,
300383,4,12.88,41.03,
300383,7,132.13,755.92,
300383,3,346.50,863.80,
300383,6,11.86,54.68,
300384,3,505.92,1335.34,
300384,7,13.59,83.56,
300384,8,126.38,883.17,
300384,6,303.35,1596.79,
300384,8,19.01,132.88,
300384,8,11.75,85.00,
300384,4,216.89,742.18,
300384,1,161.39,136.86,
300385,10,45.27,385.05,
300385,5,11.61,48.14,
300385,4,105.02,341.37,
300385,2,56.30,96.09,
300385,4,235.44,879.34,
300385,3,112.69,290.50,
300385,1,8.08,7.50,
300385,2,220.58,366.10,
300389,6,11.65,56.59,
300389,4,230.40,823.51,
300389,4,23.71,83.61,
300389,1,204.59,171.70,
300389,4,126.06,444.74,
300391,3,468.18,1151.20,
300391,2,13.24,24.19,
300391,4,89.66,314.30,
300391,5,284.13,1237.15,
300391,3,224.68,578.18,
300391,4,44.37,157.58,
300391,6,34.88,178.66,
300395,3,141.97,393.13,
300395,2,35.51,63.21,
300395,5,72.38,335.77,
300395,3,115.64,322.34,
300395,3,78.89,199.56,
300395,6,122.37,673.85,
300395,4,33.59,128.66,
300395,5,416.22,1765.25,
300395,2,183.74,329.58,
300395,4,219.84,775.59,
300396,4,250.32,924.96,
300396,5,7.50,33.48,
300396,5,19.64,89.79,
300398,3,31.91,84.46,
300398,3,552.84,1510.68,
300398,8,7.24,52.93,
300398,3,24.07,67.04,
300398,5,381.36,1621.51,
300398,3,7.34,19.86,
300398,3,11.26,31.54,
300399,3,31.58,76.48,
300399,3,229.20,512.94,
300399,5,190.61,736.94,
300399,4,548.76,1812.38,
300399,6,442.26,2073.34,
300399,5,8.42,32.12,
300399,4,111.98,366.30,
300401,4,231.36,833.65,
300401,3,74.10,203.21,
300401,3,65.82,159.38,
300401,5,46.26,200.73,
300401,2,91.39,161.81,
300401,3,89.86,241.56,
300401,4,21.91,75.76,
300402,1,250.80,229.04,
300402,5,215.25,953.79,
300405,6,124.21,601.26,
300405,2,16.38,27.41,
300405,2,17.86,28.21,
300405,6,483.99,2385.82,
300405,4,219.97,727.17,
300405,2,21.94,38.93,
300405,4,13.41,48.24,
300406,2,223.45,411.02,
300406,7,33.50,214.12,
300406,4,8.20,30.88,
300406,6,65.94,357.58,
300406,6,30.10,156.18,
300406,5,528.36,2253.49,
300406,2,141.50,264.96,
9300406,-4,8.20,-30.88,
300407,3,511.53,1284.53,
300407,5,383.04,1580.30,
300407,5,58.74,257.96,
300407,2,34.02,61.65,
300407,3,8.28,19.93,
300407,4,300.83,1115.45,
300407,7,34.09,203.50,
300407,3,383.88,975.97,
300407,3,32.11,84.64,
300407,7,129.21,836.27,
300411,6,163.86,895.21,
300411,5,19.15,86.31,
300411,1,91.10,85.94,
300411,5,137.26,625.71,
300411,4,46.94,177.02,
300411,5,241.44,1081.33,
300411,5,12.86,61.74,
300411,6,8.02,46.43,
300411,7,12.25,78.91,
300411,6,233.52,1346.04,
300414,1,292.01,270.61,
300414,2,94.94,168.62,
300414,5,92.93,388.40,
300414,5,126.97,553.46,
300414,3,24.41,69.40,
300414,3,87.46,244.83,
300414,6,19.22,109.55,
300414,5,73.32,342.43,
300414,3,62.71,181.99,
300414,4,149.11,566.87,
300416,2,101.47,154.57,
300416,3,321.93,695.32,
300416,5,89.09,315.16,
300416,3,153.22,354.98,
300416,5,56.43,189.96,
300416,5,220.56,797.03,
300416,1,192.29,137.04,
300416,4,35.31,103.17,
300417,7,495.21,2889.05,
300417,4,448.56,1502.57,
300417,3,114.11,286.70,
300417,6,128.04,696.12,
300417,2,405.30,719.27,
300417,4,122.63,399.05,
300419,7,223.04,1467.49,
300419,5,35.94,158.32,
300419,2,17.12,29.59,
300419,8,152.91,1170.50,
300421,2,19.10,35.99,
300421,4,344.30,1304.29,
300421,4,48.11,175.28,
300421,7,71.12,440.40,
300421,2,236.40,432.45,
300421,9,72.85,582.76,
300422,4,156.41,531.78,
300422,4,23.57,80.83,
300422,8,194.14,1292.05,
300422,5,173.18,701.31,
300422,8,22.87,147.88,
300423,4,35.81,130.24,
300423,4,160.86,600.62,
300423,4,80.07,306.45,
300423,3,552.84,1490.15,
300423,4,327.60,1213.96,
300423,4,73.87,275.17,
300423,5,19.39,85.28,
300423,2,66.25,120.46,
300423,2,153.67,252.40,
300423,5,148.05,651.73,
300423,4,84.62,298.21,
300424,5,33.59,140.86,
300424,4,143.94,455.28,
300424,4,11.73,36.66,
300424,3,46.53,101.30,
300424,6,32.87,148.29,
300424,3,8.21,19.12,
300424,2,21.82,31.94,
300424,6,41.94,179.90,
300424,7,198.24,1032.30,
300424,4,13.00,40.07,
300424,4,17.75,54.05,
300424,4,155.95,496.08,
300424,1,431.34,337.99,
300425,4,23.57,78.97,
300425,2,296.42,462.05,
300425,4,17.78,56.65,
300425,4,261.60,836.96,
300426,2,58.44,105.06,
300426,4,101.18,336.17,
300426,3,47.16,125.69,
300426,4,490.62,1935.00,
300426,2,156.71,289.16,
300426,3,71.51,186.57,
300426,5,18.14,80.09,
300427,3,141.50,358.08,
300427,4,286.34,1060.75,
300427,6,514.08,2717.03,
300427,4,427.56,1490.77,
300427,4,292.64,1039.79,
300427,7,341.46,2084.86,
300429,4,89.18,342.01,
300429,3,417.48,1118.06,
300429,5,16.40,76.03,
300429,4,93.31,323.29,
300429,7,30.99,196.20,
300429,2,109.86,195.29,
300429,9,48.92,389.87,
300429,4,326.66,1155.90,
300429,5,197.42,930.67,
300429,6,61.43,342.35,
300429,3,24.26,65.34,
300429,3,286.34,731.51,
300430,3,130.94,350.27,
300430,4,235.68,837.75,
300430,5,156.56,726.64,
300430,4,19.33,71.34,
300430,5,97.15,442.79,
300430,4,225.09,810.01,
300430,1,76.38,69.35,
300430,3,17.32,47.45,
300430,6,60.94,335.76,
300430,7,57.16,351.63,
300432,4,19.30,67.27,
300432,5,255.60,1158.82,
300432,10,138.47,1269.86,
300432,2,476.34,842.94,
300432,5,185.15,819.20,
300432,2,472.77,910.55,
300436,6,17.73,99.73,
300436,10,117.29,1041.56,
300442,5,245.76,1102.17,
300442,4,164.16,594.67,
300442,2,90.34,157.63,
300442,1,61.67,53.53,
300442,3,477.36,1268.15,
300442,4,324.14,1135.34,
300442,4,480.42,1728.88,
300442,1,163.86,146.80,
300442,3,189.55,490.59,
300442,4,412.02,1448.74,
300442,6,8.74,46.96,
300443,7,65.03,398.01,
300443,2,203.98,355.50,
300443,2,21.84,40.00,
300443,4,404.88,1406.94,
300444,8,96.67,666.07,
300444,4,33.10,115.86,
300444,5,18.88,84.04,
300444,6,139.52,690.59,
300444,1,12.61,10.76,
300444,4,22.82,71.86,
300444,5,181.63,743.61,
300444,4,197.42,644.71,
9300444,-4,33.10,-115.86,
9300444,-5,18.88,-84.04,
300445,4,55.88,178.72,
300445,9,317.84,2380.83,
300446,6,138.17,609.11,
300446,1,19.26,15.27,
300446,4,16.60,52.28,
300446,3,35.21,81.12,
300446,1,32.18,22.96,
300446,4,157.02,482.96,
300446,5,296.73,1132.11,
300446,6,316.26,1478.14,
300446,2,123.42,197.15,
300448,4,89.09,299.14,
300448,6,190.08,1071.92,
300448,3,33.26,87.85,
300448,2,288.23,456.05,
300448,4,81.48,282.61,
300449,3,8.60,19.39,
300449,5,541.11,2098.39,
300449,8,399.84,2490.76,
300450,5,179.87,795.18,
300450,6,61.49,321.43,
300450,4,102.72,373.48,
300450,3,11.65,30.54,
300450,8,164.31,1219.72,
300450,5,8.52,38.51,
300450,5,12.38,57.72,
300450,2,71.59,125.28,
300453,5,36.07,159.24,
300453,9,93.98,735.84,
300453,3,318.15,868.96,
300453,6,220.79,1240.75,
300453,7,83.76,514.59,
300453,5,82.19,362.36,
300455,3,64.29,177.82,
300455,4,206.23,745.27,
300455,3,211.15,589.63,
300455,2,153.82,260.65,
300455,4,125.43,460.24,
300456,1,17.30,15.80,
300456,6,394.80,2152.46,
300456,5,23.86,107.70,
300456,7,316.26,1998.03,
300456,7,128.04,775.01,
300456,3,308.07,841.53,
300456,4,489.09,1753.82,
300457,6,107.38,558.43,
300457,4,79.52,245.94,
300457,8,383.88,2671.95,
300457,2,260.64,462.10,
300457,6,30.66,162.22,
300457,4,13.69,47.42,
300457,3,22.20,57.21,
300457,2,99.17,182.13,
300457,9,33.73,255.46,
300457,4,79.60,252.64,
300457,2,30.39,52.53,
300457,3,109.15,286.21,
300458,3,24.60,57.61,
300458,9,8.23,57.22,
300458,3,80.38,187.63,
300458,1,8.62,6.12,
300458,2,245.28,367.93,
300458,2,33.56,51.85,
300459,4,391.02,1269.49,
300459,2,218.64,318.01,
300459,5,553.35,2209.97,
300459,7,140.32,732.17,
300459,1,224.88,178.43,
300459,1,16.49,13.36,
300459,2,46.89,70.96,
300462,2,79.60,142.73,
300462,3,19.22,51.07,
300462,4,329.49,1164.83,
300462,2,66.49,115.49,
300462,7,32.24,220.60,
300462,4,25.54,102.16,
300462,4,189.42,693.74,
300463,5,152.30,565.71,
300463,4,513.06,1492.13,
300463,6,8.72,37.73,
300463,5,238.56,850.14,
300463,5,219.84,780.24,
300464,3,233.04,560.49,
300464,5,125.43,498.29,
300464,5,251.76,1052.13,
300464,3,450.24,1118.79,
300464,3,412.86,950.72,
300464,5,61.61,244.69,
300466,3,58.62,139.92,
300466,4,124.34,416.19,
300466,5,17.46,77.37,
300466,5,22.10,95.32,
300466,4,7.82,27.67,
300466,3,483.48,1112.76,
300466,4,228.48,747.06,
300466,7,194.14,1146.51,
300467,5,161.42,741.77,
300467,5,45.00,195.68,
300467,7,63.26,406.51,
300467,3,104.45,287.04,
300467,1,56.97,53.99,
300467,8,323.19,2409.96,
300467,6,33.99,180.71,
300467,1,303.35,263.12,
300467,5,113.52,530.49,
300468,3,96.77,271.42,
300468,4,303.66,1128.29,
300468,5,258.24,1172.21,
300468,2,19.60,35.83,
300468,3,31.48,88.34,
300468,4,111.27,406.67,
300468,4,534.99,1804.00,
300469,7,209.92,1065.80,
300469,5,47.39,188.51,
300469,8,7.78,46.24,
300469,3,341.78,758.47,
300469,3,19.26,44.35,
300470,3,44.91,97.33,
300470,4,555.90,1944.17,
300470,3,137.26,307.80,
300470,2,221.40,369.39,
300470,5,160.21,651.80,
300470,2,222.48,357.21,
300470,4,31.12,104.10,
300470,1,179.34,149.68,
300471,7,424.20,2372.93,
300471,6,543.66,2534.04,
300471,4,22.97,75.05,
300471,5,124.87,491.43,
300471,8,45.09,273.05,
300471,6,43.52,196.44,
300471,4,54.96,169.94,
300471,6,29.90,138.35,
300471,3,194.34,459.24,
300471,2,30.13,49.39,
300471,2,23.42,37.20,
300471,4,13.00,42.93,
300473,2,85.41,132.56,
300473,3,495.21,1197.02,
300473,3,160.66,382.18,
300473,2,313.43,480.21,
300473,4,213.61,639.97,
300473,4,65.27,202.77,
300473,5,193.52,735.18,
300473,7,45.32,261.95,
300475,4,22.08,78.96,
300475,2,300.51,543.58,
300475,2,35.01,62.94,
300475,4,114.22,407.28,
300475,3,110.33,310.35,
300475,2,169.66,298.05,
300475,5,153.52,683.27,
300475,3,83.05,213.40,
300475,5,218.74,992.36,
300476,1,25.58,19.46,
300476,4,499.29,1611.75,
300476,4,178.46,547.00,
300476,4,255.36,775.44,
300476,4,12.66,38.60,
300477,3,417.48,1064.16,
300477,4,45.41,143.66,
300477,7,7.24,41.07,
300477,6,106.32,494.51,
300477,5,410.34,1450.48,
300477,2,486.03,780.39,
300477,4,19.01,58.84,
300477,8,48.87,305.78,
300482,6,21.82,99.27,
300482,5,502.86,1867.05,
300482,4,144.67,447.27,
300482,4,31.75,88.06,
300482,8,17.91,104.10,
300482,3,301.77,664.92,
300483,6,127.38,622.80,
300483,3,519.18,1272.05,
300483,5,177.94,708.43,
300483,5,32.47,125.66,
300483,5,525.30,2053.57,
300483,6,33.07,151.19,
300485,1,11.80,9.13,
300485,4,60.09,192.03,
300485,6,216.72,1054.71,
300485,5,24.10,96.50,
300485,2,133.58,205.40,
300485,2,174.77,279.49,
300485,6,98.98,466.32,
300485,3,80.86,199.36,
300490,5,126.72,600.43,
300490,2,112.57,204.14,
300490,5,18.85,85.29,
300490,3,111.04,299.94,
300490,5,33.43,145.23,
300490,3,295.79,793.48,
300490,4,478.89,1627.20,
300491,4,77.87,274.66,
300491,7,78.74,532.85,
300491,4,100.22,362.72,
300491,6,234.72,1350.52,
300493,5,13.41,56.41,
300493,3,208.08,548.21,
300493,5,260.88,1127.16,
300493,2,23.40,39.82,
300493,1,25.78,19.91,
300493,4,88.22,302.37,
300493,2,171.95,283.39,
300493,5,121.78,553.07,
300493,2,511.53,901.01,
300494,7,8.54,48.03,
300494,2,464.61,756.97,
300494,2,431.76,624.47,
300494,6,382.62,1737.80,
300494,1,95.33,77.03,
300496,8,154.28,955.08,
300496,6,25.90,120.93,
300496,5,26.09,105.71,
300496,3,183.39,407.35,
300496,8,56.06,359.51,
300502,3,460.74,1125.98,
300502,2,331.38,604.89,
300502,5,23.57,99.77,
300502,4,457.80,1706.37,
300502,4,32.01,113.12,
300503,3,248.16,646.40,
300503,3,137.41,361.22,
300503,4,234.96,854.73,
300503,5,154.89,721.04,
300503,4,7.61,25.89,
300504,4,19.33,69.02,
300504,4,25.15,92.62,
300504,5,456.96,2002.22,
300504,3,220.17,572.70,
300504,3,124.96,333.53,
300504,1,17.06,15.04,
300504,4,63.87,213.42,
300504,5,150.63,644.51,
300504,5,250.08,1148.42,
300504,5,511.02,2229.87,
300504,3,7.29,19.67,
300504,3,93.22,236.14,
300504,1,116.94,107.21,
300504,6,200.29,976.42,
300504,2,258.72,461.95,
300506,6,192.19,797.81,
300506,6,399.42,1800.66,
300506,3,84.31,188.86,
300506,4,192.29,609.86,
300506,5,85.64,306.97,
300506,5,23.33,82.85,
300506,2,414.54,622.09,
