id,name,class,governorate,area,lat,lon,opens_at_hh,closes_at_hh,sales_rep_id,registered_on,status_code,phone_last4
2132,El Baraka Pharmacy - Obour,,Giza,Ard El Lewa,29.973299,31.225689,9,23,22,2025-06-04,0,3081
2133,Dr Medhat Pharmacy - Nozha,,Giza,Ard El Lewa,29.974559,31.226943,8,23,22,2024-11-11,0,1393
2134,El Zahraa Pharmacy - Obour,,,,,,8,1,22,2025-02-28,0,2028
2135,Alpha Pharma - Banha,,,,,,10,23,23,2025-08-15,0,1817
2136,Green Leaf Pharmacy - Helwan,,Giza,Boulak Dakrour,30.058031,31.209474,9,23,23,2025-03-10,0,3882
2137,El Zahraa Pharmacy,,Giza,Boulak Dakrour,30.082471,31.177476,9,1,23,2025-07-30,0,1284
2138,Health Gate Pharmacy - Obour,,Giza,Boulak Dakrour,30.085417,31.186724,10,2,23,2024-09-27,0,2838
2139,El Zahraa Pharmacy - Boulak,,,,,,9,23,23,2025-05-06,0,7696
2140,Angel Pharmacy,,Giza,Boulak Dakrour,30.071696,31.2097,9,2,23,2025-06-19,0,1382
2141,Mira Pharmacy - Boulak,,,,,,9,23,23,2025-02-23,0,3018
2142,Ebn Sina Pharmacy - Boulak,,Giza,Boulak Dakrour,30.072853,31.211954,9,2,23,2025-03-26,0,7934
2143,Life Line Pharmacy - Boulak,,Giza,Boulak Dakrour,30.089209,31.193368,10,23,23,2024-10-12,0,4487
2144,Sunrise Pharmacy - Boulak,,Giza,Boulak Dakrour,30.07067,31.1762,9,1,23,2024-09-25,0,3196
2145,Nile Care Pharmacy - Dokki,,Giza,Boulak Dakrour,30.070806,31.200687,9,23,23,2025-03-22,0,5250
2146,Union Pharm - Boulak,,,,,,9,1,23,2025-02-16,0,5730
2147,Golden Care Pharmacy,,Giza,Boulak Dakrour,30.086999,31.199338,9,1,23,2025-05-08,0,5765
2148,Star Care Pharmacy,,Giza,Boulak Dakrour,30.065449,31.176795,8,23,23,2025-01-24,0,1771
2149,Life Line Pharmacy - Boulak,,,,,,9,23,23,2024-09-10,0,8914
2150,City Care Pharmacy - Boulak,,,,,,9,1,23,2024-10-06,0,2639
2151,Union Pharm - Agami,,Giza,Boulak Dakrour,30.080047,31.205412,9,23,23,2025-03-21,0,7143
2152,Salamtek Pharmacy - Boulak,,Giza,Boulak Dakrour,30.08246,31.202322,8,23,23,2024-09-19,0,4993
2153,Mira Pharmacy - Boulak,,Giza,Boulak Dakrour,30.059252,31.203968,10,2,23,2025-09-10,2,7531
2154,Union Pharm,,,,,,9,23,23,2024-10-20,0,1191
2155,Star Care Pharmacy - Maadi,,Giza,Boulak Dakrour,30.09102,31.207346,9,1,23,2025-06-03,0,1848
2156,City Care Pharmacy - Nozha,,,,,,9,23,23,2025-01-10,0,9507
2157,El Faraby Pharmacy - Boulak,,,,,,9,2,23,2025-03-10,0,4066
2158,Elite Pharmacy,,,,,,9,23,23,2024-12-23,0,6629
2159,Golden Care Pharmacy,,Giza,Boulak Dakrour,30.064741,31.206806,9,23,23,2025-01-16,1,7857
2160,Dr Medhat Pharmacy - Imbaba,,,,,,9,23,23,2025-03-30,0,1895
2161,El Zahraa Pharmacy - Boulak,,,,,,9,23,23,2025-07-14,1,4195
2162,Al Amal Pharmacy,,,,,,9,23,23,2024-12-20,0,9198
2163,Ebn Sina Pharmacy,,Giza,Boulak Dakrour,30.080521,31.205025,9,23,23,2025-08-28,0,2198
2164,Salamtek Pharmacy - Haram,,Giza,Boulak Dakrour,30.086493,31.192509,8,23,23,2025-05-30,0,1804
2165,Alpha Pharma - Zayed,,Giza,Boulak Dakrour,30.081292,31.180259,8,23,23,2025-07-09,0,8202
2166,Misr Pharmacy,,,,,,8,1,23,2025-04-09,0,4577
2167,Sunrise Pharmacy,,,,,,9,2,23,2024-12-15,0,2863
2168,Al Amal Pharmacy - Marg,,,,,,9,23,23,2025-07-30,0,2545
2169,City Care Pharmacy,,Giza,Boulak Dakrour,30.082676,31.20709,9,23,23,2024-12-13,0,3348
2170,Al Nozha Pharmacy - Boulak,,Giza,Boulak Dakrour,30.089722,31.211519,10,23,23,2025-04-18,0,4919
2171,El Zahraa Pharmacy,,Giza,Boulak Dakrour,30.067962,31.186056,10,23,23,2024-12-05,0,8985
2172,Dr Medhat Pharmacy - Boulak,,Giza,Boulak Dakrour,30.073237,31.194866,9,23,23,2025-06-17,0,6085
2173,Blue Wave Pharmacy - Boulak,,,,,,9,23,23,2025-08-29,0,2276
2174,Green Leaf Pharmacy,,Giza,Boulak Dakrour,30.083489,31.206047,8,2,23,2025-06-03,2,6400
2175,Pharma Plus - Dokki,,Giza,Dokki,30.023886,31.199727,9,23,24,2025-03-26,1,5171
2176,El Shifa Pharmacy - Dokki,,,,,,10,2,24,2025-06-13,1,4590
2177,Star Care Pharmacy - Oct City,,Giza,Dokki,30.025514,31.206027,9,2,24,2024-11-12,0,6967
2178,El Shifa Pharmacy - Agami,,Giza,Dokki,30.033443,31.195499,8,23,24,2024-10-16,0,5446
2179,Hope Pharmacy,,,,,,9,23,24,2025-06-07,0,3813
2180,Sunrise Pharmacy - Faisal,,Giza,Dokki,30.036237,31.222687,9,23,24,2024-11-03,0,3029
2181,Omega Pharmacy - Dokki,,,,,,9,23,24,2025-08-21,0,5220
2182,Pharma Plus - Square,,Giza,Dokki,30.02464,31.211164,9,23,24,2024-11-10,0,4320
2183,Salamtek Pharmacy - Dokki,,,,,,9,23,24,2024-10-13,0,7274
2184,Family Pharmacy - Dokki,,Giza,Dokki,30.021497,31.197001,8,23,24,2025-01-15,0,2573
2185,Misr Pharmacy,,Giza,Dokki,30.042071,31.208229,9,23,24,2024-12-31,0,2610
2186,Omega Pharmacy - Dokki,,,,,,9,23,24,2025-07-18,0,2737
2187,Life Line Pharmacy - Dokki,,,,,,8,23,24,2025-01-23,0,5697
2188,Omega Pharmacy - Nozha,,,,,,10,23,24,2025-08-19,0,9509
2189,Blue Wave Pharmacy - Dokki,,,,,,9,23,24,2025-02-26,0,5860
2190,Pharma Plus,,Giza,Dokki,30.044166,31.201425,8,23,24,2025-02-19,0,2345
2191,Hope Pharmacy - Dokki,,Giza,Dokki,30.049844,31.211971,10,1,24,2024-11-30,1,5239
2192,Alpha Pharma,,Giza,Dokki,30.023525,31.197418,8,23,24,2025-07-14,0,8112
2193,El Hokama Pharmacy - Faisal,,,,,,9,23,24,2025-09-01,0,4961
2194,Sunrise Pharmacy,,Giza,Dokki,30.021765,31.206792,9,23,24,2025-04-20,0,6919
2195,El Shifa Pharmacy - Dokki,,,,,,9,23,24,2025-01-08,0,3554
2196,Sunrise Pharmacy,,,,,,10,23,24,2025-03-18,0,2976
2197,City Care Pharmacy - Imbaba,,Giza,Dokki,30.026912,31.201479,9,23,24,2025-05-30,0,3392
2198,El Shifa Pharmacy,,Giza,Dokki,30.035609,31.210623,10,23,24,2025-02-06,0,2777
2199,Nile Care Pharmacy - Maadi,,,,,,9,23,24,2024-12-06,0,2554
2200,El Nasr Pharmacy - Dokki,,,,,,9,23,24,2024-10-28,0,7044
2201,El Hokama Pharmacy - Marg,,Giza,Dokki,30.030508,31.219815,9,23,24,2024-11-12,0,6443
2202,Hope Pharmacy,,Giza,Dokki,30.055703,31.21541,9,1,24,2024-10-19,0,1814
2203,Angel Pharmacy,,Giza,Dokki,30.028686,31.222412,9,23,24,2025-09-05,0,6254
2204,Al Amal Pharmacy - Dokki,,,,,,9,23,24,2024-11-05,0,1005
2205,Pharma Plus - Dokki,,Giza,Dokki,30.036329,31.211905,10,1,24,2025-05-25,0,8879
2206,El Hokama Pharmacy - Dokki,,Giza,Dokki,30.032467,31.201011,10,23,24,2025-04-08,1,7055
2207,Blue Wave Pharmacy,,Giza,Dokki,30.043766,31.199969,8,23,24,2025-04-12,0,3351
2208,Star Care Pharmacy - Dokki,,Giza,Dokki,30.04318,31.218111,9,1,24,2025-04-10,0,6393
2209,Dr Medhat Pharmacy - Agami,,Giza,Dokki,30.032211,31.210609,9,23,24,2025-04-07,0,2889
2210,Al Amal Pharmacy - Dokki,,,,,,9,23,24,2025-02-09,0,3688
2211,El Hokama Pharmacy - Dokki,,,,,,8,1,24,2024-11-22,0,1643
2212,Ebn Sina Pharmacy,,Giza,Dokki,30.027611,31.228172,8,23,24,2025-03-02,1,3745
2213,Elite Pharmacy - Dokki,,Giza,Dokki,30.022974,31.200082,10,23,24,2025-09-13,0,5766
2214,Pharma Plus - Dokki,,Giza,Dokki,30.023885,31.217121,9,2,24,2025-02-17,0,9289
2215,Alpha Pharma,,Giza,Dokki,30.034929,31.221906,9,23,24,2025-05-02,0,8734
2216,El Shifa Pharmacy,,Giza,Dokki,30.025731,31.224562,9,23,24,2025-07-02,0,9110
2217,Misr Pharmacy,,Giza,Dokki,30.054313,31.201959,8,1,24,2025-07-04,2,3846
2218,Seha First Pharmacy - Marg,,Giza,Dokki,30.026527,31.21172,8,23,24,2025-08-18,2,3331
2219,Star Care Pharmacy,,Giza,Dokki,30.022807,31.223137,9,23,24,2024-09-27,1,8283
2220,City Care Pharmacy - Square,,,,,,8,1,24,2025-03-11,1,9529
2221,Metro Pharmacy - Dokki,,,,,,9,23,24,2025-07-01,0,1634
2222,El Nasr Pharmacy - Obour,,Giza,Dokki,30.05073,31.224809,8,23,24,2024-12-03,0,7063
2223,Care 24 Seven - Dokki,,Giza,Dokki,30.031362,31.213972,8,23,24,2024-12-10,0,6326
2224,Dr Medhat Pharmacy,,Giza,Dokki,30.051253,31.227032,8,23,24,2025-04-23,0,9390
2225,El Baraka Pharmacy - Dokki,,,,,,9,23,24,2024-11-10,0,8592
2226,El Nasr Pharmacy - Oct City,,Giza,Dokki,30.04496,31.225934,10,1,24,2025-03-12,0,9900
2227,Ebn Sina Pharmacy - Shubra,,,,,,10,1,24,2024-10-18,0,8579
2228,Nile Care Pharmacy - Imbaba,,Giza,Dokki,30.047541,31.204526,8,23,24,2025-04-22,0,7412
2229,Blue Wave Pharmacy - Dokki,,,,,,9,23,24,2024-09-22,1,1660
2230,Nile Care Pharmacy - Dokki,,,,,,9,23,24,2024-11-19,0,1251
2231,Star Care Pharmacy,,Giza,Dokki,30.053585,31.229228,8,2,24,2025-01-06,1,1296
2232,Angel Pharmacy - Marg,,,,,,9,2,24,2024-09-27,0,9061
2233,Salamtek Pharmacy,,,,,,10,23,24,2025-02-18,1,9803
2234,Hope Pharmacy - Haram,,Giza,Dokki,30.041505,31.208996,9,1,24,2025-04-01,0,3444
2235,El Shifa Pharmacy - Dokki,,,,,,9,23,24,2024-12-31,0,9455
2236,Union Pharm,,,,,,9,2,24,2025-03-12,0,3725
2237,Mira Pharmacy - Maadi,,,,,,8,23,24,2025-03-12,1,1426
2238,Health Gate Pharmacy,,Giza,Dokki,30.040708,31.222752,9,23,24,2024-11-19,0,4812
2239,Elite Pharmacy - Dokki,,Giza,Dokki,30.049492,31.22883,10,23,24,2025-06-07,0,6920
2240,Union Pharm - Banha,,,,,,9,1,24,2024-09-02,0,6019
2241,Better Life Pharmacy,,,,,,8,23,24,2025-02-25,0,2661
2242,Salamtek Pharmacy - Faisal,,,,,,10,23,24,2025-04-09,0,6647
2243,El Nasr Pharmacy,,Giza,Dokki,30.053398,31.196517,9,23,24,2025-06-27,0,8901
2244,Sunrise Pharmacy - Dokki,,Giza,Dokki,30.044015,31.206018,8,23,24,2025-04-06,0,9886
2245,El Faraby Pharmacy,,Giza,Dokki,30.024163,31.198408,9,23,24,2025-04-22,0,8310
2246,City Care Pharmacy - Faisal,,Giza,Dokki,30.046747,31.230216,9,23,24,2024-12-15,0,5206
2247,Misr Pharmacy - Oct City,,Giza,Dokki,30.026834,31.2094,9,2,24,2025-01-26,0,3547
2248,Life Line Pharmacy - Dokki,,Giza,Dokki,30.038144,31.21697,9,23,24,2025-05-29,0,7478
2249,El Shifa Pharmacy - Oct City,,,,,,9,23,24,2025-02-15,0,7432
2250,Al Nozha Pharmacy - Marg,,,,,,10,1,24,2025-01-26,0,5021
2251,El Zahraa Pharmacy - Dokki,,Giza,Dokki,30.024885,31.216216,8,23,24,2025-06-22,0,2357
2252,Al Amal Pharmacy - Dokki,,Giza,Dokki,30.034086,31.213262,8,23,24,2024-10-16,0,3155
2253,Health Gate Pharmacy - Dokki,,Giza,Dokki,30.026894,31.214136,9,1,24,2025-03-28,0,4773
2254,Al Amal Pharmacy - Dokki,,,,,,9,23,24,2025-02-11,0,3179
2255,El Hokama Pharmacy,,,,,,8,23,24,2025-06-07,0,8463
2256,El Tourath Pharmacy - Dokki,,Giza,Dokki,30.041807,31.219907,8,1,24,2025-07-31,0,2554
2257,Salamtek Pharmacy,,,,,,9,23,24,2025-04-05,0,2416
2258,El Nasr Pharmacy,,,,,,8,23,24,2025-03-09,0,9061
2259,Alpha Pharma - Dokki,,Giza,Dokki,30.023544,31.214405,9,23,24,2025-07-25,0,2612
2260,Golden Care Pharmacy - Dokki,,Giza,Dokki,30.054932,31.207969,9,23,24,2024-12-23,0,3071
2261,Star Care Pharmacy - Dokki,,Giza,Dokki,30.025211,31.214405,9,23,24,2025-07-02,1,4022
2262,Life Line Pharmacy - Maadi,,Giza,Dokki,30.026424,31.210698,9,23,24,2024-11-03,0,2447
2263,Silver Care Pharmacy - Obour,,Giza,Dokki,30.05275,31.221866,10,23,24,2025-03-24,0,1515
2264,Star Care Pharmacy - Dokki,,Giza,Dokki,30.044801,31.196134,9,23,24,2024-11-22,0,3880
2265,El Zahraa Pharmacy,,Giza,Dokki,30.032983,31.213268,9,23,24,2024-09-25,1,5119
2266,El Faraby Pharmacy - Dokki,,Giza,Dokki,30.043967,31.217393,9,2,24,2025-04-04,0,2018
2267,El Tourath Pharmacy,,,,,,8,23,24,2025-06-23,0,5149
2268,Metro Pharmacy,,Giza,Dokki,30.05404,31.197577,8,23,24,2025-03-18,0,1602
2269,Angel Pharmacy - Dokki,,,,,,9,2,24,2025-08-15,0,4900
2270,El Baraka Pharmacy - Smouha,,Giza,Dokki,30.041895,31.212065,10,23,24,2024-11-27,1,1258
2271,El Hokama Pharmacy,,Giza,Dokki,30.047701,31.204347,9,23,24,2025-07-21,0,6545
2272,Omega Pharmacy - Rehab View,,,,,,9,23,24,2024-10-05,0,5770
2273,Nile Care Pharmacy - Dokki,,,,,,9,23,24,2025-01-10,0,8937
2274,Elite Pharmacy - Dokki,,Giza,Dokki,30.032382,31.227311,9,1,24,2024-11-13,0,4549
2275,Al Amal Pharmacy,,Giza,Dokki,30.027997,31.216699,9,1,24,2025-09-04,0,6302
2276,Star Care Pharmacy - Marg,,,,,,8,23,24,2024-10-08,2,6721
2277,Misr Pharmacy,,,,,,9,23,24,2024-11-28,0,6514
2278,Green Leaf Pharmacy - Dokki,,Giza,Dokki,30.03275,31.195104,9,2,24,2025-01-25,2,1185
2279,El Baraka Pharmacy,,,,,,10,23,24,2024-11-02,0,5020
2280,Life Line Pharmacy - Agami,,Giza,Dokki,30.033931,31.228938,8,23,24,2025-01-22,0,1111
2281,Blue Wave Pharmacy,,Giza,Dokki,30.026258,31.20106,9,1,24,2025-04-12,2,5293
2282,Al Amal Pharmacy,,,,,,8,23,24,2025-08-06,0,2888
2283,Family Pharmacy,,Giza,Dokki,30.050167,31.225125,8,23,24,2024-12-13,0,3095
2284,Dr Medhat Pharmacy - Imbaba,,,,,,8,1,24,2025-01-14,0,9031
2285,Life Line Pharmacy,,,,,,8,23,25,2025-01-16,0,7005
2286,Al Amal Pharmacy - Maadi,,Giza,Faisal,30.013351,31.186181,8,2,25,2025-08-02,0,1802
2287,Better Life Pharmacy,,Giza,Faisal,29.992742,31.181825,9,23,25,2025-09-09,0,6844
2288,El Zahraa Pharmacy,,Giza,Faisal,30.009813,31.169356,8,23,25,2025-06-23,0,8245
2289,Star Care Pharmacy - Square,,,,,,8,23,25,2024-09-21,0,9832
2290,Omega Pharmacy,,Giza,Faisal,30.017225,31.195907,8,23,25,2025-03-04,0,9443
2291,Sunrise Pharmacy - Faisal,,Giza,Faisal,30.006404,31.175217,9,23,25,2024-09-10,1,6276
2292,Omega Pharmacy,,Giza,Faisal,29.992419,31.164277,10,23,25,2025-01-18,0,1576
2293,Ebn Sina Pharmacy,,Giza,Faisal,30.021692,31.170313,9,23,25,2025-03-12,0,2770
2294,Hope Pharmacy - Faisal,,,,,,9,23,25,2024-10-20,0,8216
2295,Angel Pharmacy - Faisal,,,,,,8,23,25,2025-08-21,0,1342
2296,El Zahraa Pharmacy,,,,,,8,23,25,2025-01-09,0,9530
2297,Life Line Pharmacy,,,,,,10,23,25,2025-08-17,0,7883
2298,Green Leaf Pharmacy - Helwan,,Giza,Faisal,30.008898,31.197694,8,23,25,2025-09-03,0,1535
2299,El Zahraa Pharmacy - Faisal,,,,,,9,23,25,2025-04-17,0,2589
2300,Ebn Sina Pharmacy,,Giza,Faisal,29.991356,31.171419,8,23,25,2024-12-14,2,4279
2301,Angel Pharmacy - Smouha,,Giza,Faisal,30.021922,31.185905,8,23,25,2025-05-23,1,7286
2302,Nile Care Pharmacy,,,,,,9,23,25,2025-08-11,2,7727
2303,Life Line Pharmacy - Obour,,Giza,Faisal,30.019703,31.178232,9,23,25,2024-12-05,1,3458
2304,Seha First Pharmacy - Obour,,,,,,9,23,25,2025-04-22,0,8011
2305,Star Care Pharmacy,,,,,,9,23,25,2024-11-23,0,5797
2306,Ebn Sina Pharmacy - Faisal,,,,,,9,23,25,2024-12-07,0,9668
2307,Hope Pharmacy - Faisal,,,,,,9,23,25,2024-10-20,0,5363
2308,Al Amal Pharmacy,,,,,,10,2,25,2024-11-15,0,3835
2309,Ebn Sina Pharmacy,,Giza,Faisal,30.006732,31.178685,9,23,25,2025-04-30,0,9487
2310,Metro Pharmacy - Obour,,Giza,Faisal,29.999666,31.170958,8,23,25,2025-08-13,0,1267
2311,Life Line Pharmacy - Nozha,,Giza,Faisal,30.02579,31.193308,10,1,25,2024-11-01,0,8637
2312,Golden Care Pharmacy,,Giza,Faisal,30.012269,31.172195,9,1,25,2024-12-29,1,9485
2313,Elite Pharmacy,,,,,,9,2,25,2025-08-15,0,2306
2314,Star Care Pharmacy - Obour,,,,,,8,23,25,2025-08-09,0,1435
2315,Ebn Sina Pharmacy - Nozha,,Giza,Faisal,29.991577,31.190474,9,23,25,2025-02-08,0,7500
2316,Al Nozha Pharmacy - Faisal,,Giza,Faisal,30.02018,31.164948,9,23,25,2024-12-23,0,8113
2317,El Zahraa Pharmacy - Faisal,,,,,,9,23,25,2025-04-24,2,9278
2318,El Faraby Pharmacy,,,,,,9,23,25,2025-08-29,0,6872
2319,Al Nozha Pharmacy - Faisal,,Giza,Faisal,29.996244,31.196252,9,23,25,2024-11-24,0,9347
2320,Hope Pharmacy - Shubra,,Giza,Faisal,30.008216,31.170921,9,23,25,2025-03-23,0,9936
2321,El Tourath Pharmacy - Rehab View,,Giza,Faisal,30.002433,31.189355,9,23,25,2025-08-31,0,5044
2322,El Hokama Pharmacy - Nozha,,,,,,10,23,25,2025-02-16,0,5821
2323,Misr Pharmacy - Faisal,,,,,,8,23,25,2025-02-25,0,5592
2324,El Hokama Pharmacy - Oct City,,Giza,Faisal,29.991655,31.165497,9,23,25,2025-07-28,0,8605
2325,Star Care Pharmacy - Dokki,,Giza,Faisal,30.004593,31.180273,8,23,25,2025-08-25,0,3798
2326,Metro Pharmacy - Faisal,,Giza,Faisal,30.009468,31.183123,9,23,25,2025-04-27,0,9306
2327,Nile Care Pharmacy,,Giza,Faisal,30.019722,31.194985,8,2,25,2024-09-06,0,2976
2328,Al Nozha Pharmacy,,,,,,9,23,25,2025-03-04,0,7128
2329,Al Nozha Pharmacy,,,,,,9,23,25,2024-12-26,1,3772
2330,Golden Care Pharmacy,,Giza,Faisal,30.021347,31.169077,9,2,25,2024-11-27,0,6382
2331,Seha First Pharmacy,,Giza,Faisal,29.995713,31.177355,9,1,25,2025-05-03,0,4674
2332,Metro Pharmacy - Nozha,,Giza,Faisal,30.026164,31.192509,9,23,25,2025-01-12,0,5030
2333,Star Care Pharmacy - Faisal,,,,,,8,23,25,2024-09-23,1,4793
2334,Ebn Sina Pharmacy,,Giza,Faisal,30.014753,31.18286,9,23,25,2024-09-07,0,6473
2335,Elite Pharmacy - Banha,,Giza,Faisal,30.010279,31.180576,10,23,25,2024-10-07,0,7510
2336,Misr Pharmacy - Smouha,,,,,,9,1,25,2025-07-07,0,7826
2337,El Tourath Pharmacy,,Giza,Faisal,30.014984,31.178837,9,23,25,2025-03-18,0,9988
2338,Green Leaf Pharmacy,,Giza,Faisal,29.999043,31.183352,10,23,25,2025-01-24,0,6078
2339,El Baraka Pharmacy - Faisal,,Giza,Faisal,29.996608,31.168399,9,23,25,2024-10-05,0,1720
2340,Star Care Pharmacy - Agami,,Giza,Faisal,30.014568,31.166982,8,23,25,2024-09-13,0,7350
2341,Ebn Sina Pharmacy - Faisal,,Giza,Faisal,30.00705,31.173001,10,23,25,2024-10-15,0,5697
2342,Seha First Pharmacy,,,,,,9,23,25,2025-05-17,0,6846
2343,El Baraka Pharmacy,,,,,,9,23,25,2025-08-14,0,7250
2344,Green Leaf Pharmacy,,,,,,9,23,25,2025-06-24,0,8936
2345,Silver Care Pharmacy,,,,,,9,1,25,2024-09-24,0,3468
2346,Golden Care Pharmacy,,Giza,Faisal,30.021911,31.175154,9,23,25,2025-04-10,0,8646
2347,Alpha Pharma,,,,,,10,1,25,2025-05-30,0,4711
2348,Pharma Plus,,Giza,Faisal,30.021194,31.16647,8,23,25,2025-08-01,0,8447
2349,Pharma Plus,,Giza,Faisal,30.023544,31.162702,9,23,25,2025-04-30,2,3450
2350,Angel Pharmacy,,,,,,9,1,25,2025-01-09,0,9334
2351,Seha First Pharmacy - Faisal,,,,,,9,23,25,2025-01-28,0,4126
2352,Mira Pharmacy - Faisal,,Giza,Faisal,29.996371,31.173093,8,23,25,2025-07-23,0,1815
2353,Silver Care Pharmacy - Haram,,Giza,Faisal,30.002569,31.171001,10,23,25,2024-11-03,1,9580
2354,Alpha Pharma,,,,,,9,23,25,2025-05-19,0,6900
2355,Alpha Pharma,,Giza,Faisal,30.000215,31.190759,9,23,25,2025-06-12,0,6405
2356,Angel Pharmacy - Faisal,,Giza,Faisal,30.015981,31.165867,8,1,25,2025-04-10,0,8133
2357,Green Leaf Pharmacy - Agami,,,,,,8,23,25,2025-06-07,0,3080
2358,Family Pharmacy - Faisal,,Giza,Faisal,29.99395,31.167928,8,23,25,2024-11-30,0,9154
2359,Union Pharm - Faisal,,Giza,Faisal,30.023051,31.174226,10,2,25,2025-02-26,2,6369
2360,Star Care Pharmacy - Helwan,,Giza,Faisal,30.003087,31.18021,9,1,25,2024-11-15,0,4532
2361,Star Care Pharmacy - Rehab View,,,,,,8,23,25,2025-02-16,1,2049
2362,Green Leaf Pharmacy,,,,,,9,23,25,2024-10-01,0,7350
2363,Omega Pharmacy,,,,,,8,2,25,2025-06-24,0,9587
2364,Blue Wave Pharmacy - Shubra,,,,,,8,1,25,2024-12-20,0,4731
2365,Ebn Sina Pharmacy,,Giza,Faisal,30.014745,31.178065,10,23,25,2025-05-01,0,6191
2366,Al Nozha Pharmacy - Square,,Giza,Faisal,30.013669,31.184079,9,1,25,2025-06-30,0,8039
2367,Life Line Pharmacy - Faisal,,Giza,Faisal,29.992769,31.188229,8,23,25,2025-08-31,1,9371
2368,El Baraka Pharmacy,,,,,,9,1,25,2024-11-23,0,9055
2369,Family Pharmacy,,Giza,Faisal,29.997674,31.174703,9,23,25,2024-10-16,0,6570
2370,Alpha Pharma,,Giza,Faisal,30.013764,31.174091,10,23,25,2024-11-24,0,9229
2371,El Shifa Pharmacy - Faisal,,,,,,8,2,25,2025-07-11,0,3439
2372,Metro Pharmacy - Rehab View,,,,,,9,1,25,2025-03-05,0,3659
2373,El Tourath Pharmacy - Smouha,,,,,,8,23,25,2025-01-15,0,3102
2374,El Zahraa Pharmacy,,Giza,Faisal,29.991767,31.173808,9,23,25,2025-09-13,0,7065
2375,Seha First Pharmacy - Faisal,,,,,,9,1,25,2024-11-11,0,9543
2376,Life Line Pharmacy,,,,,,8,23,25,2024-12-05,0,4096
2377,El Hokama Pharmacy - Faisal,,,,,,9,2,25,2025-04-02,1,3153
2378,Silver Care Pharmacy - Rehab View,,Giza,Faisal,30.018523,31.190598,8,23,25,2024-11-22,0,6841
2379,Nile Care Pharmacy - Oct City,,Giza,Faisal,30.017292,31.177644,9,23,25,2025-03-24,1,8404
2380,El Shifa Pharmacy - Smouha,,,,,,9,23,25,2025-01-21,0,3906
2381,Silver Care Pharmacy - Faisal,,,,,,9,23,25,2024-11-11,0,2493
2382,Health Gate Pharmacy - Dokki,,Giza,Faisal,29.993075,31.164424,8,23,25,2025-05-29,0,9673
2383,Elite Pharmacy - Montaza,,,,,,9,23,25,2025-06-15,0,6173
2384,El Shifa Pharmacy - Faisal,,,,,,10,2,25,2025-07-04,0,6631
2385,Seha First Pharmacy,,,,,,9,23,26,2024-10-28,0,5670
2386,Life Line Pharmacy - Hadayek,,Giza,Hadayek October,30.020872,30.997071,8,2,26,2025-06-30,0,2721
2387,Al Nozha Pharmacy,,,,,,8,1,26,2024-11-13,0,3667
2388,El Faraby Pharmacy,,,,,,10,23,26,2024-10-09,0,6788
2389,Care 24 Seven,,,,,,8,23,26,2025-07-24,0,1084
2390,Golden Care Pharmacy - Hadayek,,Giza,Hadayek October,30.036519,30.994925,9,23,26,2025-06-08,0,6660
2391,Alpha Pharma - Agami,,Giza,Hadayek October,30.010806,31.028774,8,23,26,2025-01-30,0,7862
2392,Silver Care Pharmacy - Smouha,,Giza,Hadayek October,30.007234,31.017456,8,23,26,2025-07-20,1,7199
2393,Omega Pharmacy - Nozha,,,,,,8,1,26,2025-09-08,0,1203
2394,Sunrise Pharmacy,,,,,,9,2,26,2024-11-05,0,2855
2395,El Nasr Pharmacy - Hadayek,,Giza,Hadayek October,30.032125,31.011755,8,2,26,2024-09-06,0,5053
2396,El Faraby Pharmacy - Hadayek,,,,,,8,23,26,2025-04-20,1,6215
2397,Al Nozha Pharmacy,,,,,,9,23,26,2025-09-06,0,6295
2398,Angel Pharmacy - Hadayek,,Giza,Hadayek October,30.040025,31.000593,10,23,26,2025-05-03,0,6049
2399,City Care Pharmacy - Rehab View,,,,,,9,23,26,2024-09-09,0,7951
2400,City Care Pharmacy - Hadayek,,,,,,9,23,26,2024-11-10,0,6501
2401,Seha First Pharmacy,,,,,,9,1,26,2024-12-27,1,2605
2402,Life Line Pharmacy,,Giza,Hadayek October,30.018766,31.0252,9,23,26,2024-12-16,0,3935
2403,Pharma Plus - Hadayek,,Giza,Hadayek October,30.034356,31.0238,9,23,26,2025-06-15,0,7976
2404,Dr Medhat Pharmacy - Hadayek,,,,,,8,2,26,2025-06-21,0,3622
2405,El Tourath Pharmacy - Hadayek,,Giza,Hadayek October,30.03474,31.027323,9,2,26,2025-03-22,0,7807
2406,Metro Pharmacy - Hadayek,,Giza,Hadayek October,30.027187,30.998419,8,23,26,2025-04-17,0,4003
2407,Family Pharmacy - Hadayek,,Giza,Hadayek October,30.03831,31.003364,8,1,26,2025-09-10,0,1903
2408,Al Amal Pharmacy - Square,,,,,,9,1,26,2024-10-09,0,8503
2409,El Nasr Pharmacy - Haram,,Giza,Hadayek October,30.039401,31.000842,10,23,26,2025-03-13,0,2699
2410,El Tourath Pharmacy - Hadayek,,Giza,Hadayek October,30.008607,31.008938,9,23,26,2025-02-18,0,6985
2411,El Tourath Pharmacy - Hadayek,,Giza,Hadayek October,30.025458,31.006196,9,23,26,2025-01-16,0,7105
2412,Green Leaf Pharmacy,,,,,,9,23,26,2025-03-24,0,2084
2413,Sunrise Pharmacy - Obour,,Giza,Hadayek October,30.035597,31.01046,9,1,26,2024-10-15,0,7387
