invoice_id,customer_id,placed_at_utc,delivery_slot,grand_total,paid_total,declared_items,campaign_ref,order_status
301120,1793,2024-12-07T09:37:32Z,,4262.78,,12,NONE,paid
301121,1793,2024-12-08T06:37:03Z,,3417.99,,6,NONE,canceled
301123,1793,2024-12-08T10:11:36Z,,1390.63,,3,WINTER-FLYER,paid
301126,1795,2024/12/02 14:43,,1760.96,1760.96,4,NONE,paid
301127,1798,2024-12-18T07:27:41Z,,3142.68,3142.68,8,,paid
301128,1802,2024-12-28T09:53:51Z,,4094.28,4094.28,7,NONE,paid
301132,1827,2024-12-23T09:20:57Z,,1160.37,,6,,pending_hold
301135,1842,2024-12-03T09:29:15Z,,3662.35,,3,RAMADAN-BUNDLE,pending_hold
301145,1903,2024-12-23T14:09:55Z,,1615.81,,9,,paid
301146,1908,2024-12-24T12:25:08Z,,1969.05,1969.05,6,NONE,shipped
301152,1921,2024-12-11T10:33:07Z,,2435.73,2435.73,5,,paid
301153,1929,2024/12/20 09:20,,1950.64,,3,LUX-R6,canceled
301154,1931,2024-12-21T08:03:58Z,,2806.41,2806.41,4,NONE,paid
301159,1945,2024-12-03T09:58:02Z,,1335.43,,7,NONE,pending_hold
301165,1956,2024-12-05T11:06:40Z,,8646.73,,14,WINTER-FLYER,shipped
301166,1957,2024-12-16T09:14:28Z,,7158.31,7158.31,12,NONE,pending_hold
301167,1961,2024-12-09T15:35:56Z,,9099.27,,15,LUX-R6,canceled
301176,1990,2024-12-09T14:14:42Z,,5949.95,5949.95,6,WINTER-FLYER,paid
301181,1994,2024-12-20T15:29:33Z,,4298.1,,6,NONE,paid
301187,2016,2024-12-28T09:06:49Z,,3432.65,,6,NONE,canceled
301190,2026,2024/12/23 08:00,,4333.43,4333.43,11,NONE,pending_hold
301193,2032,2024-12-10T13:10:21Z,,2964.71,,3,RAMADAN-BUNDLE,paid
301195,2040,2024-12-25T06:53:46Z,,1249.22,,2,NONE,shipped
301198,2054,2024-12-22T07:26:15Z,,2895.95,,2,,paid
301201,2064,2024-12-24T13:46:59Z,,4135.21,,8,NONE,paid
301207,2094,2024-12-03T14:03:40Z,,11738.67,,13,RAMADAN-BUNDLE,canceled
301210,2103,2024-12-13T10:53:38Z,,1757.69,,3,,pending_hold
301213,2104,2024-12-23T06:54:19Z,,2384.64,,3,LUX-R6,paid
301216,2110,2024-12-24T09:53:32Z,,3436.86,3436.86,7,NONE,shipped
301219,2120,2024-12-05T07:16:15Z,,4618.53,,9,NONE,paid
301220,2133,2024-12-07T11:38:40Z,,3397.63,,5,NONE,paid
301225,2144,2024-12-26T11:44:48Z,,1177.34,,4,NONE,pending_hold
301226,2149,2024-12-09T09:58:34Z,,2312.37,2312.37,2,LUX-R6,pending_hold
301229,2158,2024-12-19T17:12:25Z,,2841.26,,4,NONE,paid
301230,2169,2024-12-18T12:39:09Z,,1365.28,,7,NONE,paid
301234,2177,2024-12-20T12:04:52Z,,5890.38,5890.38,7,RAMADAN-BUNDLE,canceled
301238,2180,2024-12-14T12:36:15Z,,10940.61,,11,NONE,paid
301241,2183,2024-12-08T12:59:18Z,,8872.66,,15,NONE,shipped
301242,2183,2024-12-01T09:33:27Z,,734.69,,4,NONE,paid
301247,2199,2024-12-17T08:25:51Z,,2409.79,,5,RAMADAN-BUNDLE,shipped
301250,2219,2024-12-20T09:22:17Z,,6832.14,,11,NONE,shipped
301259,2246,2024-12-13T11:00:34Z,,5423.4,,6,NONE,canceled
301260,2264,2024/12/24 17:25,,4014.61,4014.61,7,NONE,shipped
301265,2272,2024-12-26T12:14:24Z,,1084.26,,5,NONE,shipped
301268,2279,2024-12-10T10:50:08Z,,4163.11,4163.11,10,NONE,paid
301271,2283,2024-12-20T18:56:41Z,,1555.86,1555.86,5,WINTER-FLYER,paid
301275,2294,2024-12-24T09:28:32Z,,1066.19,,4,LUX-R6,paid
301284,2333,2024-12-17T14:00:22Z,,2317.63,,11,NONE,paid
301288,2335,2024-12-02T10:36:04Z,,4165.12,,9,NONE,canceled
301302,2375,2024-12-11T07:35:46Z,,2315.34,2315.34,8,RAMADAN-BUNDLE,paid
301304,2378,2024-12-24T13:33:08Z,,4633.56,,6,WINTER-FLYER,canceled
301305,2378,2024-12-15T08:26:28Z,,4920.14,4920.14,8,LUX-R6,pending_hold
301308,2388,2024-12-15T09:11:33Z,,7591.01,,12,NONE,shipped
301312,2394,2024-12-14T08:27:40Z,,6364.93,,15,LUX-R6,canceled
301320,2401,2024-12-21T09:14:59Z,,3583.11,3583.11,7,NONE,canceled
301323,2408,2024-12-02T11:58:26Z,,2763.66,,7,RAMADAN-BUNDLE,paid
301324,2413,2024-12-10T08:07:21Z,,3168.42,,7,,shipped
301325,2415,2024-12-27T10:33:29Z,,3948.32,3948.32,8,WINTER-FLYER,canceled
301329,2426,2024-12-23T11:07:39Z,,3306.26,,7,LUX-R6,pending_hold
301330,2434,2024/12/09 14:42,,2137.38,2137.38,4,LUX-R6,paid
301331,2434,2024-12-10T06:22:18Z,,4086.59,,5,RAMADAN-BUNDLE,canceled
301340,2473,2024-12-19T06:05:22Z,,5368.3,5368.30,10,,canceled
301341,2473,2024-12-09T09:05:01Z,,1998.19,1998.19,5,RAMADAN-BUNDLE,paid
301342,2473,2024-12-13T06:04:04Z,,147.15,,2,LUX-R6,paid
301343,2473,2024-12-15T18:12:24Z,,1326.82,1326.82,6,RAMADAN-BUNDLE,paid
301345,2475,2024-12-20T10:18:01Z,,3333.91,3333.91,7,LUX-R6,paid
301348,2493,2024-12-22T11:37:44Z,,2302.69,,3,NONE,canceled
301381,2579,2024-12-04T06:14:03Z,,339.98,,2,RAMADAN-BUNDLE,shipped
301382,2579,2024-12-17T08:04:56Z,,5886.87,5886.87,11,WINTER-FLYER,paid
301386,2603,2024-12-03T12:48:55Z,,1350.75,1350.75,6,WINTER-FLYER,paid
301387,2606,2024-12-16T09:21:10Z,,2113.85,,5,WINTER-FLYER,pending_hold
301394,2616,2024-12-01T10:15:59Z,,1245.09,,2,RAMADAN-BUNDLE,shipped
301399,2639,2024-12-19T06:47:38Z,,5529.04,5529.04,11,,shipped
301400,2639,2024/12/23 12:04,,3748.0,3748.00,7,NONE,paid
301408,2662,2024-12-27T06:02:50Z,,3112.36,,4,LUX-R6,pending_hold
301416,2674,2024-12-21T14:20:46Z,,4693.89,4693.89,12,LUX-R6,canceled
301418,2682,2024-12-07T12:24:07Z,,1217.33,,4,,pending_hold
301419,2683,2024-12-12T08:39:13Z,,3805.35,3805.35,7,RAMADAN-BUNDLE,paid
301422,2692,2024-12-24T14:07:25Z,,4803.79,4803.79,8,NONE,paid
301423,2692,2024-12-13T12:15:21Z,,6835.54,,14,WINTER-FLYER,paid
301424,2693,2024-12-14T12:26:41Z,,3916.18,3916.18,8,,paid
301427,2700,2024-12-17T14:32:36Z,,3085.39,,4,NONE,pending_hold
301432,2725,2024-12-15T14:04:31Z,,2441.4,,8,RAMADAN-BUNDLE,paid
301437,2729,2024-12-21T06:01:57Z,,4778.31,,9,,paid
301438,2729,2024-12-17T10:53:49Z,,3558.54,,7,NONE,shipped
301439,2729,2024-12-01T07:28:55Z,,1703.97,,2,RAMADAN-BUNDLE,paid
301442,2742,2024-12-28T09:30:00Z,,721.74,,2,RAMADAN-BUNDLE,shipped
301447,2754,2024-12-09T08:09:47Z,,5222.29,,11,RAMADAN-BUNDLE,pending_hold
301449,2759,2024/12/12 15:22,,3647.13,3647.13,9,LUX-R6,paid
301450,2762,2024-12-09T14:07:31Z,,2966.85,,7,NONE,canceled
301451,2765,2024-12-05T13:58:07Z,,933.48,,4,,paid
301455,2772,2024-12-07T11:19:45Z,,3338.91,3338.91,10,NONE,shipped
301456,2773,2024-12-04T11:15:21Z,,3453.68,,6,,shipped
301457,2773,2024-12-22T07:53:26Z,,1692.7,1692.70,6,WINTER-FLYER,paid
301459,2774,2024-12-10T06:30:10Z,,5398.88,,4,NONE,paid
301470,2789,2024-12-15T13:22:36Z,,876.5,,6,WINTER-FLYER,paid
301472,2789,2024-12-24T09:30:49Z,,3680.27,,5,WINTER-FLYER,pending_hold
301474,2797,2024-12-12T15:07:40Z,,4162.45,,5,NONE,paid
301476,2821,2024-12-13T17:17:28Z,,2679.31,2679.31,6,LUX-R6,paid
301477,1001,2025-01-15T11:33:31Z,,6293.05,6293.05,10,RAMADAN-BUNDLE,shipped
301487,1021,2025-01-18T11:58:56Z,,17467.21,,14,LUX-R6,paid
301492,1025,2025-01-22T11:33:40Z,,3870.5,,6,LUX-R6,paid
301493,1027,2025-01-12T11:04:43Z,,4069.95,,10,WINTER-FLYER,paid
301500,1059,2025-01-04T10:24:28Z,,6731.06,,13,,pending_hold
301501,1062,2025-01-01T06:37:17Z,,1322.47,1322.47,4,NONE,paid
301503,1079,2025-01-11T12:29:15Z,,5725.81,5725.81,7,RAMADAN-BUNDLE,paid
301505,1089,2025-01-13T07:38:28Z,,3834.46,3834.46,9,RAMADAN-BUNDLE,paid
301507,1099,2025-01-10T08:39:38Z,,1430.42,,5,NONE,paid
301511,1100,2025-01-12T10:10:42Z,,5850.92,5850.92,7,NONE,pending_hold
301513,1106,2025/01/09 17:29,,3172.35,,9,RAMADAN-BUNDLE,paid
301514,1116,2025-01-11T09:42:22Z,,2269.1,,9,NONE,paid
301519,1144,2025-01-20T08:18:05Z,,2263.04,2263.04,6,RAMADAN-BUNDLE,paid
301522,1159,2025-01-27T10:32:53Z,,4874.1,,4,NONE,shipped
301524,1160,2025-01-07T12:19:15Z,,1958.22,,6,NONE,shipped
301526,1165,2025-01-16T18:00:55Z,,669.62,,3,NONE,paid
301527,1165,2025-01-08T07:34:08Z,,7152.69,,7,LUX-R6,shipped
301531,1181,2025-01-27T12:02:37Z,,1142.23,,4,RAMADAN-BUNDLE,paid
301532,1181,2025-01-23T06:51:20Z,,3979.96,,7,WINTER-FLYER,pending_hold
301533,1183,2025-01-06T11:58:35Z,,7349.92,7349.92,15,NONE,pending_hold
301535,1191,2025-01-02T06:43:38Z,,1870.26,,4,NONE,canceled
301536,1199,2025-01-28T08:57:08Z,,3473.14,,5,NONE,paid
301537,1206,2025-01-02T11:26:43Z,,2199.3,2199.30,2,NONE,pending_hold
301544,1222,2025-01-06T10:51:14Z,,4012.53,4012.53,10,RAMADAN-BUNDLE,paid
301548,1228,2025-01-16T14:20:11Z,,2554.25,2554.25,5,LUX-R6,paid
301555,1263,2025-01-26T11:29:44Z,,2652.54,,5,WINTER-FLYER,pending_hold
301559,1271,2025-01-11T15:58:35Z,,2005.37,2005.37,4,,pending_hold
301562,1274,2025-01-14T06:19:15Z,,967.64,,2,,shipped
301564,1276,2025-01-02T07:22:16Z,,5412.51,5412.51,11,NONE,paid
301570,1279,2025-01-03T11:19:04Z,,2097.3,2097.30,3,WINTER-FLYER,canceled
301576,1305,2025-01-06T12:34:33Z,,5656.91,,7,WINTER-FLYER,canceled
301578,1319,2025-01-03T13:28:19Z,,4365.41,4365.41,5,LUX-R6,paid
301582,1324,2025-01-17T06:31:10Z,,3022.65,,2,NONE,paid
301583,1324,2025-01-11T06:39:13Z,,4377.06,,9,LUX-R6,shipped
301585,1329,2025-01-13T13:05:33Z,,4972.12,4972.12,6,NONE,paid
301587,1331,2025-01-21T10:25:28Z,,4301.33,,5,,canceled
301591,1337,2025-01-19T13:05:09Z,,5009.66,5009.66,15,NONE,paid
301597,1356,2025-01-25T10:55:17Z,,3399.45,3399.45,11,NONE,paid
301608,1373,2025/01/05 11:45,,4406.07,4406.07,7,LUX-R6,pending_hold
301609,1380,2025/01/22 11:44,,2521.6,,6,NONE,paid
301611,1380,2025-01-20T12:59:40Z,,4762.75,4762.75,8,LUX-R6,paid
301613,1382,2025-01-19T06:56:15Z,,3266.7,3266.70,8,NONE,shipped
301622,1394,2025-01-18T07:44:51Z,,2853.9,,7,LUX-R6,shipped
301624,1404,2025/01/18 17:49,,4147.02,4147.02,8,,pending_hold
301629,1413,2025-01-15T09:13:54Z,,3140.39,3140.39,6,,canceled
301630,1418,2025-01-21T06:21:50Z,,7924.46,7924.46,13,NONE,paid
301635,1430,2025-01-24T12:10:05Z,,845.33,,3,RAMADAN-BUNDLE,paid
301636,1431,2025-01-16T11:16:59Z,,5352.41,,5,,canceled
301646,1455,2025/01/03 11:18,,3623.34,,8,NONE,canceled
301647,1457,2025-01-15T12:24:02Z,,5686.14,,13,NONE,canceled
301650,1472,2025-01-16T09:43:18Z,,1093.97,,4,,paid
301651,1474,2025-01-13T06:34:49Z,,3265.04,3265.04,8,NONE,shipped
301652,1477,2025-01-21T14:31:42Z,,5618.9,5618.90,13,RAMADAN-BUNDLE,paid
301662,1538,2025-01-12T07:35:27Z,,2223.29,,6,NONE,paid
301664,1539,2025-01-01T10:48:15Z,,2362.67,,3,NONE,paid
301667,1549,2025-01-18T09:43:04Z,,1721.1,,6,LUX-R6,pending_hold
301675,1573,2025-01-19T15:24:16Z,,3305.91,,9,NONE,pending_hold
301676,1573,2025-01-07T11:19:49Z,,4788.65,,9,LUX-R6,paid
301680,1585,2025-01-02T12:10:40Z,,2301.17,2301.17,6,WINTER-FLYER,canceled
301694,1631,2025-01-13T12:45:54Z,,4995.84,4995.84,11,RAMADAN-BUNDLE,paid
301696,1637,2025-01-11T08:45:00Z,,10440.16,10440.16,15,RAMADAN-BUNDLE,paid
301703,1651,2025-01-08T10:52:37Z,,5324.06,,11,RAMADAN-BUNDLE,canceled
301707,1671,2025/01/24 12:36,,1664.01,,2,NONE,paid
301709,1671,2025-01-26T09:55:32Z,,2685.97,2685.97,7,LUX-R6,paid
301712,1673,2025-01-11T13:24:03Z,,1085.47,,5,,paid
301714,1675,2025-01-17T07:30:21Z,,2400.45,,5,,pending_hold
301716,1690,2025-01-08T09:42:25Z,,3826.22,,6,NONE,shipped
301718,1698,2025-01-14T06:28:31Z,,1240.35,1240.35,2,NONE,pending_hold
301719,1701,2025-01-05T06:57:44Z,,4821.46,,10,RAMADAN-BUNDLE,canceled
301720,1701,2025-01-02T07:53:08Z,,7058.16,7058.16,9,NONE,pending_hold
301722,1702,2025-01-10T12:12:18Z,,2900.66,,7,NONE,canceled
301725,1710,2025/01/12 12:22,,1650.38,,3,WINTER-FLYER,paid
301734,1733,2025-01-08T06:14:56Z,,2010.74,,5,LUX-R6,canceled
301737,1747,2025-01-04T14:23:14Z,,3779.84,,10,,paid
301739,1747,2025-01-06T09:08:27Z,,1607.83,,5,WINTER-FLYER,canceled
301741,1750,2025-01-23T15:49:04Z,,1346.03,,3,,paid
301748,1767,2025-01-28T11:38:42Z,,881.67,,4,NONE,canceled
301749,1767,2025-01-11T09:20:39Z,,1794.04,,3,LUX-R6,canceled
301751,1768,2025-01-11T07:44:02Z,,1581.27,,2,WINTER-FLYER,shipped
301753,1773,2025-01-07T10:59:20Z,,2612.38,2612.38,4,RAMADAN-BUNDLE,paid
301755,1786,2025-01-22T07:03:10Z,,2122.14,,6,NONE,shipped
301758,1789,2025-01-22T06:56:28Z,,2787.8,,6,,shipped
301759,1793,2025-01-19T08:11:54Z,,4191.12,4191.12,11,RAMADAN-BUNDLE,paid
301762,1812,2025-01-05T14:03:35Z,,2816.92,,5,RAMADAN-BUNDLE,paid
301763,1814,2025-01-01T12:27:56Z,,3444.21,,7,,paid
301767,1837,2025-01-10T06:22:17Z,,3173.96,,9,RAMADAN-BUNDLE,paid
301775,1845,2025-01-24T10:00:41Z,,5007.77,5007.77,13,,paid
301778,1860,2025-01-04T06:40:45Z,,1296.26,,3,NONE,paid
301780,1862,2025-01-15T11:14:10Z,,2877.41,2877.41,5,NONE,shipped
301781,1863,2025-01-19T06:08:37Z,,3576.69,,9,,paid
301783,1865,2025-01-01T06:22:40Z,,6040.38,,9,NONE,paid
301787,1882,2025-01-14T10:55:07Z,,3789.63,,8,NONE,paid
301790,1888,2025-01-06T09:31:07Z,,1296.9,1296.90,3,NONE,pending_hold
301791,1895,2025-01-01T10:18:04Z,,2797.38,,9,RAMADAN-BUNDLE,paid
301793,1904,2025-01-19T10:11:24Z,,2159.07,2159.07,5,RAMADAN-BUNDLE,shipped
301794,1908,2025-01-24T11:51:46Z,,2444.41,2444.41,6,LUX-R6,paid
301796,1908,2025-01-07T14:59:59Z,,4271.56,4271.56,12,NONE,paid
301799,1915,2025-01-03T10:20:01Z,,3079.06,3079.06,7,RAMADAN-BUNDLE,paid
301802,1925,2025-01-15T10:44:21Z,,5352.3,,6,WINTER-FLYER,shipped
301806,1938,2025-01-08T16:40:31Z,,2147.04,,5,,canceled
301811,1945,2025-01-22T11:32:07Z,,1941.4,,8,NONE,paid
301814,1952,2025-01-17T07:19:56Z,,1615.95,,5,NONE,pending_hold
301820,1975,2025-01-01T11:16:32Z,,5038.03,,13,LUX-R6,canceled
301822,1980,2025/01/17 18:35,,4322.82,,7,WINTER-FLYER,shipped
301823,1988,2025-01-05T06:35:59Z,,1710.29,1710.29,3,NONE,paid
301826,1989,2025-01-11T10:08:00Z,,2179.84,,4,RAMADAN-BUNDLE,paid
301828,1993,2025-01-01T09:00:31Z,,6162.26,,5,NONE,paid
301833,1999,2025-01-17T10:33:16Z,,1454.13,,2,NONE,pending_hold
301835,2000,2025-01-16T12:55:16Z,,2123.09,2123.09,8,RAMADAN-BUNDLE,paid
301840,2014,2025-01-17T10:35:34Z,,2600.49,,7,NONE,paid
301846,2034,2025-01-26T12:50:17Z,,2460.4,2460.40,7,NONE,paid
301847,2040,2025-01-22T13:57:40Z,,1447.38,1447.38,3,NONE,paid
301853,2052,2025-01-12T07:31:35Z,,7220.75,,7,WINTER-FLYER,paid
301854,2054,2025-01-23T10:16:49Z,,5183.01,,11,NONE,paid
301858,2066,2025-01-02T11:13:14Z,,7287.48,7287.48,15,LUX-R6,shipped
301861,2084,2025-01-09T10:04:56Z,,3708.58,,11,WINTER-FLYER,pending_hold
301864,2099,2025-01-17T06:06:30Z,,1977.08,,2,LUX-R6,paid
301865,2099,2025-01-27T11:11:31Z,,7935.44,7935.44,8,RAMADAN-BUNDLE,paid
301868,2107,2025-01-24T11:01:24Z,,5557.01,,10,,canceled
301871,2118,2025-01-03T10:24:39Z,,2979.19,,7,NONE,paid
301872,2123,2025-01-17T07:44:57Z,,203.9,203.90,2,RAMADAN-BUNDLE,paid
301880,2133,2025-01-05T06:56:34Z,,1319.52,1319.52,2,WINTER-FLYER,paid
301881,2143,2025-01-17T11:10:02Z,,4368.58,,9,NONE,pending_hold
301883,2149,2025-01-04T06:20:12Z,,4602.57,,9,WINTER-FLYER,pending_hold
301884,2152,2025-01-16T12:43:51Z,,2261.39,,5,LUX-R6,paid
301886,2158,2025-01-14T12:28:49Z,,9163.09,9163.09,11,NONE,paid
301891,2180,2025-01-27T12:49:26Z,,939.77,939.77,3,,paid
301895,2183,2025-01-11T13:42:51Z,,1384.52,,4,LUX-R6,pending_hold
301896,2183,2025-01-15T09:48:42Z,,1821.25,1821.25,6,WINTER-FLYER,shipped
301899,2191,2025-01-02T09:23:16Z,,2871.16,,6,RAMADAN-BUNDLE,pending_hold
301901,2199,2025-01-22T16:11:08Z,,2292.17,2292.17,5,NONE,paid
301903,2200,2025-01-26T10:17:22Z,,3911.78,,5,WINTER-FLYER,paid
301913,2227,2025-01-05T06:32:49Z,,2575.25,,8,WINTER-FLYER,paid
301916,2235,2025-01-27T10:00:43Z,,2735.1,,5,WINTER-FLYER,pending_hold
301918,2240,2025/01/22 18:18,,3062.6,3062.60,6,,canceled
301921,2246,2025-01-03T06:31:48Z,,4693.7,4693.70,8,LUX-R6,pending_hold
301923,2252,2025-01-20T06:13:17Z,,7409.46,7409.46,7,,shipped
301929,2270,2025/01/18 14:00,,1308.28,1308.28,3,LUX-R6,canceled
301930,2272,2025-01-08T15:06:44Z,,609.85,609.85,4,LUX-R6,canceled
301933,2273,2025-01-12T10:51:47Z,,1827.73,1827.73,5,RAMADAN-BUNDLE,paid
301935,2274,2025-01-21T16:16:42Z,,4396.22,,7,NONE,pending_hold
301940,2285,2025-01-21T12:53:55Z,,4304.91,4304.91,6,NONE,paid
301941,2291,2025-01-17T11:29:36Z,,2753.59,2753.59,8,NONE,canceled
301953,2329,2025-01-24T08:30:00Z,,1047.69,1047.69,4,RAMADAN-BUNDLE,paid
301956,2332,2025-01-26T06:03:59Z,,2217.2,2217.20,3,,paid
301959,2334,2025-01-20T07:10:21Z,,999.61,,3,NONE,canceled
301969,2369,2025/01/17 11:22,,2918.73,,5,RAMADAN-BUNDLE,paid
301972,2370,2025-01-11T10:44:20Z,,2947.39,,8,WINTER-FLYER,paid
301975,2373,2025-01-21T09:47:53Z,,1146.72,,5,LUX-R6,shipped
301976,2373,2025-01-27T07:56:36Z,,1766.15,,8,WINTER-FLYER,pending_hold
301980,2394,2025-01-17T12:05:28Z,,6595.81,,11,RAMADAN-BUNDLE,paid
301986,2411,2025-01-22T09:28:35Z,,2112.01,,5,NONE,shipped
301987,2417,2025-01-09T09:48:09Z,,1854.44,,3,WINTER-FLYER,shipped
301994,2426,2025-01-15T12:29:16Z,,3756.99,3756.99,10,RAMADAN-BUNDLE,paid
302000,2441,2025-01-16T06:39:56Z,,3224.32,,8,LUX-R6,canceled
302003,2455,2025-01-10T11:43:54Z,,317.66,317.66,2,LUX-R6,paid
302005,2468,2025-01-26T09:12:09Z,,9273.13,9273.13,15,NONE,shipped
302018,2493,2025-01-21T08:10:39Z,,4264.89,4264.89,4,NONE,paid
302027,2518,2025-01-09T11:09:06Z,,6758.19,,12,,pending_hold
302033,2530,2025-01-21T08:33:35Z,,2454.76,2454.76,8,LUX-R6,pending_hold
302035,2536,2025-01-05T06:49:39Z,,8281.49,8281.49,11,WINTER-FLYER,paid
302040,2546,2025-01-22T10:01:52Z,,4101.78,4101.78,8,NONE,pending_hold
302043,2549,2025-01-09T06:42:02Z,,2562.44,2562.44,7,NONE,paid
302045,2562,2025-01-20T10:15:35Z,,2445.43,,4,,canceled
302046,2562,2025-01-10T06:18:02Z,,8383.46,8383.46,8,LUX-R6,shipped
302048,2562,2025-01-24T13:14:00Z,,4363.02,,6,,canceled
302055,2577,2025-01-13T10:31:28Z,,905.31,905.31,3,RAMADAN-BUNDLE,paid
302056,2577,2025/01/23 12:38,,5063.5,5063.50,7,RAMADAN-BUNDLE,paid
302063,2587,2025-01-02T14:55:10Z,,6761.58,,6,RAMADAN-BUNDLE,paid
302071,2596,2025-01-12T12:15:32Z,,2296.27,,4,,shipped
302073,2609,2025-01-12T08:48:43Z,,6756.9,,13,NONE,pending_hold
302081,2612,2025/01/05 17:04,,3173.04,3173.04,9,RAMADAN-BUNDLE,paid
302084,2616,2025-01-05T13:02:45Z,,2299.8,2299.80,6,LUX-R6,paid
302086,2616,2025-01-28T06:41:05Z,,4694.88,4694.88,10,NONE,paid
302088,2616,2025-01-25T11:34:56Z,,2584.29,2584.29,6,RAMADAN-BUNDLE,paid
302092,2626,2025-01-06T08:14:21Z,,4453.02,4453.02,6,NONE,paid
302098,2642,2025-01-03T10:14:16Z,,2575.5,,6,,pending_hold
302099,2642,2025-01-18T11:00:57Z,,5373.67,5373.67,13,,shipped
302103,2664,2025-01-09T09:16:04Z,,4017.21,4017.21,7,NONE,paid
302110,2680,2025-01-28T07:36:34Z,,3932.56,,3,NONE,shipped
302117,2705,2025-01-05T06:26:14Z,,3641.56,,4,LUX-R6,shipped
302119,2709,2025-01-26T13:54:58Z,,6617.93,6617.93,9,,paid
302122,2716,2025-01-24T07:03:44Z,,637.62,637.62,3,LUX-R6,pending_hold
302124,2720,2025/01/04 16:30,,3679.12,3679.12,6,LUX-R6,shipped
302125,2725,2025/01/10 12:02,,991.22,,6,WINTER-FLYER,canceled
302129,2732,2025-01-20T09:57:06Z,,5450.85,,7,NONE,pending_hold
302142,2746,2025-01-19T12:53:36Z,,1012.36,,4,LUX-R6,paid
302147,2747,2025-01-05T10:32:51Z,,4830.79,,6,WINTER-FLYER,canceled
302148,2751,2025-01-26T08:15:11Z,,1640.47,,8,,paid
302149,2751,2025-01-17T10:58:48Z,,3788.1,3788.10,10,RAMADAN-BUNDLE,canceled
302156,2758,2025-01-10T14:06:37Z,,5837.03,,8,,paid
302157,2758,2025-01-12T14:49:45Z,,1025.68,,3,NONE,canceled
302160,2758,2025-01-05T09:02:49Z,,2861.38,,7,NONE,paid
302162,2759,2025-01-18T11:44:42Z,,2569.52,,7,,paid
302163,2760,2025-01-22T09:17:13Z,,2338.17,2338.17,4,LUX-R6,paid
302174,2782,2025-01-16T08:07:16Z,,1345.66,1345.66,2,NONE,paid
302179,2790,2025-01-16T13:19:41Z,,1013.42,1013.42,2,WINTER-FLYER,canceled
302184,2821,2025-01-26T12:18:07Z,,4446.99,4446.99,6,LUX-R6,paid
302185,2821,2025-01-10T09:45:38Z,,3646.08,,6,WINTER-FLYER,canceled
302188,1003,2025-02-23T11:24:41Z,,3634.67,,6,NONE,paid
302196,1019,2025/02/17 13:30,,2362.26,,6,NONE,paid
302197,1019,2025-02-05T11:44:34Z,,2359.61,,5,NONE,paid
302202,1025,2025-02-19T07:46:20Z,,2791.0,2791.00,9,RAMADAN-BUNDLE,paid
302207,1040,2025-02-12T07:52:08Z,,4137.49,,5,NONE,paid
302210,1047,2025-02-22T14:41:15Z,,4066.19,4066.19,6,,paid
302214,1051,2025-02-01T09:07:48Z,,2982.48,2982.48,6,RAMADAN-BUNDLE,paid
302215,1051,2025-02-20T06:31:48Z,,2593.45,,4,RAMADAN-BUNDLE,paid
302220,1059,2025-02-08T10:55:10Z,,2517.1,,6,NONE,paid
302224,1069,2025-02-09T08:18:24Z,,2512.02,,4,RAMADAN-BUNDLE,paid
302231,1083,2025-02-13T11:31:18Z,,2689.55,2689.55,6,,paid
302232,1084,2025-02-20T08:12:36Z,,1584.67,,4,WINTER-FLYER,paid
302234,1084,2025-02-16T12:03:15Z,,4145.54,4145.54,9,,paid
302236,1091,2025-02-07T16:05:26Z,,5455.77,5455.77,13,WINTER-FLYER,paid
302237,1093,2025-02-28T10:05:08Z,,1116.31,,4,LUX-R6,shipped
302252,1117,2025-02-06T12:34:20Z,,3016.27,3016.27,10,,canceled
302257,1144,2025-02-18T07:11:26Z,,2126.4,,2,,shipped
302260,1160,2025-02-08T12:19:28Z,,1091.72,,2,NONE,paid
302265,1178,2025-02-25T11:37:01Z,,2019.55,,7,RAMADAN-BUNDLE,paid
302266,1178,2025-02-10T11:50:29Z,,2152.29,2152.29,6,LUX-R6,paid
302273,1192,2025-02-17T15:17:26Z,,2764.81,,7,NONE,canceled
302282,1209,2025-02-18T11:56:19Z,,2139.87,,5,NONE,canceled
302284,1213,2025-02-20T11:00:53Z,,1925.35,1925.35,4,WINTER-FLYER,canceled
302287,1222,2025-02-12T12:01:32Z,,1378.26,1378.26,6,NONE,shipped
302288,1222,2025-02-18T09:51:12Z,,3031.52,,3,WINTER-FLYER,paid
302289,1223,2025/02/01 14:13,,3469.88,,7,NONE,paid
302291,1228,2025-02-03T10:26:35Z,,1865.16,1865.16,6,WINTER-FLYER,canceled
302293,1229,2025-02-07T09:46:23Z,,6660.58,6660.58,12,NONE,paid
302294,1230,2025-02-23T12:32:41Z,,1883.49,1883.49,6,NONE,shipped
302296,1230,2025/02/19 13:12,,2484.38,,8,LUX-R6,paid
302297,1233,2025-02-10T08:39:49Z,,4279.38,,10,NONE,pending_hold
302304,1248,2025-02-28T11:54:07Z,,2325.78,2325.78,7,RAMADAN-BUNDLE,shipped
302306,1260,2025-02-17T10:44:08Z,,4644.85,,9,LUX-R6,canceled
302307,1262,2025-02-24T10:38:14Z,,6225.01,6225.01,9,WINTER-FLYER,paid
302308,1262,2025-02-17T06:17:07Z,,6794.79,6794.79,7,NONE,paid
302311,1262,2025-02-26T11:39:19Z,,3949.37,,7,,paid
