alias_id,account_name,branch_id,supplier_code
A50669,Ph/el tourath 6th Zone970,748,8
A50670,el tourath Staton St.,759,3
A50671,El Tourth Mall,775,8
A50672,el el tourath Main Road372,775,8
A50673,EL el shifa,703,5
A50674,El Shifa-A,703,5
A50675,el el shifa Mall,706,10
A50676,El-El Shifa,731,7
A50677,el EL SHIFA 011,749,10
A50678,el EL SHIFA Mall,755,6
A50679,EL SHIFA 04552,758,8
A50680,El-El Shifa,764,6
A50681,Ph/El Shifa Mall,764,6
A50682,Ph/ELITE SMOUHA br.2143,703,6
A50683,El-lite smouha Main Road,703,6
A50684,Elite Smouha,706,11
A50685,El-Elite Smouha 011,706,11
A50686,ELITE SMOUHA 04,725,5
A50687,el ELITE SMOUHA Mall,725,5
A50688,Elite Smouha,729,7
A50689,PH elite smouha 6th Zone,729,7
A50690,el ELITE SMOUHA Branch 2836,733,8
A50691,ELITE SMOUHA,733,8
A50692,PY/elite smouha Branch 2,768,7
A50693,Elite Smouha,768,7
A50694,alpha pharma Main Road,727,5
A50695,ALPHA PHARMA 04,727,5
A50696,Ph/Alpha Pharma br.2,729,8
A50697,PH Alpha Pharmaa 011,745,8
A50698,EL Alpha Pharma Branch 1,746,4
A50699,PY/ALPHA HPARMA 011,746,4
A50700,Ph/Alppha Pharma-A,764,7
A50701,El-ALPHA PHARMA Station St.,770,5
A50702,City Care Square 011342,725,6
A50703,el CITY CARE SQUARE,727,6
A50704,city care square Station St.301,727,6
A50705,PH city care square Maain Road,738,9
A50706,El-City Care Square Mall431,738,9
A50707,el faraby Mall,706,12
A50708,EL El Faraby Branch 2,739,6
A50709,Ph/El Faraby 04778,739,6
A50710,PY/el faraby Branch 1,742,7
A50711,PH El Faraby935,742,7
A50712,Ph/El Faraby Branch 2,746,5
A50713,el El Faraby Branch 1,746,5
A50714,EL FARABY632,769,9
A50715,EL FARABY384,776,4
A50716,Ph/Metro Somuha (2)510,739,7
A50717,PH Metro Smouha 011,739,7
A50718,el metro smouha Main Road,761,8
A50719,Metro Smouha,761,8
A50720,El-Metro Smouha 011,762,10
A50721,EL Metr oSmouha,762,10
A50722,EL METRO SMOUHA (2),765,7
A50723,El-metro smouha 04,775,9
A50724,El-Metro Smouha Station St.,775,9
A50725,Al Amal-A,740,10
A50726,El-al ammal 04,740,10
A50727,Al Ammal,769,10
A50728,Al Amal Station St.,769,10
A50729,PY/AL AMAL Branch 1,772,5
A50730,PY/al amal-A,775,10
A50731,EL Silver Care Smouha-A,732,7
A50732,SILVER CARE SMOUHA 011,732,7
A50733,PY/silver care smouha 04,735,10
A50734,Silver Care Smouha br.2242,735,10
A50735,el silver care smouha,740,11
A50736,PH SILVER CARE SMOUHA Main Road,740,11
A50737,PY/SILVER CARE SMOUHA 04,746,6
A50738,Silver Care Smouha Station St.,746,6
A50739,el Silver Care Smouha Station St.,756,6
A50740,Silver Care Smouha Mall,756,6
A50741,El-El Shifa br.2,713,5
A50742,EL el shifa,713,5
A50743,El Shifa-A,743,10
A50744,El Shifa Branch 1,748,9
A50745,el shifa893,764,8
A50746,El Shifa311,764,8
A50747,el shifa Mall,774,6
A50748,PY/care 24 seven helwan481,715,7
A50749,PH Care 24 Seven Helwan,745,9
A50750,Ph/Care 24 Seven Helwan Mall,745,9
A50751,El-Care 24 Seven Helwan,760,5
A50752,Care 24 Seven Helwan Main Road,760,5
A50753,PY/Care 24 Seven Helwan (2),766,6
A50754,Nile Care (2),714,5
A50755,PY/NILE CAARE,730,3
A50756,El-Nile Care Main Road,730,3
A50757,EL Nile Care,732,8
A50758,el NILE CARE Main Rad,748,10
A50759,Nile Care,758,9
A50760,PH Nile Care Main Road,758,9
A50761,el Health Gate 6th Zone,700,6
A50762,Health Gate 6th Zone,700,6
A50763,El-Health Gate 6th Zone,713,6
A50764,Ph/HEALTH GATE-A,736,3
A50765,Health Gate Station St.,736,3
A50766,Health Gate 04,747,8
A50767,Ph/HEALTH GATE 04,759,4
A50768,HEALTH GATE Branch 2,759,4
A50769,El-Health Gate 04,765,8
A50770,EL Healtth Gate,765,8
A50771,Alpha Phharma Smouha Main Road,719,8
A50772,El-Alpha Pharma Smouha 04,724,6
A50773,Ph/ALPHA PHARMA SMOUHA Staion St.,724,6
A50774,PY/Alpha Pharma Smouha,742,8
A50775,Alpha hParma Smouha 011,745,10
A50776,alpha pharma smouha Station St.,759,5
A50777,PH Alpha Pharma Smouha Station St.,759,5
A50778,PY/family dokki Mall,709,8
A50779,family dokki Main Road,709,8
A50780,PH FAMILY DOKKI 011,737,6
A50781,EL FAMILY DOKKI Main Road,740,12
A50782,Family Dokki Branch 1,740,12
A50783,Family Dokki Main Road,745,11
A50784,Ph/FAMILY DOKKI Branch 1,745,11
A50785,PH Family Dokki,752,8
A50786,EL FAMILY DOKKI Branch 2,752,8
A50787,PY/Family Dokki 6th Zone,758,10
A50788,EL FAMILY DOKKI,764,9
A50789,Fammily Dokki Branch 1,766,7
A50790,el PHARMA PLUS SMOUHA (2),705,4
A50791,Ph/PHARMA PLUS SMOUHA Mall,705,4
A50792,Pharma Plus Smmouha Mall,719,9
A50793,PY/pharma plus smouha (2),719,9
A50794,El-Pharma Plus Smouha 011,740,13
A50795,Ph/pharma plus smouha 6th Zone,748,11
A50796,el PHARMA PLUS SMOUHA Mall,751,8
A50797,Sunrise Helwan-A,741,8
A50798,Sunrise Helwan Main Road,741,8
A50799,el Sunrise Helwan Branch 2,764,10
A50800,Sunrise Helwan 6th Zone,764,10
A50801,Sunrise Helwan 04,767,6
A50802,Silver Care Smouha (2)831,713,7
A50803,Silver Care Smouha Main Road,713,7
A50804,EL silver care smouha379,715,8
A50805,El-Silver Care Smouha (2),734,6
A50806,Silver Care Smouha br.2,734,6
A50807,El-union pharm maadi Main Road,708,10
A50808,Union Pharm Maadi Mall,718,5
A50809,el Union Pharm Maadi,718,5
A50810,Union Pharm Maadi-A,722,10
A50811,UNION PHARM MAADI Main Road,722,10
A50812,EL Union Pharm Maadi Branch 1,747,9
A50813,Ph/Union Pharm Maadi 04,756,7
A50814,El-Union Pharm Maadi,756,7
A50815,EL Union Pharm Maadi Station St.,767,7
A50816,Union hParm Maadi-A,767,7
A50817,PH union pharm maadi,769,11
A50818,El-Union Pharm Maadi Main Road,775,11
A50819,PH Better Life-A,731,8
A50820,PH better life,747,10
A50821,PY/Better Life Branch 1,747,10
A50822,better life 2()825,777,13
A50823,Ph/better life br.2,777,13
A50824,Blue Wave,704,7
A50825,Ph/Blue Wave6 th Zone,704,7
A50826,El-blue wave,706,13
A50827,BLUE WAVE Mall306,706,13
A50828,el BLUE WAVE Mall,719,10
A50829,BLUE WAVE (2),719,10
A50830,EL blue wave 011251,721,7
A50831,PY/BLUE WAVE Station St.,726,3
A50832,El-blue wave 6th Zone968,739,8
A50833,Blue Wave 04,739,8
A50834,Blue Wave Main Road,747,11
A50835,EL Blue Wave 6th Zone,747,11
A50836,PH CARE 24 SEVEN 6th Zone,702,8
A50837,Care 24 Seven (2),702,8
A50838,Care 24Seven,728,5
A50839,el CARE 24 SEVEN-A,733,9
A50840,Care 24 Seven (2),742,9
A50841,EL Care 24 Seven 04,742,9
A50842,El-Care 24 Seven 04,743,11
A50843,EL Care 24 Seven,743,11
A50844,El-Care 24 Seven 011,753,7
A50845,car e24 seven Main Road,753,7
A50846,Care 24 Seven Mall,761,9
A50847,Care 24 Seven0 11,761,9
A50848,CARE 24 SEVEN Main Road,775,12
A50849,care 24 seven-A,775,12
A50850,PY/El Zahraa Main Road,701,5
A50851,PY/El Zahraa Station St.,707,4
A50852,el zahraa br.2,718,6
A50853,EL el zahraa Mall,749,11
A50854,PY/El Zahraa 04,749,11
A50855,el zahraa 6th Zone970,763,5
A50856,Ph/El Zahraa,766,8
A50857,El-EL ZAHRAA Main Road,777,14
A50858,el EL ZAHRAA 011,777,14
A50859,dr medhat montaza br.2,716,7
A50860,dr medhat montaza,716,7
A50861,PH dr medhat montaza Branch 1,727,7
A50862,EL DR MEDHAT MONTAZA,727,7
A50863,Dr Medhat Montaza 04,734,7
A50864,DR MEDHAT MONTAZA Brnch 1679,745,12
A50865,dr medhat montaza 04,745,12
A50866,PY/Dr Medhat Montaza Branch 1,777,15
A50867,EL Dr Medhat Montaza,777,15
A50868,El-El Shifa 011,704,8
A50869,El-El Shifa Branch 2,704,8
A50870,PH El Shifa Main Road729,743,12
A50871,Ph/el sshifa 011,747,12
A50872,PH El Shifa 6th Zone,772,6
A50873,El-el shifa,772,6
A50874,Ph/El Shifa 6th Zone,774,7
A50875,El Shifa Branch 2152,774,7
A50876,Salamtek 6th Zone,714,6
A50877,PH SALAMTEK Station St.,714,6
A50878,PH Salamtek (2),725,7
A50879,Salamtek Branch 2735,729,9
A50880,Slamtek Branch 1,741,9
A50881,Salamtek (2)873,751,9
A50882,el Salamtek,761,10
A50883,el SAALAMTEK Branch 2,761,10
A50884,PH Salamtek-A,762,11
A50885,PH ALAMTEK (2),776,5
A50886,EL Nile Care Smouha,709,9
A50887,el Nile Care Smouha 6th Zone275,719,11
A50888,PH Nile Care Smouha-A,766,9
A50889,El-Ebn Sina Square 6th Zone,723,6
A50890,el ebn sina square br.2,746,7
A50891,ebn sina square br.2,746,7
A50892,Ebn Sina Square 04177,763,6
A50893,El-Ebn Sina Square br.2,763,6
A50894,Ebn Sina Square 6th Zone,770,6
A50895,ebn sina square (2),770,6
A50896,sunrise marg,720,9
A50897,PH SUNRISE MARG Branch 2,720,9
A50898,PH sunrise marg Branch 1254,730,4
A50899,SUNRISE MARG502,730,4
A50900,Ph/sunrise marg Main Road,742,10
A50901,el sunrise marg Branch 1996,748,12
A50902,el Sunrise Marg 6th Zone,777,16
A50903,Sunrise Mag Mall,777,16
A50904,PH LIFE LINE 011,704,9
A50905,life line,742,11
A50906,el Life Line,742,11
A50907,EL life line Station St.,745,13
A50908,Ph/Care 24 Seven Obour br.2,706,14
A50909,Care 24 Seven Obour Station St.800,706,14
A50910,Ph/CARE 24 SEVEN OBOUR 04,724,7
A50911,Care 24 Seven Obour Station St.,724,7
A50912,Ph/care 24 seven obour 011926,733,10
A50913,el care 24 seven obour Branch 1,733,10
A50914,El-Care 24 Seven Obour Station St.,742,12
A50915,Care 24 Seven Obour Station St.,760,6
A50916,CARE 24 SEVEN OBOUR br.2,765,9
A50917,Ph/Care 24 Seven Obour Branch 2,774,8
A50918,PH Care 24 Seven Obour,775,13
A50919,City are Maadi,714,7
A50920,City Care Maadi 04,714,7
A50921,CITY CARE MADI Branch 1,717,6
A50922,el CITY CAR MAADI,735,11
A50923,CTY CARE MAADI (2),735,11
A50924,City Care Maadi Mll,743,13
A50925,PH city care maadi Branch 1,762,12
A50926,city care maadi Station St.,771,11
A50927,city care maadi,771,11
A50928,el elite br.2,705,5
A50929,Ph/Elite 04,723,7
A50930,EL Elite Branch 2,728,6
A50931,PY/Elite Branch 1,734,8
A50932,PY/Elite,749,12
A50933,el nile care smouha Mall,703,7
A50934,EL Nile Care mouha 04197,720,10
A50935,Ph/nile care smouha Branch 2,731,9
A50936,El-Nile Care Smouha Branch 2,761,11
A50937,el el zahraa smouha Branch 2,725,8
A50938,El Zahraa Smohua 04660,725,8
A50939,El Zahraa Smouha 04,729,10
A50940,el EL ZAHRAA SMOUHA 011,730,5
A50941,El Nasr,731,10
A50942,Ph/el nasr,731,10
A50943,el el nasr-A949,752,9
A50944,Ph/ell nasr Branch 1,759,6
A50945,PH El Nasr (2),763,7
A50946,Ph/El aNsr Branch 2,763,7
A50947,EL ssilver care smouha,707,5
A50948,Silver Care Smouha (2),707,5
A50949,El-SILVER CARE SMOUHA Main Road,708,11
A50950,Ph/SILVER CARE SMOUHA Mall,730,6
A50951,EL SILVER CARE SMOUHA Mall,737,7
A50952,EL SILVER CARE SMOUHA,745,14
A50953,silver care smouha,763,8
A50954,Ph/EL ZAHRAA REHAB VIEW Main Road124,702,9
A50955,Ph/el zahraa rehab view Station St.,702,9
A50956,El Zahraa Rehab View Mall,705,6
A50957,El Zahraa Rehab View Mall,705,6
A50958,Ph/el zahraa rehab view Mall,717,7
A50959,El Zahraa Rehab View,717,7
A50960,El Zahraa Rehab View Main Road,721,8
A50961,el zahraa rehab view 04,731,11
A50962,ElE-l Zahraa Rehab View Branch 2295,731,11
A50963,EL el zahraa rehab view Station St.,751,10
A50964,Ph/EL ZAHRAA REHAB VIEW 011,754,8
A50965,PH El Zahraa Rehab View 6th Zone,757,6
A50966,El-E LZAHRAA REHAB VIEW,757,6
A50967,PH hpoe Station St.,704,10
A50968,Ph/Hope-A,704,10
A50969,PY/Hope 6th Zone,710,6
A50970,Hoppe 04,710,6
A50971,PH Hope 6th Zone,712,6
A50972,PY/HOPE Main Road212,712,6
A50973,Ph/Hope-A,716,8
A50974,Hope br.2,721,9
A50975,El-Hope Station St.,721,9
A50976,Hope,734,9
A50977,HOPE 6th Zone,734,9
A50978,PH HOPE Branch 2,751,11
A50979,Hope (2),751,11
A50980,Ph/union pharm smouha (2),716,9
A50981,Union Pharm Smouha Station St.,716,9
A50982,PH union pharm smouha,721,10
A50983,PH Union Pharm Smouha,723,8
A50984,Ph/Union Pharm Smouha Mall791,723,8
A50985,EL Union Pharm Smouha Main Road,738,10
A50986,EL union pharm smouah Branch 2,738,10
A50987,Ph/Union Pahrm Smouha 04498,758,11
A50988,PY/UNION PHARM SMOUHA Branch 1,758,11
A50989,UNION PHARM SMOUHA Branch 2,760,7
A50990,EL union pharm smouha (2),760,7
A50991,PY/UNION PHARM SMOUHA,768,8
A50992,PH Union Pharm Smouha br.2,769,12
A50993,EL el faraby (2)448,705,7
A50994,Ph/el faraby (2),708,12
A50995,el faraby Mall,708,12
A50996,El-el farabyy Branch 1,719,12
A50997,el farabyM all743,719,12
A50998,PY/El Fraaby 04,736,4
A50999,El-EL FARABY,736,4
A51000,EL EL FARABY,751,12
A51001,EL El Faraby Branch 1847,775,14
A51002,el el faraby,775,14
A51003,EL el faraby (2)541,776,6
A51004,el Life Line br.2,708,13
A51005,PY/LifeL ine br.2,708,13
A51006,Ph/life line 011939,715,9
A51007,PH LIFE LINE 011946,719,13
A51008,El-life line Main Road,724,8
A51009,Life Line 6th Zone,763,9
A51010,life line 011,763,9
A51011,life line br.2,771,12
A51012,PH lfe line 011,771,12
A51013,blue wave oct city-A,721,11
A51014,blue wave oct ccity,721,11
A51015,Blue Wave Oct City 04,725,9
A51016,blue wave oct city 011,725,9
A51017,blue awve oct city,753,8
A51018,PH BLUE WAVE OCT CCITY-A,753,8
A51019,ALPHA PHARMA SMOUHA Main Road,722,11
A51020,el Alpha Pharma Smouha (2),725,10
A51021,El-Alpha Pharma Smouha Mall,764,11
A51022,Alpha Pharma Smouha br.2,764,11
A51023,PH ALPHAPHARMA SMOUHA br.2,767,8
A51024,PH Alpha Pharma Smouha br.2,767,8
A51025,al amal (2),719,14
A51026,Al Amal Main Road,720,11
A51027,Al Amal Branch 2,720,11
A51028,Al Amal 6th Zone,730,7
A51029,EL AL AMAL 6th Zoone,734,10
A51030,Al Amal 011,734,10
A51031,SILVER CARE SMOUHA Main Road,701,6
A51032,silver care smouha Branch 1,701,6
A51033,Ph/silver care smouha 04,729,11
A51034,Silver Care SmouhaMain Road,732,9
A51035,El-Silver Care Souha 6th Zone,738,11
A51036,El-Silver Care Smouha 6th Zone,745,15
A51037,el Silver Care Smouha 04,750,7
A51038,SILVER CARE SMOUHA168,750,7
A51039,Ph/Silver Care Smouha 04,753,9
A51040,Ph/silver care smouha-A,757,7
A51041,SILVER CARE 011,705,8
A51042,El-SILVER CARE,705,8
A51043,PY/silver care (2)710,743,14
A51044,Silver Care Branch 1577,743,14
A51045,Ph/silver care184,748,13
A51046,EL SILVER CARE 04,748,13
A51047,El-silver care-A,751,13
A51048,PY/Silver Care 6th Zone,751,13
A51049,EL silver care-A,761,12
A51050,Silver Care,761,12
A51051,el Silver Care (2),770,7
A51052,PY/Sivler Care (2)786,770,7
A51053,el El Shifa Marg Main Road,730,8
A51054,El Shifa Marg Branch 1,730,8
A51055,El Shifa Marg Main Road263,746,8
A51056,el El Shifa Marg 04,751,14
A51057,EL SHIFA MARG,751,14
A51058,el El Shifa Marg Branch 1,753,10
A51059,El Shifa Marg 6th Zone,772,7
A51060,El-el shifa marg Mall484,776,7
A51061,EL Family Obour br.2,701,7
A51062,el Famiily Obour 011,708,14
A51063,PY/family obour,708,14
A51064,PY/Family Obour Mall,710,7
A51065,Famly Obour,710,7
A51066,family obour-A,729,12
A51067,el family obour br.2,750,8
A51068,PY/FAMILY OBOUR 01196,764,12
A51069,EL pharma plus smouha Main Road,716,10
A51070,PH Pharma Plus Smouha br.2,716,10
A51071,Pharma Plus Smouha,725,11
A51072,Pharma Plus Smouha Branch 1,725,11
A51073,EL PHARMA PLUSS SMOUHA 011,736,5
A51074,PHARMA PLUS SMOUHA,736,5
A51075,Ph/Pharma Plus Smouha 011,747,13
A51076,EL Pharma Plus Smouha Main Road,753,11
A51077,Pharma Plus Smouha-A,753,11
A51078,PHARMA PLUS SMOUHA br.2,759,7
A51079,Pharma Plus Smouha-A,759,7
A51080,Pharma Plus Smouha,767,9
A51081,el shifa oct city 6th Zone,714,8
A51082,El-El Shifa Oct iCty-A,715,10
A51083,Ph/EL SHIFA OCT CITY (2),715,10
A51084,El Shifa Oct City br.2,727,8
A51085,EL EL SHIFA OCT CITY 04820,727,8
A51086,El-Dr Medhat Haram 011,726,4
A51087,el Dr Mehat Haram,726,4
A51088,dr medhat haram Branch 2,733,11
A51089,Ph/Dr Medhat Haram 6th Zone,737,8
A51090,Dr Medhat Haram 6th Zone,739,9
A51091,El-Dr Medhat Haram 04,739,9
A51092,PH Dr Medhat Haram Station St.782,744,4
A51093,PY/DR MEDHAT HARAM (2),753,12
A51094,EL PHARMA PLUSB ANHA 011,700,7
A51095,Pharma Plus Banha,711,10
A51096,EL PHARMA PLUS BANHA,713,8
A51097,El-pharma plus banha 011,714,9
A51098,Pharma Plus Banha Branch 2,714,9
A51099,PY/PHARMA PLUS BANHA,733,12
A51100,pharma plus bnha766,737,9
A51101,EL Pharma Plus Banha 011689,768,9
A51102,Ph/al nozha Branch 1361,708,15
A51103,Ph/al nozha Branch 1,711,11
A51104,PH al nozha Branch 2,721,12
A51105,PY/al nozha Station St.,721,12
A51106,PH al nozha br.2940,733,13
A51107,AL NOZHA,733,13
A51108,EL AL NOZHA Mall,741,10
A51109,el Al Nozha Main Road,762,13
A51110,el Al Nozha 6th Zone,767,10
A51111,el Al Nozha 6th Zone644,767,10
A51112,EL AL NOZHA-A,775,15
A51113,Ph/AL NOHA Main Road,775,15
A51114,EL hhope smouha Main Road,704,11
A51115,Hope Smouha 6th Zone,705,9
A51116,Hope Smouha,719,15
A51117,El-HOPE SMOUHA Branch 2,741,11
A51118,PY/Hpoe Smouha Mall,753,13
A51119,EL Hope Smouha 04,758,12
A51120,HOPE SMOUHA-A,758,12
A51121,EL HOPE SMOUH A(2),763,10
A51122,Hope Smouha (2),763,10
A51123,el Alpha Pharma Branch 1,713,9
A51124,ElALPHA PHARMA Branch 2,732,10
A51125,alpha pharma-A,732,10
A51126,PY/ALPHA PHARMA,740,14
A51127,Alpha Pharma 011,743,15
A51128,Alpha Parma664,753,14
A51129,El-Alpha Pharma,753,14
A51130,alpha pharma,760,8
A51131,alpha pharma (2),760,8
A51132,Aplha Pharma,769,13
A51133,El-ALPHA PHARMA839,769,13
A51134,ALPHA PHARMA Mall922,777,17
A51135,Ph/EL FARABY (2),728,7
A51136,Ph/EL FARABY Branch 1,728,7
A51137,El Faraby422,742,13
A51138,el El Faraby,742,13
A51139,Ph/el faraby (2),755,7
A51140,El Faraby,755,7
A51141,PH lE Faraby Station St.,769,14
A51142,El Faraby (2)661,769,14
A51143,PH EL FARABY Station St.,773,5
A51144,EL el faraby br.2,774,9
A51145,el EL FARABY Station St.,774,9
A51146,el El Faraby br.2,776,8
A51147,el EL FARABY Station St.,776,8
A51148,El Baraka Rehab View Branch 1,709,10
A51149,PH el barak rehab view-A,709,10
A51150,PH EL BARAKA REHABV IEW Main Road,712,7
A51151,EL El Baraka Rehab View 04,712,7
A51152,PY/EL BARAKA REHAB VIEW 04,714,10
A51153,El-El Baraka Reab View br.2,714,10
A51154,EL el baraka rehab view 6th Zone,740,15
A51155,El Baraka Rehaab View,740,15
A51156,el EL BARAKA REHAB VIEW-A,771,13
A51157,EL BARAKA REHAB VIEW Branch 1,772,8
A51158,DR MEDHAT AGAMI 6th Zone,725,12
A51159,PH dr medhat agami,725,12
A51160,Dr Medhat Agami,735,12
A51161,PY/dr medhat agami Station St.,735,12
A51162,el DR MDHAT AGAMI 04,736,6
A51163,el Dr Medhat Agami Branch 2,736,6
A51164,Ph/DR MEDHAT AGAMI,763,11
A51165,Ph/FAMILY 6th Zone,702,10
A51166,EL FMAILY,702,10
A51167,el Family,704,12
A51168,EL FAMILY 011133,708,16
A51169,PH Family Station St.,708,16
A51170,Ph/Family 011987,718,7
A51171,FAMILY 011,725,13
A51172,El-Family Mall,725,13
A51173,EL Family,733,14
A51174,el FAMILY,733,14
A51175,Faimly,739,10
A51176,Family Main Road357,764,13
A51177,Ph/blue wave Branch 2,700,8
A51178,el Blue Wave,700,8
A51179,PH Blue Wave Branch 1,705,10
A51180,PH BLUE WAVE br.2,723,9
A51181,Blue Wave345,736,7
A51182,BLUE WAVE-A,754,9
A51183,el blue wave Main Road,754,9
A51184,Ph/blue wave-A,769,15
A51185,Blue Wave br.2,769,15
A51186,El Faraby Smouha 04,707,6
A51187,E El Faraby Smouha,718,8
A51188,El Faraby Smouha Branch 2,718,8
A51189,EL EL FARABY SMOUHA Main Road,721,13
A51190,el faraby smouha 04,728,8
A51191,El Faraby Smouha Station St.,728,8
A51192,Ph/el faraby smouha Main Road,758,13
A51193,EL Life Line 6th Zone340,716,11
A51194,El-Life Line Branch 1,716,11
A51195,LIFE LINE Station St.,717,8
A51196,EL Life Line-A409,717,8
A51197,PY/Life ine Main Road,728,9
A51198,el life line,737,10
A51199,PH Life Line 0438,751,15
A51200,EL life line 011,752,10
A51201,PY/Life Line 011,752,10
A51202,el life line,767,11
A51203,El Hokama Helwan,701,8
A51204,PH El Hokama Helwan 6th Zone315,729,13
A51205,EL EL HOKAMA HELWAN br.2,729,13
A51206,PH El Hokama Helwan Mall,733,15
A51207,PH el hokama helwan Main Road,736,8
A51208,Ph/el hokkama helwan Branch 2,736,8
A51209,SILVER CARE SMOUHA Station St.,710,8
A51210,El-Silver Care Smoouha br.2140,710,8
A51211,El-silver care smouha br.2538,721,14
A51212,Silver Care Smouha903,721,14
A51213,Silver Care Smouha,724,9
A51214,PY/Silver Care Smouha Main Road,724,9
A51215,SILVER CARE SMOUHA,738,12
A51216,Silver Care Smouha Branch 1814,738,12
A51217,PY/Silver Care Smouha Statiion St.,751,16
A51218,Silver Care Smouha Main Road,751,16
A51219,Silver Care Smouha Station St.,758,14
A51220,Ph/FAMILY BANHA 6th Zone,711,12
A51221,FAMILY BANHA,711,12
A51222,Family Banha 011938,730,9
A51223,el FAMILY BANHA-A,742,14
A51224,Ph/Family Banha 04,742,14
A51225,el Family Banha br.2,745,16
A51226,El-afmily banha,748,14
A51227,Ph/FAMILY BANHA-A,748,14
A51228,family bbanha,750,9
A51229,EL Family Banha 011,750,9
A51230,Ph/FAMILYB ANHA,753,15
A51231,PH Ebn Sina Smouha Branch 2,705,11
A51232,ebn sina smouha Branch 1,705,11
A51233,ebn sina smouhaa (2),722,12
A51234,EBN SINA SMOUHA,735,13
A51235,EL Ebn Sina Smouha,735,13
A51236,Mira Smouha,732,11
A51237,el Mira Smouha br.2,732,11
A51238,Mira Smouha 04834,747,14
A51239,el Mira Smouha 6th Zone,747,14
A51240,PY/mira smouha Branch 1,750,10
A51241,Ph/misr smouha (2),707,7
A51242,el Misr Smouha,707,7
A51243,EL misr smouha Mian Road,713,10
A51244,MISR SMOUHA-A,761,13
A51245,misr smouha Main Road,761,13
A51246,El-misr smouha Branch 1,762,14
A51247,El-Misr Smouha (2),765,10
A51248,PY/EL BARAKA Branch 1,717,9
A51249,Ph/El Barakka 6th Zone,717,9
A51250,El Braka Branch 1,733,16
A51251,EL BARAKA (2),736,9
A51252,Ell Baraka,736,9
A51253,EL EL BARAKA Station St.,739,11
A51254,ElEL BARAKA 011,739,11
A51255,el EL BARAKA,741,12
A51256,El-El Baraka,766,10
A51257,PH EL BARAKA Main Road,771,14
A51258,EL BARAKA (2),772,9
A51259,EL El Baraka,772,9
A51260,PH EL NASR BANHA 011,712,8
A51261,e lEL NASR BANHA-A321,726,5
A51262,El-EL NASR BANNHA,734,11
A51263,el nsar banha-A,765,11
A51264,el nasr banha,766,11
A51265,Ph/El Hokama Branch 2,704,13
A51266,el hokama Mall,728,10
A51267,PH El Hokama,728,10
A51268,PY/El Hokama (2),730,10
A51269,el El Hokama-A837,756,8
A51270,el hokama 04788,775,16
A51271,Ph/EL HOKAMA Station St.,777,18
A51272,Ph/El Hokama Station St.,777,18
A51273,PY/EL FARABY SMOUHA,703,8
A51274,el faraby smouha 011829,721,15
A51275,PH EL FARABY SMOHA 011,725,14
A51276,El Faraby Smouha,735,14
A51277,EL El Faraby Smouha 04,735,14
A51278,Ph/EL FARABY SMOUHA Station St.,737,11
A51279,PH EL FARABY SMOUHA 6th Zone,737,11
A51280,PY/el faraby smouha,747,15
A51281,El-EL FARABY SMOUHA,770,8
A51282,PY/EL FARABY SMOUHA 011,774,10
A51283,El-el faraby smouha 04111,774,10
A51284,PH star care br.2,716,12
A51285,Ph/star care805,716,12
A51286,el STAR CARE-A,727,9
A51287,Star Care 04,727,9
A51288,PH STARCARE 6th Zone,733,17
A51289,EL Star Care Mall,733,17
A51290,EL Star Care Branch 2,759,8
A51291,PY/Star Cae-A,762,15
A51292,El-Star Care-A57,762,15
A51293,el Star Caare 011,763,12
A51294,Star Care Branch 1,763,12
A51295,PH Star Care br.2,772,10
A51296,mira Branch 1818,712,9
A51297,PY/MIRA,712,9
A51298,el Mira Mall,721,16
A51299,Mira 04,725,15
A51300,PH MIRA-A,744,5
A51301,EL Mira Main Road,744,5
A51302,EL mira Branch 1233,746,9
A51303,EL Mira (2),749,13
A51304,Ph/GOLDEN CARE 6th Zone,711,13
A51305,Ph/Golden Care Branch 1,724,10
A51306,GOLDENC ARE,725,16
A51307,Golden Care Station St.,725,16
A51308,EL Golden Care br.2,726,6
A51309,EL golden care 6th Zone,743,16
A51310,Golden Care 6th Zone587,743,16
A51311,PH olden care (2),744,6
