invoice_line_id,invoice_id,quantity,unit_price_input,line_total,tax_regime_flag
851,300417,4,326.66,990.21,
852,300417,5,197.42,717.40,
853,300417,6,61.43,250.84,
854,300417,3,24.26,49.59,
855,300417,3,286.34 EGP,587.72,
856,300422,8,111.27,777.73,
857,300422,7,166.14,1024.96,
858,300422,4,18.56,65.61,
859,300422,3,48.33,121.65,
860,300422,4,189.02,670.88,
861,300422,2,105.41,181.01,
862,300422,5,13.18,55.10,
863,300423,6,17.73,82.68,
864,300423,10,117.29,969.21,
865,300429,5,245.76,1041.96,
866,300429,4,164.16 EGP,562.49,
867,300429,2,90.34 EGP,148.78,
868,300429,1,61.67,50.51,
869,300429,3,477.36,1197.97,
870,300429,4,324.14,1071.81,
871,300429,4,480.42,1634.72,
872,300429,1,163.86,138.77,
873,300429,3,189.55,462.73,
874,300429,4,412.02,1367.99,
875,300429,6,8.74,44.39,
876,300434,7,285.08,1579.21,
877,300434,7,56.24,297.88,
878,300434,3,126.46,268.44,
879,300435,4,89.09,256.03,
880,300435,6,190.08,933.92,
881,300435,3,33.26,75.78,
882,300435,2,288.23,386.30,
883,300435,4,81.48,243.17,
884,300436,3,8.60,18.95,
885,300436,5,541.11,2052.39,
886,300436,8,399.84,2436.38,
887,300437,5,179.87,676.46,
888,300437,6,61.49 EGP,272.73,
889,300437,4,102.72,319.25,
890,300437,3,11.65,25.93,
891,300437,8,164.31,1046.21,
892,300437,5,8.52,32.89,
893,300437,5,12.38,49.55,
894,300437,2,71.59 EGP,106.38,
895,300450,5,152.30,618.25,
896,300450,4,513.06,1633.73,
897,300450,6,8.72,41.34,
898,300450,5,238.56,932.44,
899,300450,5,219.84,856.08,
900,300453,3,58.62,144.15,
901,300453,4,124.34,428.13,
902,300453,5,17.46,79.46,
903,300453,5,22.10,97.97,
904,300453,4,7.82,28.42,
905,300453,3,483.48,1147.57,
906,300453,4,228.48,769.00,
907,300453,7,194.14,1179.12,
908,300455,3,96.77 EGP,267.35,
909,300455,4,303.66,1111.28,
910,300455,5,258.24,1154.13,
911,300455,2,19.60,35.28,
912,300455,3,31.48,87.02,
913,300455,4,111.27,400.44,
914,300455,4,534.99,1774.04,
915,300456,2,186.76,306.34,
916,300456,2,209.92,318.02,
917,300456,3,45.81,105.72,
918,300456,3,17.30,41.06,
919,300462,5,154.89,728.13,
920,300462,4,49.01,167.80,
921,300462,3,21.70,58.13,
922,300462,7,103.30,723.10,
923,300462,6,115.64,639.27,
924,300462,3,140.05,373.07,
925,300464,1,25.58,19.99,
926,300464,4,499.29,1555.35,
927,300464,4,178.46 EGP,588.93,
928,300464,4,255.36,801.10,
929,300464,4,12.66,39.36,
930,300465,3,161.88,344.71,
931,300465,3,17.55,38.43,
932,300465,3,251.28,557.80,
933,300465,3,36.04,88.30,
934,300465,3,32.51,78.80,
935,300467,6,120.83,600.40,
936,300467,5,75.99,307.23,
937,300467,5,79.29,337.77,
938,300467,7,252.96,1430.56,
939,300467,5,217.30,849.00,
940,300467,3,33.43,76.38,
941,300467,3,207.26,512.77,
942,300470,5,163.15,674.66,
943,300470,2,184.10,295.85,
944,300470,9,122.76,891.85,
945,300470,3,100.99,267.41,
946,300471,6,21.82,89.48,
947,300471,5,502.86,1895.95,
948,300471,4,144.67,437.05,
949,300471,4,31.75,93.93,
950,300471,8,17.91,110.31,
951,300471,3,301.77,625.05,
952,300479,5,126.72,509.27,
953,300479,2,112.57,181.10,
954,300479,5,18.85,78.95,
955,300479,3,111.04,265.40,
956,300479,5,33.43,132.87,
957,300479,3,295.79,701.37,
958,300479,4,478.89,1453.64,
959,300482,5,13.41,61.21,
960,300482,3,208.08,570.22,
961,300482,5,260.88,1094.70,
962,300482,2,23.40 EGP,41.01,
963,300482,1,25.78,22.23,
964,300482,4,88.22,299.55,
965,300482,2,171.95 EGP,264.93,
966,300482,5,121.78,520.53,
967,300482,2,511.53,841.01,
968,300483,7,8.54,49.77,
969,300483,2,464.61,722.20,
970,300483,2,431.76,725.80,
971,300483,6,382.62,1955.09,
972,300483,1,95.33,72.47,
973,300487,3,333.59,726.04,
974,300487,3,80.70,189.65,
975,300487,4,529.38,1789.48,
976,300487,3,165.97,371.34,
977,300487,4,485.52,1539.08,
978,300487,4,59.78 EGP,207.05,
979,300487,3,35.15,87.36,
980,300487,3,72.53,176.94,
981,300487,2,110.80,180.34,
982,300487,4,167.05,546.85,
983,300489,6,318.78,1714.12,
984,300489,7,61.79,408.31,
985,300489,4,17.08,61.58,
986,300489,2,255.36,454.87,
987,300489,3,34.88,94.04,
988,300489,7,33.20,221.97,
989,300489,6,7.84,42.30,
990,300489,5,34.02 EGP,149.19,
991,300489,6,93.79,506.67,
992,300489,7,18.16,116.49,
993,300489,4,198.65,748.29,
994,300489,5,131.08,565.93,
995,300489,3,7.72,21.26,
996,300489,3,47.88,140.54,
997,300489,6,13.66,71.66,
998,300495,3,203.16,481.35,
999,300495,3,11.83,27.09,
1000,300495,1,318.47,247.60,
1001,300495,3,46.08,109.26,
1002,300495,3,89.28,204.92,
1003,300496,6,192.19,961.94,
1004,300496,6,399.42,2155.76,
1005,300496,3,84.31,213.94,
1006,300496,4,192.29 EGP,696.37,
1007,300496,5,85.64,385.67,
1008,300496,5,23.33,110.46,
1009,300496,2,414.54,722.03,
1010,300496,7,162.27,981.67,
1011,300496,4,35.81,129.54,
1012,300496,3,174.77,497.31,
1013,300496,5,19.12,86.15,
1014,300496,6,174.77 EGP,930.38,
1015,300497,5,56.79,247.46,
1016,300497,3,82.03 EGP,202.21,
1017,300497,5,13.14,51.43,
1018,300497,2,157.17,273.36,
1019,300497,5,113.99,472.72,
1020,300497,5,110.33,490.53,
1021,300497,4,7.42,24.79,
1022,300497,8,66.61,451.61,
1023,300501,8,45.63,294.84,
1024,300501,3,22.56,52.21,
1025,300501,2,339.89,492.99,
1026,300501,4,213.61,720.43,
1027,300501,4,33.50,109.05,
1028,300501,2,13.13,18.54,
1029,300501,2,190.26,269.63,
1030,300501,3,101.57,231.68,
1031,300501,6,90.53,410.13,
1032,300501,2,61.18,89.07,
1033,300501,1,118.47,97.69,
1034,300501,3,164.21,341.60,
1035,300501,5,25.06,96.38,
1036,300501,4,16.60,53.80,
1037,300501,2,55.27,75.64,
1038,300507,3,46.85,111.77,
1039,300507,4,33.66,105.43,
1040,300507,5,72.77,300.88,
1041,300507,1,136.62,111.86,
1042,300508,3,18.90,45.51,
1043,300508,3,85.64,193.48,
1044,300508,7,155.34,838.24,
1045,300522,5,121.42,490.54,
1046,300522,3,480.42,1127.90,
1047,300522,8,12.70,83.77,
1048,300522,4,31.09,98.86,
1049,300523,5,289.80,1122.78,
1050,300523,7,72.69,380.70,
1051,300523,1,161.04,115.21,
1052,300523,6,165.62 EGP,763.70,
1053,300523,5,158.93,541.25,
1054,300523,6,113.52,504.62,
1055,300525,5,127.91,485.07,
1056,300525,7,26.18,153.00,
1057,300525,1,174.94,142.91,
1058,300525,2,8.34,13.58,
1059,300529,3,64.97,140.80,
1060,300529,6,346.50,1624.82,
1061,300529,3,113.40,267.61,
1062,300529,4,8.50,24.46,
1063,300529,5,107.62,416.15,
1064,300529,2,163.25,264.50,
1065,300529,4,417.48,1200.93,
1066,300529,2,12.25,18.61,
1067,300529,1,121.42,100.59,
1068,300529,5,7.90,29.34,
1069,300529,7,44.19,228.70,
1070,300529,9,11.78,78.72,
1071,300531,6,7.86,42.29,
1072,300531,3,514.08,1421.32,
1073,300531,4,540.60,1897.11,
1074,300531,2,230.88,424.84,
1075,300531,5,8.06,35.49,
1076,300538,2,48.06,79.13,
1077,300538,9,8.72,69.17,
1078,300538,5,12.79 EGP,55.12,
1079,300538,3,60.09,140.81,
1080,300538,4,63.26,224.31,
1081,300538,4,166.14,603.73,
1082,300538,6,29.83 EGP,158.20,
1083,300538,5,184.71,810.34,
1084,300538,5,284.13 EGP,1300.20,
1085,300538,7,482.46,3062.82,
1086,300538,7,18.85,108.86,
1087,300538,5,108.09,442.35,
1088,300540,2,169.14,286.97,
1089,300540,3,425.04,1068.51,
1090,300540,2,333.27 EGP,549.46,
1091,300540,2,221.52,346.73,
1092,300540,5,210.33,873.49,
1093,300540,7,46.04,257.35,
1094,300540,6,131.21,641.64,
1095,300540,5,142.43,568.41,
1096,300541,3,47.34,101.62,
1097,300541,5,142.42,560.67,
1098,300541,4,116.23,351.51,
1099,300541,1,165.53,124.38,
1100,300541,8,19.30,121.55,
1101,300541,2,83.84,120.25,
1102,300545,3,227.28,546.72,
1103,300545,7,237.36,1243.83,
1104,300545,7,493.68,2825.12,
1105,300545,2,128.83 EGP,209.97,
1106,300545,4,43.25,139.42,
1107,300545,4,314.06,965.89,
1108,300545,3,16.42,40.43,
1109,300545,3,163.10,414.24,
1110,300545,3,97.54,236.96,
1111,300550,5,8.51,40.33,
1112,300550,4,387.66,1463.59,
1113,300550,5,120.12,555.60,
1114,300550,3,26.21,67.75,
1115,300550,7,59.48,360.45,
1116,300550,3,129.49,349.89,
1117,300552,6,45.50,230.66,
1118,300552,1,143.75 EGP,121.48,
1119,300552,5,383.88,1548.40,
1120,300552,4,165.07,545.81,
1121,300552,4,35.38,112.71,
1122,300552,5,87.84,363.43,
1123,300552,2,526.32,870.71,
1124,300553,2,34.29,53.36,
1125,300553,5,98.59,373.11,
1126,300553,4,338.31,1037.92,
1127,300553,3,251.28,646.94,
1128,300553,7,308.07,1711.03,
1129,300553,4,254.64,806.38,
1130,300553,3,32.08,76.72,
1131,300553,3,225.09,562.08,
1132,300553,2,42.84,70.97,
1133,300555,3,8.51,20.40,
1134,300555,3,8.70,22.19,
1135,300555,6,189.83,990.61,
1136,300555,3,32.14,79.79,
1137,300555,2,33.50,55.06,
1138,300555,3,24.58,59.33,
1139,300555,5,17.10,72.04,
1140,300555,2,305.55,505.57,
1141,300560,4,17.19,53.20,
1142,300560,4,8.47,24.78,
1143,300560,4,16.43,51.06,
1144,300560,3,387.24,932.99,
1145,300560,3,191.49,442.60,
1146,300560,7,156.26,867.52,
1147,300560,4,160.34,519.04,
1148,300560,3,33.86,80.07,
1149,300565,3,249.36,584.17,
1150,300565,2,19.58 EGP,31.16,
1151,300565,2,7.20,11.01,
1152,300565,3,62.46,139.82,
1153,300565,5,88.99,354.85,
1154,300565,5,7.27,27.70,
1155,300565,4,18.31,55.55,
1156,300565,4,103.01,301.88,
1157,300568,6,26.06,114.79,
1158,300568,5,57.34,209.54,
1159,300568,6,79.13,345.68,
1160,300568,3,260.40,561.77,
1161,300568,2,475.32,715.89,
1162,300569,4,12.71,42.93,
1163,300569,7,7.61 EGP,47.68,
1164,300569,7,132.79,858.69,
1165,300569,3,30.79,80.73,
1166,300569,4,47.48,165.87,
1167,300569,5,92.93 EGP,440.43,
1168,300569,7,195.16,1226.69,
1169,300569,1,307.13,259.03,
1170,300570,2,16.69,30.11,
1171,300570,3,138.34,364.70,
1172,300570,3,71.20,178.68,
1173,300570,6,308.39,1771.22,
1174,300570,3,153.82,423.54,
1175,300570,5,7.26,32.27,
1176,300570,4,124.14,412.59,
1177,300571,3,166.74,415.54,
1178,300571,4,129.56,446.61,
1179,300571,3,8.50,23.47,
1180,300571,2,185.73,325.99,
1181,300571,3,66.61,165.32,
1182,300571,1,344.30,282.78,
1183,300571,3,7.96,20.33,
1184,300571,5,153.37,653.52,
1185,300571,6,458.22,2407.80,
1186,300571,3,256.32,621.26,
1187,300571,3,144.70,374.05,
1188,300571,4,17.32,57.00,
1189,300571,3,70.65,180.43,
1190,300571,5,57.52,255.68,
1191,300578,8,513.57,3644.20,
1192,300578,3,529.89,1472.66,
1193,300578,4,30.26,108.62,
1194,300579,1,19.78,14.33,
1195,300579,5,65.76,260.67,
1196,300579,8,25.18,166.54,
1197,300579,4,66.19,213.17,
1198,300579,2,220.38,336.14,
1199,300580,2,89.76,139.32,
1200,300580,2,32.37,49.41,
1201,300580,3,17.48,45.89,
1202,300580,4,512.55,1756.07,
1203,300580,2,168.26,261.21,
1204,300580,4,91.58,317.30,
1205,300580,5,138.60,597.24,
1206,300587,5,420.42,1549.42,
1207,300587,5,164.21,606.07,
1208,300587,2,73.79,111.52,
1209,300587,2,99.46,149.05,
1210,300587,3,140.45,297.35,
1211,300587,5,7.28,26.32,
1212,300587,4,25.39,70.50,
1213,300594,4,146.98,530.23,
1214,300594,2,212.38,372.57,
1215,300594,4,135.83,508.46,
1216,300594,4,426.72,1478.78,
1217,300594,7,485.52,2975.65,
1218,300594,5,13.00,55.56,
1219,300594,4,472.77,1657.00,
1220,300594,5,60.39,238.57,
1221,300594,4,405.30,1299.97,
1222,300594,3,46.94,113.74,
1223,300594,7,136.22,839.80,
1224,300594,4,88.13,310.58,
1225,300594,6,45.23,244.80,
1226,300596,4,66.49,201.55,
1227,300596,4,34.91,109.66,
1228,300596,3,180.58,417.16,
1229,300596,5,7.68,32.53,
1230,300596,3,291.69 EGP,738.09,
1231,300596,4,64.42,212.73,
1232,300596,6,16.78,84.26,
1233,300605,8,31.48,198.93,
1234,300605,3,24.94,58.32,
1235,300605,4,30.92,94.23,
1236,300605,3,169.14,419.91,
1237,300605,2,150.63,228.14,
1238,300605,7,8.80,50.79,
1239,300608,7,35.90,227.12,
1240,300608,5,43.11,196.09,
1241,300608,5,8.22,35.77,
1242,300608,7,24.79,155.89,
1243,300608,4,151.85,511.92,
1244,300608,4,451.92,1633.35,
1245,300608,5,222.96,999.76,
1246,300608,2,7.35,13.50,
1247,300611,5,43.02,192.18,
1248,300611,2,144.41,265.35,
1249,300611,2,428.82,794.37,
1250,300611,7,76.54,497.97,
1251,300611,7,11.85,73.17,
1252,300613,4,58.26,187.28,
1253,300613,2,19.64,34.51,
1254,300613,4,454.44,1522.99,
1255,300614,3,79.68,193.90,
1256,300614,4,91.68,281.08,
1257,300614,5,58.68,247.14,
1258,300614,4,66.98,241.82,
1259,300615,2,221.40,394.78,
1260,300615,4,33.73,116.69,
1261,300615,7,406.56,2757.52,
1262,300615,6,142.30 EGP,718.47,
1263,300615,4,8.34,30.88,
1264,300615,1,91.30,76.87,
1265,300615,4,462.06,1664.00,
1266,300615,6,145.92,803.21,
1267,300623,2,448.56,751.63,
1268,300623,2,35.48,57.81,
1269,300623,4,35.77,112.84,
1270,300623,6,43.88,207.34,
1271,300623,7,236.88,1347.40,
1272,300623,2,378.42,607.40,
1273,300623,5,139.08,537.58,
1274,300623,6,120.24,562.45,
1275,300624,4,205.21,650.93,
1276,300624,4,40.55,121.49,
1277,300624,7,8.27,45.18,
1278,300624,4,141.24,454.85,
1279,300624,7,430.50,2616.75,
1280,300624,8,236.16,1598.81,
1281,300624,6,33.56,165.57,
1282,300624,5,122.50,474.77,
1283,300624,5,128.86,514.87,
1284,300626,7,110.68,682.50,
1285,300626,2,73.79,122.85,
1286,300626,6,311.22,1558.66,
1287,300626,6,98.78 EGP,538.85,
1288,300627,6,60.02,299.43,
1289,300627,2,299.88,477.45,
1290,300627,2,448.98,726.21,
1291,300627,2,95.33,158.38,
1292,300627,6,44.60,227.56,
1293,300627,8,474.30 EGP,3220.01,
1294,300627,2,216.00,379.29,
1295,300627,4,297.99,1052.00,
1296,300627,3,292.64,702.10,
1297,300627,2,334.85,546.75,
1298,300627,4,48.60,151.32,
1299,300629,4,167.38,522.23,
1300,300629,3,174.06,359.25,
1301,300629,4,23.47,71.59,
1302,300629,7,126.26,687.57,
1303,300629,5,158.08,600.21,
1304,300629,6,65.21,284.29,
1305,300629,5,345.24 EGP,1237.71,
1306,300632,4,74.97,225.14,
1307,300632,6,73.40,352.43,
1308,300632,6,140.45,703.67,
1309,300632,2,7.36,13.68,
1310,300632,3,24.86,61.62,
1311,300637,5,526.32,2090.46,
1312,300637,6,59.11,281.94,
1313,300637,3,137.10,338.80,
1314,300637,4,443.94,1561.00,
1315,300637,3,7.52,18.69,
1316,300637,4,21.62,72.79,
1317,300637,4,61.55,195.47,
1318,300637,2,22.46,36.81,
1319,300637,3,12.68,31.43,
1320,300639,4,512.55,1558.16,
1321,300639,2,127.91,194.39,
1322,300639,5,259.68,939.68,
1323,300639,4,65.64,191.53,
1324,300639,6,167.55,765.10,
1325,300639,5,104.74,369.11,
1326,300640,4,86.59,272.22,
1327,300640,4,110.92,347.65,
1328,300640,9,513.57,3368.70,
1329,300640,3,327.29,752.26,
1330,300640,2,140.75,221.90,
1331,300640,2,88.42,147.03,
1332,300640,5,22.06,90.15,
1333,300640,3,110.80,259.82,
1334,300640,3,121.31,279.68,
1335,300641,6,44.64,200.59,
1336,300641,7,159.28 EGP,767.14,
1337,300641,3,202.13,456.91,
1338,300641,5,85.25,314.33,
1339,300641,5,94.56,351.13,
1340,300641,5,26.16,93.87,
1341,300641,5,194.34,694.59,
1342,300641,4,403.20,1188.48,
1343,300643,5,128.27,477.99,
1344,300643,4,341.15,1064.92,
1345,300643,2,22.80,34.90,
1346,300643,5,185.73,639.94,
1347,300643,5,167.20,649.40,
1348,300643,5,40.68,136.35,
1349,300643,5,7.74,25.52,
1350,300643,5,66.55,245.19,
1351,300643,5,521.22,2028.20,
1352,300643,2,166.44 EGP,244.01,
1353,300644,1,79.21,68.86,
1354,300644,5,23.83,104.52,
1355,300644,5,11.41,51.71,
1356,300644,4,105.02,361.29,
1357,300644,2,140.71,231.29,
1358,300644,2,520.20,964.70,
1359,300646,6,34.22,171.12,
1360,300646,5,44.87,189.67,
1361,300646,4,341.46,1115.33,
1362,300646,7,109.15,632.36,
1363,300646,4,219.12,680.66,
1364,300646,1,109.62,96.65,
1365,300646,6,79.36,365.34,
1366,300646,7,23.35 EGP,156.65,
1367,300647,4,520.71,1880.82,
1368,300647,3,479.91,1321.42,
1369,300647,3,18.52,46.80,
1370,300649,2,8.58,15.09,
1371,300649,3,422.94,1203.04,
1372,300649,5,128.57,593.05,
1373,300658,7,145.16,932.39,
1374,300658,1,19.49,17.38,
1375,300658,2,388.50,723.04,
1376,300658,3,77.01,204.31,
1377,300658,2,71.51,127.63,
1378,300658,3,552.33,1430.60,
1379,300658,3,34.49,90.87,
1380,300658,4,345.24,1211.17,
1381,300658,2,179.52,320.43,
1382,300658,3,122.37,309.79,
1383,300659,3,124.37,328.12,
1384,300659,6,166.32,853.12,
1385,300659,1,227.76,188.52,
1386,300659,6,419.16,2323.07,
1387,300659,4,551.82,2001.43,
1388,300659,5,21.77,95.65,
1389,300659,10,132.53,1220.84,
1390,300659,4,261.60,919.62,
1391,300659,4,36.23,123.14,
1392,300659,4,34.16,114.17,
1393,300659,3,8.23 EGP,22.63,
1394,300667,3,103.20,249.88,
1395,300667,4,469.20,1546.59,
1396,300667,2,120.91,197.29,
1397,300667,5,126.32 EGP,500.95,
1398,300667,2,337.37,519.61,
1399,300667,5,515.61,2195.56,
1400,300667,6,75.12 EGP,372.52,
1401,300667,6,338.94,1539.21,
1402,300674,3,7.99,20.65,
1403,300674,6,85.88,432.73,
1404,300674,3,140.71,369.73,
1405,300674,9,42.75,340.57,
1406,300674,5,193.25,850.89,
1407,300674,3,12.84,30.26,
1408,300678,3,25.15,63.05,
1409,300678,3,137.94,347.20,
1410,300678,3,400.26,1048.54,
1411,300678,4,24.70,84.17,
1412,300678,5,448.56,1934.89,
1413,300681,1,82.27,73.77,
1414,300681,4,7.75,26.36,
1415,300681,5,71.12 EGP,329.18,
1416,300681,4,16.49,62.37,
1417,300681,5,246.72,1090.27,
1418,300681,4,30.95,116.27,
1419,300681,6,459.90,2483.62,
1420,300681,2,58.32 EGP,107.39,
1421,300681,5,8.35,40.37,
1422,300681,1,335.48,296.82,
1423,300681,2,321.93,576.68,
1424,300681,2,17.98,33.40,
1425,300681,5,56.61,242.00,
1426,300681,8,16.49,112.67,
1427,300685,5,437.64,2003.18,
1428,300685,3,29.73,83.21,
1429,300685,2,337.05,604.35,
1430,300685,5,148.05,694.03,
1431,300685,3,30.23,82.03,
1432,300685,3,157.62 EGP,422.56,
1433,300690,5,19.03,67.14,
1434,300690,3,17.77,42.36,
1435,300690,1,31.94,23.37,
1436,300690,4,11.38,33.59,
1437,300690,3,49.41,112.11,
1438,300692,3,247.92,619.50,
1439,300692,3,141.64,351.44,
1440,300692,5,104.26,429.53,
1441,300692,6,558.45,2725.32,
1442,300692,7,217.68,1354.53,
1443,300692,4,179.70,573.44,
1444,300692,5,43.25,195.49,
1445,300692,5,543.15,2326.62,
1446,300692,8,62.77 EGP,412.96,
1447,300693,2,331.38,512.42,
1448,300693,1,223.92,163.51,
1449,300693,5,262.08,901.93,
1450,300693,5,84.07,331.53,
1451,300698,4,18.58,58.68,
1452,300698,3,123.90,274.10,
1453,300698,11,16.65,147.94,
1454,300698,1,459.90,343.78,
1455,300698,7,12.48,69.18,
1456,300698,4,81.80,236.97,
1457,300698,6,443.94,1866.64,
1458,300698,3,120.65,256.26,
1459,300698,4,556.41,1810.08,
1460,300698,5,8.30,32.80,
1461,300698,7,309.33,1551.43,
1462,300702,2,35.77,56.90,
1463,300702,6,243.36,1210.17,
1464,300702,3,182.86,408.52,
1465,300702,7,7.40,40.42,
1466,300702,5,145.31,606.23,
1467,300702,5,122.96 EGP,503.77,
1468,300703,4,205.82,742.60,
1469,300703,4,523.77,1780.59,
1470,300703,2,61.92,111.36,
1471,300703,3,98.59,273.12,
1472,300703,2,8.06,15.27,
1473,300703,5,12.88,59.01,
1474,300703,2,125.40,216.32,
1475,300703,8,18.99,135.32,
1476,300707,5,7.58 EGP,30.86,
1477,300707,1,41.04 EGP,31.95,
1478,300707,8,119.89,810.76,
1479,300707,4,11.91,41.11,
1480,300707,8,118.24,805.28,
1481,300707,2,43.92 EGP,74.78,
1482,300707,7,164.56,934.69,
1483,300707,4,263.04,902.95,
1484,300717,5,65.27,264.52,
1485,300717,6,114.81 EGP,563.16,
1486,300717,5,13.68,54.95,
1487,300717,3,84.31,199.96,
1488,300721,6,447.30,2425.41,
1489,300721,3,166.29 EGP,426.33,
1490,300721,7,342.72,2116.16,
1491,300721,3,217.92,599.35,
1492,300721,4,26.04,90.07,
1493,300721,6,11.83,66.53,
1494,300722,6,65.64,358.75,
1495,300722,4,45.95,158.65,
1496,300722,3,60.21,167.08,
1497,300722,3,86.59,231.66,
1498,300722,7,144.80,970.89,
1499,300722,5,31.15,133.71,
1500,300727,6,11.38,53.25,
1501,300727,2,13.66,23.12,
1502,300727,7,456.54,2608.69,
1503,300727,3,96.38,223.47,
1504,300727,6,112.45,538.44,
1505,300727,6,71.36,358.28,
1506,300727,2,25.01,39.31,
1507,300728,4,61.85,185.47,
1508,300728,3,110.92,248.28,
1509,300728,3,112.22,243.77,
1510,300728,5,118.47,437.34,
1511,300728,5,59.23,226.37,
1512,300728,1,23.26,17.69,
1513,300728,6,172.30,772.44,
1514,300728,4,155.34,480.21,
1515,300728,3,82.11,190.76,
1516,300729,3,186.38,490.29,
1517,300729,6,164.31,864.41,
1518,300729,4,13.18 EGP,44.45,
1519,300729,3,11.66,27.99,
1520,300729,5,7.72,32.01,
1521,300729,8,22.10 EGP,138.36,
1522,300729,5,57.10,229.49,
1523,300729,2,159.28,250.63,
1524,300729,4,140.18,473.98,
1525,300729,5,168.61,686.87,
1526,300730,3,109.50 EGP,295.20,
1527,300730,4,19.17,69.98,
1528,300730,7,11.54,70.13,
1529,300730,6,143.62,800.31,
1530,300730,3,129.68,360.81,
1531,300730,6,102.24,572.67,
1532,300730,6,125.91,722.03,
1533,300730,4,314.69,1134.16,
1534,300736,5,342.72,1347.14,
1535,300736,8,177.23,1160.69,
1536,300736,7,8.62 EGP,50.79,
1537,300740,4,217.10,736.53,
1538,300740,5,197.01,797.73,
1539,300740,3,150.48,371.18,
1540,300740,4,16.76,54.83,
1541,300740,4,125.20,406.68,
1542,300741,1,45.81,42.08,
1543,300741,1,24.86,22.03,
1544,300741,6,163.50,861.71,
1545,300741,5,48.38,220.62,
1546,300741,2,83.68,144.34,
1547,300741,4,30.79,114.21,
1548,300741,3,124.25,339.75,
1549,300741,7,113.52,707.55,
1550,300741,2,440.16,827.70,
1551,300741,4,61.37,222.98,
1552,300741,3,121.89,328.68,
1553,300741,4,13.18,48.08,
1554,300741,4,248.40,949.53,
1555,300741,1,11.90,11.04,
1556,300741,2,126.14,216.88,
1557,300742,2,33.30,60.62,
1558,300742,3,24.98,60.57,
1559,300742,6,90.05,459.35,
1560,300742,4,131.08,458.41,
1561,300742,1,336.42,310.66,
1562,300742,3,192.37,511.77,
1563,300742,2,30.79 EGP,50.73,
1564,300744,5,123.55,495.92,
1565,300744,2,410.76,646.80,
1566,300744,4,399.84,1335.51,
1567,300744,2,219.56,357.71,
1568,300746,1,75.36,60.68,
1569,300746,3,189.73,536.88,
1570,300746,2,187.26,322.66,
1571,300746,3,17.21,48.92,
1572,300747,3,49.05,131.41,
1573,300747,3,12.79,35.45,
1574,300747,3,559.98,1437.68,
1575,300747,3,332.33,842.60,
1576,300747,1,115.29,108.07,
1577,300747,4,73.95 EGP,279.61,
1578,300747,4,93.89,317.20,
1579,300747,4,220.58,745.85,
1580,300749,5,33.00,162.12,
1581,300749,1,314.06 EGP,294.70,
1582,300751,5,97.25,331.25,
1583,300751,4,7.97,23.98,
1584,300751,5,258.00 EGP,894.36,
1585,300751,3,140.32,293.74,
1586,300751,7,489.09,2409.30,
1587,300751,1,406.14,291.53,
1588,300751,4,177.23,566.15,
1589,300751,8,175.65,1030.87,
1590,300759,2,228.24,419.67,
1591,300759,4,19.44,66.44,
1592,300759,2,70.89,121.98,
1593,300759,6,261.36,1341.38,
1594,300759,6,412.44,2313.42,
1595,300759,2,103.20,175.60,
1596,300759,4,158.75,604.10,
1597,300759,5,285.08,1343.66,
1598,300759,2,121.30,226.56,
1599,300761,1,33.07,29.13,
1600,300761,4,218.53,753.60,
1601,300761,2,153.52,258.54,
1602,300761,7,89.28,510.18,
1603,300761,3,188.19,480.18,
1604,300761,5,167.02,775.32,
1605,300761,3,135.96,360.41,
1606,300761,7,45.59,252.37,
1607,300767,3,48.33,128.87,
1608,300767,5,84.23,355.38,
